GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
20500072,1610612764,WAS,Washington,2553,Jarvis Hayes,Jarvis,,,25.000000:18,144.1,148.1,86.9,83.3,57.2,64.7,0.0,0.0,0.0,0.0,0.04,0.021,0.0,0.714,0.714,0.117,0.114,99.85,100.57,83.81,52,0.09,19.0
20500100,1610612764,WAS,Washington,2553,Jarvis Hayes,Jarvis,,,15.000000:05,100.3,96.9,136.7,135.5,-36.5,-38.6,0.167,0.0,11.1,0.0,0.2,0.071,0.0,0.357,0.481,0.235,0.243,98.08,100.24,83.54,32,0.067,7.0
20500300,1610612764,WAS,Washington,2553,Jarvis Hayes,Jarvis,G,,34.000000:33,114.6,116.1,80.9,79.4,33.8,36.8,0.105,0.0,14.3,0.0,0.083,0.05,0.0,0.75,0.764,0.176,0.177,86.59,86.84,72.37,62,0.195,15.0
20500249,1610612764,WAS,Washington,2553,Jarvis Hayes,Jarvis,G,,37.000000:46,115.6,115.6,105.8,103.9,9.8,11.6,0.16,4.0,19.0,0.029,0.194,0.114,4.8,0.633,0.643,0.2,0.205,96.39,97.23,81.02,77,0.179,15.0
20500004,1610612764,WAS,Washington,2553,Jarvis Hayes,Jarvis,,,22.000000:28,113.4,115.9,106.4,106.8,7.0,9.1,0.2,1.5,16.7,0.067,0.091,0.081,11.1,0.654,0.654,0.319,0.319,95.2,94.01,78.34,44,0.201,7.0
20500207,1610612764,WAS,Washington,2553,Jarvis Hayes,Jarvis,G,,24.000000:22,109.1,113.0,84.1,83.0,25.0,29.9,0.059,0.0,7.7,0.029,0.077,0.05,0.0,0.455,0.528,0.179,0.179,106.61,105.39,87.82,54,0.113,15.0
20500173,1610612764,WAS,Washington,2553,Jarvis Hayes,Jarvis,G,,20.000000:43,98.5,105.3,91.6,94.7,6.9,10.5,0.083,0.0,12.5,0.074,0.08,0.077,0.0,0.143,0.143,0.14,0.144,92.54,88.05,73.37,38,0.0,3.0
20500031,1610612764,WAS,Washington,2553,Jarvis Hayes,Jarvis,,,28.000000:21,95.8,94.0,84.4,80.4,11.5,13.6,0.133,1.0,12.5,0.061,0.118,0.09,12.5,0.273,0.253,0.237,0.25,82.67,85.51,71.26,50,-0.018,17.0
20500024,1610612764,WAS,Washington,2553,Jarvis Hayes,Jarvis,,,13.000000:40,94.1,96.3,100.6,100.0,-6.6,-3.7,0.25,0.67,20.0,0.091,0.056,0.069,30.0,0.4,0.4,0.276,0.279,93.92,93.07,77.56,27,-0.058,5.0
20500150,1610612764,WAS,Washington,2553,Jarvis Hayes,Jarvis,G,,30.000000:42,93.9,98.6,104.5,107.5,-10.7,-8.9,0.2,1.5,18.8,0.026,0.065,0.043,12.5,0.682,0.682,0.163,0.164,110.48,106.32,88.6,69,0.151,15.0
20500219,1610612764,WAS,Washington,2553,Jarvis Hayes,Jarvis,G,,20.000000:16,101.4,102.4,125.2,118.6,-23.8,-16.2,0.0,0.0,0.0,0.087,0.045,0.067,0.0,0.0,0.0,0.06,0.062,98.43,100.66,83.88,42,-0.023,14.0
20500184,1610612764,WAS,Washington,2553,Jarvis Hayes,Jarvis,G,,26.000000:17,94.5,91.2,93.4,96.4,1.1,-5.2,0.118,0.0,28.6,0.032,0.03,0.031,0.0,0.333,0.63,0.076,0.079,103.07,103.18,85.99,57,0.064,4.0
20500157,1610612764,WAS,Washington,2553,Jarvis Hayes,Jarvis,G,,28.000000:59,95.7,98.1,97.3,100.0,-1.6,-1.9,0.056,0.5,5.9,0.029,0.077,0.05,11.8,0.346,0.396,0.246,0.245,91.85,89.43,74.53,54,0.059,3.0
20500119,1610612764,WAS,Washington,2553,Jarvis Hayes,Jarvis,,,18.000000:52,96.6,91.9,121.3,120.5,-24.7,-28.6,0.0,0.0,0.0,0.0,0.2,0.094,42.9,0.5,0.5,0.171,0.179,94.08,96.67,80.56,37,0.029,8.0
20500291,1610612764,WAS,Washington,2553,Jarvis Hayes,Jarvis,G,,18.000000:25,91.0,91.4,131.7,127.8,-40.7,-36.3,0.0,0.0,0.0,0.125,0.0,0.083,30.0,0.286,0.286,0.213,0.226,91.29,92.49,77.08,35,-0.091,3.0
20500332,1610612764,WAS,Washington,2553,Jarvis Hayes,Jarvis,G,,4.000000:58,94.0,90.9,103.7,100.0,-9.7,-9.1,0.0,0.0,0.0,0.0,0.2,0.091,0.0,0.5,0.5,0.167,0.172,98.0,101.48,84.56,11,0.067,3.0
20500134,1610612764,WAS,Washington,2553,Jarvis Hayes,Jarvis,,,31.000000:33,83.3,85.0,103.3,103.3,-20.0,-18.3,0.125,0.0,14.3,0.025,0.2,0.092,0.0,0.318,0.379,0.164,0.166,92.99,92.04,76.7,60,0.064,7.0
20500280,1610612764,WAS,Washington,2553,Jarvis Hayes,Jarvis,G,,35.000000:35,98.9,98.7,119.3,120.3,-20.5,-21.5,0.095,2.0,15.4,0.0,0.194,0.094,7.7,0.444,0.533,0.128,0.128,106.89,106.57,88.81,79,0.076,15.0
20500057,1610612764,WAS,Washington,2553,Jarvis Hayes,Jarvis,G,,28.000000:50,106.5,108.3,105.2,101.7,1.2,6.7,0.0,0.0,0.0,0.029,0.222,0.115,0.0,0.583,0.601,0.186,0.186,99.04,99.87,83.23,60,0.139,18.0
20500268,1610612764,WAS,Washington,2553,Jarvis Hayes,Jarvis,G,,32.000000:30,99.4,98.5,113.9,117.2,-14.5,-18.7,0.05,0.5,6.3,0.0,0.111,0.044,12.5,0.318,0.392,0.195,0.204,96.89,96.0,80.0,66,0.0,4.0
20500081,1610612764,WAS,Washington,2553,Jarvis Hayes,Jarvis,,,16.000000:37,86.2,85.3,70.7,71.9,15.5,13.4,0.0,0.0,0.0,0.059,0.143,0.105,10.0,0.444,0.444,0.27,0.289,95.55,95.32,79.43,34,0.212,19.0
