PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Win,MATCHUP_Away
201182,1610612759,21100990,2012-04-26,2,9,0.222,0,6,0.0,4,4,1.0,4,4,8,1,0,2,0,0,2,2,8,-5,0,0,1,1,1,1,4480,11426,7027,16209,7008,905,7008,2130,3185,1,733,4694,2256,9164,13710,1192,6628,1,9367,6008,9478,13988,1580,19,,32:48,,1610612759,San Antonio,201182,,,32.000000:48,95.2,93.9,99.4,101.5,-4.3,-7.6,0.045,0.0,8.3,0.087,0.133,0.105,0.0,0.222,0.372,0.129,0.132,97.0,96.59,80.49,66,0.069,1.0,1.0
201182,1610612759,21100977,2012-04-25,1,2,0.5,0,0,0.0,0,0,0.0,2,1,3,0,0,0,0,0,0,0,2,-3,0,0,1,1,1,1,19692,14318,16963,5957,7008,11502,7008,10998,11760,10998,2926,13555,9666,13928,13710,9830,6628,1,1,14687,15996,12249,1580,19,,4:04,,1610612759,San Antonio,201182,,,4.000000:04,123.9,122.2,157.7,140.0,-33.8,-17.8,0.0,0.0,0.0,0.286,0.25,0.273,0.0,0.5,0.5,0.167,0.168,104.9,112.22,93.52,9,0.12,1.0,1.0
