PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Loss,WL_Win,MATCHUP_Away
202918,1610612755,21100978,2012-04-26,2,10,0.2,0,4,0.0,2,2,1.0,2,1,3,2,1,0,0,1,3,4,6,-4,0,0,1,10395,10395,10395,12673,11426,5917,16375,7008,2636,7008,5036,6340,1,2926,13555,9666,6031,7570,9830,6628,13464,14231,2110,11476,13118,1580,19,,20:08,,1610612755,Philadelphia,202918,,,20.000000:08,98.2,94.6,101.6,108.3,-3.4,-13.7,0.182,2.0,14.3,0.083,0.05,0.068,7.1,0.2,0.276,0.267,0.281,88.26,87.02,72.52,37,-0.034,1.0,0.0,1.0
202918,1610612755,21100975,2012-04-25,2,5,0.4,1,2,0.5,0,1,0.0,0,1,1,1,2,0,0,0,2,1,5,-10,0,0,1,1,1,1,13674,11426,12452,10803,3298,6102,2187,10998,10643,10998,10985,13555,15348,9164,3666,9830,6628,1,9367,9685,12771,17284,1580,19,,18:34,,1610612755,Philadelphia,202918,,,18.000000:34,65.7,73.0,101.5,94.9,-35.8,-21.9,0.125,0.5,12.5,0.0,0.056,0.02,25.0,0.5,0.46,0.149,0.149,100.21,98.24,81.87,37,-0.015,0.0,1.0,1.0
