,Unnamed: 0.1,Unnamed: 0_left,SEASON_YEAR,PLAYER_ID_left,PLAYER_NAME_left,NICKNAME_left,TEAM_ID_left,TEAM_ABBREVIATION_left,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN_left,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
0,103,103,2020-21,203903,Jordan Clarkson,Jordan,1610612762,UTA,Utah Jazz,22001077,2021-05-16T00:00:00,UTA @ SAC,W,32.35,11,20,0.55,6,12,0.5,5,5,1.0,1,1,2,3,3,2,0,1,3,6,33,16,42.9,0,0,48.0,1,1,1,1,4821,575,933,6749,160,173,3573,1513,2536,1,5246,15987,14385,5509,1707,1208,7210,15321,16132,795,385,1834,1983,1849,143,898,1,32:21,,1610612762,UTA,Utah,203903,Jordan Clarkson,Jordan,,,32.000000:21,124.8,128.4,107.0,107.7,17.7,20.7,0.167,1.0,11.1,0.032,0.033,0.033,11.1,0.7,0.743,0.324,0.329,99.65,97.93,81.61,67,0.163,6.0
1,526,526,2020-21,203903,Jordan Clarkson,Jordan,1610612762,UTA,Utah Jazz,22001056,2021-05-14T00:00:00,UTA @ OKC,W,24.816666666666663,7,18,0.389,4,10,0.4,0,0,0.0,0,3,3,3,2,1,0,1,2,1,18,9,27.1,0,0,30.0,1,1,1,1,10576,3206,1562,13924,910,556,6751,12008,12752,12008,11150,8835,11352,5509,3645,4032,7210,15321,10833,10308,3974,4365,7141,1849,143,5266,1,24:49,,1610612762,UTA,Utah,203903,Jordan Clarkson,Jordan,,,24.000000:49,124.3,122.0,107.2,102.0,17.1,20.0,0.188,1.5,13.0,0.0,0.136,0.063,8.7,0.5,0.5,0.345,0.35,94.39,97.68,81.4,50,0.097,6.0
2,820,820,2020-21,203903,Jordan Clarkson,Jordan,1610612762,UTA,Utah Jazz,22001045,2021-05-12T00:00:00,UTA vs. POR,L,30.25,11,17,0.647,3,8,0.375,4,5,0.8,1,3,4,3,0,0,0,0,2,4,29,-16,38.3,0,0,39.0,1,11623,11623,11623,6387,575,1960,4040,1926,1505,7570,2293,2536,6837,5246,8835,8731,5509,14317,10665,7210,1,10833,2281,787,21158,3044,1849,143,2395,1,30:15,,1610612762,UTA,Utah,203903,Jordan Clarkson,Jordan,,,30.000000:15,98.5,98.3,122.5,123.7,-23.9,-25.5,0.273,0.0,13.6,0.026,0.091,0.056,0.0,0.735,0.755,0.271,0.272,93.18,92.83,77.36,58,0.277,19.0
3,1238,1238,2020-21,203903,Jordan Clarkson,Jordan,1610612762,UTA,Utah Jazz,22001030,2021-05-10T00:00:00,UTA @ GSW,L,35.31666666666667,16,33,0.485,5,16,0.313,4,5,0.8,1,7,8,0,2,1,0,0,3,5,41,-17,51.6,0,0,56.0,1,11623,11623,11623,2684,39,9,10514,414,22,9771,2293,2536,6837,5246,1742,2498,16819,3645,4032,7210,1,16132,1350,91,21411,778,1849,143,321,1,35:19,,1610612762,UTA,Utah,203903,Jordan Clarkson,Jordan,,,35.000000:19,106.2,109.3,131.8,132.0,-25.6,-22.7,0.0,0.0,0.0,0.026,0.212,0.111,5.6,0.561,0.582,0.414,0.417,103.54,101.93,84.95,75,0.174,5.0
4,1449,1449,2020-21,203903,Jordan Clarkson,Jordan,1610612762,UTA,Utah Jazz,22001016,2021-05-08T00:00:00,UTA vs. HOU,W,28.25,8,18,0.444,2,7,0.286,3,3,1.0,0,3,3,4,1,0,1,0,2,1,21,1,32.6,0,0,32.0,1,1,1,1,7925,2196,1562,11399,3957,2331,9877,3646,5327,1,11150,8835,11352,3751,7632,10665,2271,1,10833,10308,2727,9911,4846,1849,143,4492,1,28:15,,1610612762,UTA,Utah,203903,Jordan Clarkson,Jordan,,,28.000000:15,115.3,117.2,116.7,115.6,-1.4,1.6,0.222,4.0,16.7,0.0,0.097,0.05,4.2,0.5,0.543,0.282,0.286,109.12,108.74,90.62,64,0.103,18.0
5,1643,1643,2020-21,203903,Jordan Clarkson,Jordan,1610612762,UTA,Utah Jazz,22001008,2021-05-07T00:00:00,UTA vs. DEN,W,37.445,6,20,0.3,6,14,0.429,3,6,0.5,0,5,5,8,1,2,0,0,3,4,21,12,44.0,0,0,44.0,1,1,1,1,1373,4526,933,16897,160,59,6364,3646,1600,9461,11150,4091,6466,803,7632,1208,7210,1,16132,2281,2727,3055,1778,1849,143,1463,1,37:27,,1610612762,UTA,Utah,203903,Jordan Clarkson,Jordan,,,37.000000:27,132.7,138.7,119.2,122.7,13.5,16.0,0.276,8.0,25.8,0.0,0.139,0.074,3.2,0.45,0.464,0.267,0.269,99.68,96.14,80.12,75,0.081,17.0
6,2164,2164,2020-21,203903,Jordan Clarkson,Jordan,1610612762,UTA,Utah Jazz,22000996,2021-05-05T00:00:00,UTA vs. SAS,W,24.666666666666668,12,16,0.75,2,4,0.5,4,5,0.8,0,6,6,4,1,0,0,1,1,3,30,16,42.2,0,0,42.0,1,1,1,1,10668,346,2412,1826,3957,6909,3573,2293,2536,6837,11150,2732,4746,3751,7632,10665,7210,15321,4919,3793,656,1834,2129,1849,143,1788,1,24:40,,1610612762,UTA,Utah,203903,Jordan Clarkson,Jordan,,,24.000000:40,123.9,126.0,93.3,92.2,30.7,33.8,0.286,4.0,18.2,0.0,0.171,0.115,4.5,0.813,0.824,0.333,0.334,98.5,98.27,81.89,50,0.347,18.0
7,2438,2438,2020-21,203903,Jordan Clarkson,Jordan,1610612762,UTA,Utah Jazz,22000981,2021-05-03T00:00:00,UTA vs. SAS,W,34.06666666666667,7,20,0.35,2,10,0.2,0,0,0.0,1,5,6,5,5,2,0,1,3,0,16,8,31.7,0,0,33.0,1,1,1,1,3565,3206,933,15054,3957,556,11380,12008,12752,12008,5246,4091,4746,2585,321,1208,7210,15321,16132,16020,5102,4875,5161,1849,143,4133,1,34:04,,1610612762,UTA,Utah,203903,Jordan Clarkson,Jordan,,,34.000000:04,108.9,108.5,97.1,101.5,11.8,7.0,0.208,1.0,16.7,0.029,0.132,0.082,16.7,0.4,0.4,0.287,0.299,99.9,97.93,81.6,71,0.055,18.0
8,2712,2712,2020-21,203903,Jordan Clarkson,Jordan,1610612762,UTA,Utah Jazz,22000965,2021-05-01T00:00:00,UTA vs. TOR,W,33.1,6,18,0.333,1,6,0.167,2,3,0.667,0,3,3,3,3,1,0,0,1,4,15,-3,23.1,0,0,24.0,1,1,1,1,4265,4526,1562,15094,7373,3460,12017,5395,5327,8322,11150,8835,11352,5509,1707,4032,7210,1,4919,2281,5723,13536,9206,1849,143,8016,1,33:06,,1610612762,UTA,Utah,203903,Jordan Clarkson,Jordan,,,33.000000:06,96.1,95.7,101.5,98.6,-5.4,-2.9,0.167,1.0,12.0,0.0,0.079,0.041,12.0,0.361,0.388,0.278,0.283,100.55,102.24,85.2,70,0.041,17.0
9,2989,2989,2020-21,203903,Jordan Clarkson,Jordan,1610612762,UTA,Utah Jazz,22000955,2021-04-30T00:00:00,UTA @ PHX,L,28.5,3,15,0.2,2,8,0.25,4,4,1.0,1,3,4,4,0,2,0,2,1,2,12,-18,28.8,0,0,26.0,1,11623,11623,11623,7727,10694,2946,18781,3957,1505,10244,2293,3346,1,5246,8835,8731,3751,14317,1208,7210,20949,4919,6289,7920,21655,6336,1849,143,6966,1,28:30,,1610612762,UTA,Utah,203903,Jordan Clarkson,Jordan,,,28.000000:30,100.9,95.0,124.7,127.1,-23.7,-32.1,0.286,0.0,19.0,0.038,0.12,0.078,0.0,0.267,0.358,0.279,0.296,98.22,100.21,83.51,60,0.069,5.0
