,Unnamed: 0.1,Unnamed: 0_left,SEASON_YEAR,PLAYER_ID_left,PLAYER_NAME_left,NICKNAME_left,TEAM_ID_left,TEAM_ABBREVIATION_left,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN_left,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
0,872,872,2020-21,1629833,Keljin Blevins,Keljin,1610612757,POR,Portland Trail Blazers,22001045,2021-05-12T00:00:00,POR @ UTA,W,0.93,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-5,0.0,0,0,0.0,1,1,1,1,22873,19893,21894,19893,12591,17891,12591,12008,12752,12008,11150,19725,20503,16819,14317,10665,7210,1,1,16020,20448,15340,22167,1849,143,22207,1,0:56,,1610612757,POR,Portland,1629833,Keljin Blevins,Keljin,,,0.000000:56,0.0,0.0,250.0,250.0,-250.0,-250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.42,103.23,86.02,2,0.0,9.0
1,1180,1180,2020-21,1629833,Keljin Blevins,Keljin,1610612757,POR,Portland Trail Blazers,22001031,2021-05-10T00:00:00,POR vs. HOU,W,2.05,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,0,0,-4,0.2,0,0,1.0,1,1,1,1,22400,19893,21894,19893,12591,17891,12591,12008,12752,12008,11150,15987,17542,16819,7632,10665,7210,1,1,16020,20448,14475,22108,1849,143,21671,1,2:03,,1610612757,POR,Portland,1629833,Keljin Blevins,Keljin,,,2.000000:03,41.0,33.3,120.0,120.0,-79.0,-86.7,0.0,0.0,0.0,0.0,0.333,0.2,100.0,0.0,0.0,0.167,0.205,115.67,128.78,107.32,6,0.0,23.0
2,1575,1575,2020-21,1629833,Keljin Blevins,Keljin,1610612757,POR,Portland Trail Blazers,22001018,2021-05-08T00:00:00,POR vs. SAS,W,3.783333333333333,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,2,-4,3.2,0,0,3.0,1,1,1,1,21647,16702,20551,1,12591,17891,12591,12008,12752,12008,5246,19725,17542,16819,14317,10665,7210,1,4919,16020,18664,14475,20731,1849,143,20717,1,3:47,,1610612757,POR,Portland,1629833,Keljin Blevins,Keljin,,,3.000000:47,67.6,60.0,99.2,100.0,-31.6,-40.0,0.0,0.0,0.0,0.2,0.0,0.077,0.0,1.0,1.0,0.091,0.101,120.27,126.87,105.73,10,0.167,26.0
3,2079,2079,2020-21,1629833,Keljin Blevins,Keljin,1610612757,POR,Portland Trail Blazers,22000991,2021-05-05T00:00:00,POR @ CLE,W,4.983333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,1,0,0,0,0,0,0,6,1.4,0,0,2.0,1,1,1,1,21197,19893,20551,19893,12591,14655,12591,12008,12752,12008,11150,12139,14385,16819,7632,10665,7210,1,1,16020,20448,6032,21686,1849,143,21139,1,4:59,,1610612757,POR,Portland,1629833,Keljin Blevins,Keljin,,,4.000000:59,115.3,106.7,72.7,71.4,42.6,35.2,0.0,0.0,0.0,0.0,0.222,0.125,50.0,0.0,0.0,0.118,0.134,133.12,139.67,116.39,15,0.0,12.0
4,2920,2920,2020-21,1629833,Keljin Blevins,Keljin,1610612757,POR,Portland Trail Blazers,22000952,2021-04-30T00:00:00,POR @ BKN,W,3.1166666666666667,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,3,0,4.2,0,0,5.0,1,1,1,1,21939,16702,20551,1,7373,14655,1,12008,12752,12008,11150,15987,17542,16819,14317,10665,7210,1,4919,16020,17485,10797,20314,1849,143,19629,1,3:07,,1610612757,POR,Portland,1629833,Keljin Blevins,Keljin,,,3.000000:07,133.3,114.3,111.1,114.3,22.2,0.0,0.0,0.0,0.0,0.0,0.167,0.1,0.0,1.5,1.5,0.125,0.143,101.65,107.81,89.84,7,0.2,11.0
5,3303,3303,2020-21,1629833,Keljin Blevins,Keljin,1610612757,POR,Portland Trail Blazers,22000939,2021-04-28T00:00:00,POR @ MEM,W,2.25,1,1,1.0,1,1,1.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,3,0,4.2,0,0,5.0,1,1,1,1,22320,16702,20551,1,7373,14655,1,12008,12752,12008,5246,19725,17542,16819,14317,10665,7210,1,1,16020,17485,10797,20314,1849,143,19629,1,2:15,,1610612757,POR,Portland,1629833,Keljin Blevins,Keljin,,,2.000000:15,123.0,120.0,110.3,120.0,12.7,0.0,0.0,0.0,0.0,0.2,0.0,0.143,0.0,1.5,1.5,0.125,0.127,110.08,106.67,88.89,5,0.412,12.0
6,3401,3401,2020-21,1629833,Keljin Blevins,Keljin,1610612757,POR,Portland Trail Blazers,22000929,2021-04-27T00:00:00,POR @ IND,W,7.166666666666667,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,2,2,0,0,-20,2.4,0,0,2.0,1,1,1,1,20424,19893,19102,19893,12591,17891,12591,12008,12752,12008,5246,15987,14385,16819,14317,10665,7210,20949,10833,16020,20448,22072,21190,1849,143,21139,1,7:10,,1610612757,POR,Portland,1629833,Keljin Blevins,Keljin,,,7.000000:10,44.1,46.7,187.5,168.8,-143.4,-122.1,0.0,0.0,0.0,0.111,0.25,0.154,0.0,0.0,0.0,0.118,0.118,101.4,103.81,86.51,15,-0.094,14.0
7,7799,7799,2020-21,1629833,Keljin Blevins,Keljin,1610612757,POR,Portland Trail Blazers,22000745,2021-04-02T00:00:00,POR vs. MIL,L,3.7333333333333334,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0.0,1,11623,11623,11623,21668,19893,17566,19893,12591,14655,12591,12008,12752,12008,11150,19725,20503,16819,14317,10665,7210,1,1,16020,20448,11703,22167,1849,143,22207,1,3:44,,1610612757,POR,Portland,1629833,Keljin Blevins,Keljin,,,3.000000:44,91.1,100.0,125.0,111.1,-33.9,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.253,114.94,115.71,96.43,9,-0.207,23.0
8,13435,13435,2020-21,1629833,Keljin Blevins,Keljin,1610612757,POR,Portland Trail Blazers,22000477,2021-02-22T00:00:00,POR @ PHX,L,8.85,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,0,2,1,4.4,0,0,4.0,1,11623,11623,11623,19976,16702,19102,7582,12591,14655,12591,12008,12752,12008,11150,12139,14385,16819,14317,10665,7210,1,1,16020,18664,9911,20215,1849,143,20179,1,8:51,,1610612757,POR,Portland,1629833,Keljin Blevins,Keljin,,,8.000000:51,112.1,115.0,111.3,110.0,0.7,5.0,0.0,0.0,0.0,0.0,0.25,0.111,0.0,0.5,0.5,0.091,0.093,109.23,108.47,90.4,20,0.08,10.0
9,16202,16202,2020-21,1629833,Keljin Blevins,Keljin,1610612757,POR,Portland Trail Blazers,22000337,2021-02-04T00:00:00,POR @ PHI,W,3.716666666666667,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,-11,0.0,0,0,0.0,1,1,1,1,21679,19893,19102,19893,12591,17891,12591,12008,12752,12008,11150,19725,20503,16819,14317,10665,7210,15321,4919,16020,20448,19248,22167,1849,143,22207,1,3:43,,1610612757,POR,Portland,1629833,Keljin Blevins,Keljin,,,3.000000:43,44.4,40.0,151.8,150.0,-107.4,-110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.222,121.92,129.15,107.62,10,-0.154,8.0
