PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Loss,WL_Win,MATCHUP_Home
202697,1610612751,22000519,2021-02-27,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,11623,11623,11623,21007,19893,19102,19893,12591,11825,12591,12008,12752,12008,11150,19725,20503,16819,7632,4032,7210,1,1,16020,20448,8969,1849,143,1,5:28,,1610612751,Brooklyn,202697,,,5.000000:28,91.1,81.8,58.3,63.6,32.8,18.2,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.231,0.253,96.06,96.59,80.49,11,-0.143,1.0,0.0,1.0
202697,1610612751,22000482,2021-02-23,1,2,0.5,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,2,-3,0,0,1,1,1,1,20984,16702,19102,7582,12591,14655,12591,12008,12752,12008,5246,19725,17542,16819,14317,10665,7210,1,1,16020,18664,13536,1849,143,1,5:31,,1610612751,Brooklyn,202697,,,5.000000:31,100.0,100.0,116.5,125.0,-16.5,-25.0,0.0,0.0,0.0,0.125,0.0,0.077,0.0,0.5,0.5,0.143,0.143,108.24,104.41,87.01,12,0.051,0.0,1.0,1.0
