,Unnamed: 0.1,Unnamed: 0_left,SEASON_YEAR,PLAYER_ID_left,PLAYER_NAME_left,NICKNAME_left,TEAM_ID_left,TEAM_ABBREVIATION_left,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN_left,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
0,295,295,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22101221,2022-04-10T00:00:00,ATL @ HOU,W,31.54,9,14,0.643,6,8,0.75,2,2,1.0,1,3,4,2,2,0,1,0,2,3,26,2,34.8,0,0,40.0,1,1,1,1,6472,1550,4053,4495,177,1795,1572,6073,7614,1,6346,9837,9918,9105,4151,12287,2399,1,11965,4544,1420,10189,4609,2151,131,2406,1,31:32,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,F,,31.000000:32,131.4,133.9,131.5,124.6,-0.1,9.3,0.095,1.0,10.5,0.029,0.111,0.066,10.5,0.857,0.874,0.227,0.229,94.93,96.64,80.53,62,0.151,1.0
1,509,509,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22101207,2022-04-08T00:00:00,ATL @ MIA,L,28.583333333333332,3,9,0.333,1,6,0.167,0,0,0.0,0,2,2,0,1,0,0,0,3,0,7,-18,8.4,0,0,10.0,1,13121,13121,13121,9069,12092,9508,16922,8144,3994,13415,13659,14456,13659,13184,13666,16419,18990,8493,12287,8184,1,17825,18239,14596,24420,20535,2151,131,18903,1,28:35,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,F,,28.000000:35,104.2,103.6,135.1,131.0,-30.9,-27.5,0.0,0.0,0.0,0.0,0.08,0.039,10.0,0.389,0.389,0.159,0.162,93.94,95.72,79.77,56,-0.009,1.0
2,866,866,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22101192,2022-04-06T00:00:00,ATL vs. WAS,W,39.166666666666664,11,19,0.579,4,7,0.571,0,0,0.0,2,8,10,1,1,1,0,0,0,4,26,10,41.5,1,0,43.0,1,1,1,1,907,639,1378,6342,993,2729,3385,13659,14456,13659,3074,1315,1514,13245,8493,4518,8184,1,1,2687,1420,4494,2482,1,131,1747,1,39:10,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,F,,39.000000:10,118.2,118.3,108.0,106.1,10.2,12.2,0.04,1.0,4.8,0.05,0.222,0.132,4.8,0.684,0.684,0.222,0.23,99.61,100.49,83.74,82,0.151,12.0
3,1384,1384,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22101163,2022-04-02T00:00:00,ATL vs. BKN,W,24.81,5,9,0.556,2,5,0.4,3,4,0.75,0,5,5,1,0,1,0,0,1,2,15,13,25.5,0,0,25.0,1,1,1,1,12125,6861,9508,7108,4334,5764,7284,4143,3790,8109,13184,4619,7407,13245,16136,4518,8184,1,5520,7362,6399,3107,9109,2151,131,8557,1,24:49,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,,,24.000000:49,112.5,111.3,83.9,85.2,28.6,26.1,0.091,0.0,8.3,0.0,0.147,0.082,0.0,0.667,0.697,0.186,0.192,103.78,103.51,86.26,53,0.227,20.0
4,1669,1669,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22100452,2022-03-31T00:00:00,ATL vs. CLE,W,23.05,2,7,0.286,0,3,0.0,0,0,0.0,0,4,4,3,1,0,0,0,1,1,4,11,12.3,0,0,11.0,1,1,1,1,13582,15413,12670,19255,14232,10639,14232,13659,14456,13659,13184,6842,9918,6215,8493,12287,8184,1,5520,11915,18560,3985,17903,2151,131,18173,1,23:03,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,,,23.000000:03,133.1,130.4,98.6,102.1,34.5,28.4,0.143,3.0,27.3,0.0,0.133,0.08,9.1,0.286,0.286,0.16,0.163,98.71,97.87,81.56,46,0.039,19.0
5,2596,2596,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22101102,2022-03-25T00:00:00,ATL vs. GSW,W,37.12,9,20,0.45,2,9,0.222,5,5,1.0,0,5,5,3,0,0,0,0,2,5,25,14,35.5,0,0,35.0,1,1,1,1,1897,1550,1059,12590,4334,1120,12547,1788,2899,1,13184,4619,7407,6215,16136,12287,8184,1,11965,1601,1669,2767,4362,2151,131,3944,1,37:07,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,F,,37.000000:07,130.5,133.3,117.2,114.7,13.4,18.7,0.1,0.0,12.0,0.0,0.143,0.071,0.0,0.5,0.563,0.259,0.257,96.98,96.98,80.82,75,0.113,14.0
6,3097,3097,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22101081,2022-03-22T00:00:00,ATL @ NYK,W,30.236666666666668,4,11,0.364,1,6,0.167,1,1,1.0,2,8,10,3,1,0,0,1,0,2,10,0,25.5,1,0,24.0,1,1,1,1,7601,9264,6941,16414,8144,3994,13415,10221,12877,1,3074,1315,1514,6215,8493,12287,8184,17438,1,7362,10974,12132,9109,1,131,9141,1,30:14,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,F,,30.000000:14,106.6,104.8,106.7,106.6,-0.1,-1.7,0.143,3.0,20.0,0.065,0.222,0.149,6.7,0.409,0.437,0.169,0.174,96.74,97.63,81.36,62,0.127,1.0
7,3363,3363,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22101064,2022-03-20T00:00:00,ATL vs. NOP,L,41.3,11,21,0.524,3,9,0.333,2,2,1.0,0,5,5,3,0,0,0,0,1,3,27,4,37.5,0,0,38.0,1,13121,13121,13121,359,639,805,8255,2174,1120,8533,6073,7614,1,13184,4619,7407,6215,16136,12287,8184,1,5520,4544,1195,8480,3641,2151,131,2946,1,41:18,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,F,,41.000000:18,115.6,114.6,110.7,107.7,4.9,6.9,0.115,0.0,12.0,0.0,0.119,0.063,0.0,0.595,0.617,0.227,0.233,102.74,104.6,87.17,89,0.142,13.0
8,3711,3711,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22101047,2022-03-18T00:00:00,ATL vs. MEM,W,29.683333333333337,4,12,0.333,1,3,0.333,2,2,1.0,0,4,4,3,0,0,0,3,0,3,11,3,20.3,0,0,19.0,1,1,1,1,8116,9264,5848,16922,8144,10639,8533,6073,7614,1,13184,6842,9918,6215,16136,12287,8184,25490,1,4544,9927,9319,12360,2151,131,12388,1,29:41,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,F,,29.000000:41,102.4,106.5,104.5,98.4,-2.2,8.0,0.158,0.0,18.8,0.0,0.118,0.06,0.0,0.375,0.427,0.183,0.187,100.87,101.88,84.9,62,0.09,14.0
9,4038,4038,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22101033,2022-03-16T00:00:00,ATL @ CHA,L,14.1,2,5,0.4,1,3,0.333,0,0,0.0,0,2,2,3,0,0,0,1,1,1,5,-1,11.9,0,0,11.0,1,13121,13121,13121,20188,15413,16241,14448,8144,10639,8533,13659,14456,13659,13184,13666,16419,6215,16136,12287,8184,17438,5520,11915,17245,13253,18182,2151,131,18173,1,14:06,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,F,,14.000000:06,142.6,128.1,137.1,135.5,5.5,-7.4,0.231,0.0,37.5,0.0,0.167,0.083,0.0,0.5,0.5,0.143,0.157,101.11,107.23,89.36,32,0.066,1.0
10,4515,4515,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22101016,2022-03-13T00:00:00,ATL vs. IND,W,27.78,6,10,0.6,1,3,0.333,2,2,1.0,1,4,5,5,1,0,0,0,1,2,15,7,27.5,0,0,26.0,1,1,1,1,9682,4963,8192,5259,8144,10639,8533,6073,7614,1,6346,6842,7407,2964,8493,12287,8184,1,5520,7362,6399,6246,7930,2151,131,7935,1,27:47,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,F,,27.000000:47,137.9,137.7,130.9,130.5,7.0,7.2,0.217,5.0,29.4,0.043,0.143,0.098,5.9,0.65,0.689,0.182,0.182,103.46,103.67,86.39,61,0.122,12.0
11,4807,4807,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22100996,2022-03-11T00:00:00,ATL vs. LAC,W,29.933333333333337,5,12,0.417,3,7,0.429,0,0,0.0,0,6,6,3,0,0,0,0,0,3,13,3,24.7,0,0,25.0,1,1,1,1,7888,6861,5848,14018,2174,2729,6887,13659,14456,13659,13184,3087,5450,6215,16136,12287,8184,1,1,4544,8057,9319,9620,2151,131,8557,1,29:56,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,,,29.000000:56,126.7,129.1,119.6,123.6,7.1,5.5,0.15,0.0,20.0,0.0,0.261,0.107,0.0,0.542,0.542,0.179,0.179,90.51,88.2,73.5,55,0.12,17.0
12,5197,5197,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22100984,2022-03-09T00:00:00,ATL @ MIL,L,35.81666666666667,5,11,0.455,2,5,0.4,2,2,1.0,0,6,6,2,0,2,0,0,2,1,14,-8,30.2,0,0,28.0,1,13121,13121,13121,2829,6861,6941,12256,4334,5764,7284,6073,7614,1,13184,3087,5450,9105,16136,1427,8184,1,11965,11915,7184,19644,6528,2151,131,6905,1,35:49,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,,,35.000000:49,114.0,109.3,121.6,125.0,-7.5,-15.7,0.08,0.0,14.3,0.0,0.171,0.086,0.0,0.545,0.589,0.148,0.154,97.8,98.5,82.08,75,0.093,5.0
13,5402,5402,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22100968,2022-03-07T00:00:00,ATL @ DET,L,21.43,5,9,0.556,3,6,0.5,1,2,0.5,0,4,4,0,1,0,0,0,2,3,14,-3,17.8,0,0,21.0,1,13121,13121,13121,14913,6861,9508,7108,2174,3994,3792,10221,7614,10631,13184,6842,9918,18990,8493,12287,8184,1,11965,4544,7184,15346,14122,2151,131,11016,1,21:26,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,,,21.000000:26,94.6,97.7,110.7,102.3,-16.1,-4.6,0.0,0.0,0.0,0.0,0.174,0.1,9.1,0.722,0.709,0.239,0.242,95.24,97.43,81.19,43,0.149,6.0
14,5869,5869,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22100948,2022-03-04T00:00:00,ATL @ WAS,W,26.993333333333332,3,9,0.333,2,5,0.4,2,2,1.0,0,3,3,1,0,0,0,1,0,2,10,13,15.1,0,0,16.0,1,1,1,1,10389,12092,9508,16922,4334,5764,7284,6073,7614,1,13184,9837,12968,13245,16136,12287,8184,17438,1,7362,10974,3107,16005,2151,131,14542,1,26:60,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,F,,26.000000:60,134.3,137.0,115.9,115.1,18.4,21.9,0.05,0.0,9.1,0.0,0.125,0.056,0.0,0.444,0.506,0.156,0.158,95.81,95.13,79.28,54,0.063,1.0
15,6022,6022,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22100710,2022-03-03T00:00:00,ATL vs. CHI,W,29.526666666666667,4,10,0.4,1,5,0.2,2,2,1.0,1,4,5,0,0,1,0,0,1,1,11,-5,20.0,0,0,19.0,1,1,1,1,8241,9264,8192,14448,8144,5764,12651,6073,7614,1,6346,6842,7407,18990,16136,4518,8184,1,5520,11915,9927,17172,12562,2151,131,12388,1,29:32,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,F,,29.000000:32,135.6,127.9,135.4,133.9,0.2,-6.0,0.0,0.0,0.0,0.037,0.2,0.106,0.0,0.45,0.506,0.162,0.173,96.6,99.98,83.31,61,0.054,13.0
16,6373,6373,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22100927,2022-03-01T00:00:00,ATL @ BOS,L,35.416666666666664,4,9,0.444,1,4,0.25,3,4,0.75,1,7,8,1,0,0,1,0,3,5,12,-9,26.1,0,0,24.0,1,13121,13121,13121,3126,9264,9508,12652,8144,7950,11214,4143,3790,8109,6346,2042,2921,13245,16136,12287,2399,1,17825,1601,8935,20351,8757,2151,131,9141,1,35:25,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,F,,35.000000:25,97.2,98.6,111.7,114.3,-14.5,-15.7,0.045,0.0,8.3,0.026,0.226,0.114,0.0,0.5,0.558,0.136,0.141,98.01,96.23,80.19,72,0.091,1.0
17,6738,6738,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22100906,2022-02-26T00:00:00,ATL vs. TOR,W,30.116666666666667,1,9,0.111,1,6,0.167,0,0,0.0,0,5,5,3,0,1,1,0,2,3,3,14,19.5,0,0,16.0,1,1,1,1,7708,18993,9508,22383,8144,3994,13415,13659,14456,13659,13184,4619,7407,6215,16136,4518,2399,1,11965,4544,19908,2767,12920,2151,131,14542,1,30:07,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,F,,30.000000:07,121.8,120.6,93.5,96.9,28.3,23.8,0.107,0.0,25.0,0.0,0.143,0.081,0.0,0.167,0.167,0.134,0.136,102.55,101.21,84.34,63,0.02,14.0
18,7147,7147,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22100891,2022-02-24T00:00:00,ATL @ CHI,L,34.9,10,18,0.556,2,4,0.5,4,6,0.667,1,8,9,0,1,0,0,0,3,4,26,1,35.8,0,0,37.0,1,13121,13121,13121,3564,1023,1762,7108,4334,7950,3792,2651,1887,9343,6346,1315,2116,18990,8493,12287,8184,1,17825,2687,1420,11173,4256,2151,131,3264,1,34:54,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,F,,34.000000:54,96.1,105.6,106.1,107.2,-10.0,-1.6,0.0,0.0,0.0,0.021,0.222,0.108,4.5,0.611,0.63,0.247,0.253,101.61,96.28,80.23,71,0.171,1.0
19,7345,7345,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22100874,2022-02-16T00:00:00,ATL @ ORL,W,25.683333333333337,3,7,0.429,2,4,0.5,3,4,0.75,0,4,4,1,1,1,0,0,1,3,11,15,19.3,0,0,20.0,1,1,1,1,11405,12092,12670,13304,4334,7950,3792,4143,3790,8109,13184,6842,9918,13245,8493,4518,8184,1,5520,4544,9927,2414,13064,2151,131,11648,1,25:41,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,F,,25.000000:41,144.0,142.6,107.8,112.7,36.2,29.9,0.043,1.0,9.1,0.0,0.133,0.077,9.1,0.571,0.628,0.172,0.177,103.72,101.86,84.88,54,0.078,1.0
20,7649,7649,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22100867,2022-02-15T00:00:00,ATL vs. CLE,W,32.833333333333336,8,17,0.471,3,7,0.429,6,6,1.0,0,3,3,1,1,1,0,1,2,4,25,7,32.1,0,0,34.0,1,1,1,1,5311,2352,2205,11780,2174,2729,6887,1140,1887,1,13184,9837,12968,13245,8493,4518,8184,17438,11965,2687,1669,6246,5712,2151,131,4316,1,32:50,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,F,,32.000000:50,133.9,130.8,124.8,120.0,9.1,10.8,0.045,1.0,4.5,0.0,0.1,0.054,4.5,0.559,0.636,0.292,0.307,92.1,95.03,79.19,65,0.117,15.0
21,7884,7884,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22100856,2022-02-13T00:00:00,ATL @ BOS,L,22.866666666666667,2,8,0.25,1,3,0.333,0,0,0.0,0,0,0,0,0,0,0,0,0,0,5,-9,5.0,0,0,6.0,1,13121,13121,13121,13722,15413,11062,19950,8144,10639,8533,13659,14456,13659,13184,22354,23308,18990,16136,12287,8184,1,1,18239,17245,20351,22517,2151,131,21603,1,22:52,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,F,,22.000000:52,102.7,104.1,123.5,122.4,-20.7,-18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,0.313,0.145,0.149,103.11,102.86,85.71,49,-0.01,1.0
22,8179,8179,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22100841,2022-02-11T00:00:00,ATL vs. SAS,L,22.05,4,11,0.364,2,3,0.667,6,6,1.0,4,5,9,1,1,0,0,0,1,4,16,12,27.3,0,0,28.0,1,13121,13121,13121,14385,9264,6941,16414,4334,10639,1954,1140,1887,1,704,4619,2116,13245,8493,12287,8184,1,5520,2687,5719,3538,8051,2151,131,6905,1,22:03,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,,,22.000000:03,120.7,119.1,93.1,93.6,27.6,25.5,0.067,1.0,6.3,0.143,0.25,0.188,6.3,0.455,0.587,0.254,0.266,101.96,102.31,85.26,47,0.179,19.0
23,8579,8579,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22100816,2022-02-08T00:00:00,ATL vs. IND,W,23.183333333333337,2,2,1.0,0,0,0.0,5,6,0.833,1,4,5,3,0,2,1,0,1,3,9,9,28.5,0,0,23.0,1,1,1,1,13477,15413,21680,1,14232,20469,14232,1788,1887,7247,6346,6842,7407,6215,16136,1427,2399,1,5520,4544,12093,5015,7413,2151,131,9767,1,23:11,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,,,23.000000:11,131.3,132.7,107.9,112.0,23.4,20.7,0.125,0.0,37.5,0.056,0.138,0.106,0.0,1.0,0.97,0.093,0.095,105.01,102.49,85.41,49,0.151,16.0
24,8901,8901,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22100807,2022-02-06T00:00:00,ATL @ DAL,L,24.65,4,8,0.5,1,3,0.333,2,2,1.0,1,4,5,0,0,0,1,0,2,2,11,-5,20.0,0,0,19.0,1,13121,13121,13121,12250,9264,11062,8341,8144,10639,8533,6073,7614,1,6346,6842,7407,18990,16136,12287,2399,1,11965,7362,9927,17172,12562,2151,131,12388,1,24:39,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,,,24.000000:39,114.7,110.2,117.8,125.5,-3.1,-15.3,0.0,0.0,0.0,0.04,0.211,0.114,0.0,0.563,0.619,0.161,0.166,94.6,93.47,77.89,49,0.096,5.0
25,9408,9408,2021-22,201568,Danilo Gallinari,Danilo,1610612737,ATL,Atlanta Hawks,22100783,2022-02-03T00:00:00,ATL vs. PHX,W,23.003333333333337,3,9,0.333,2,6,0.333,4,4,1.0,0,6,6,3,1,1,0,0,3,3,12,10,25.7,0,0,25.0,1,1,1,1,13621,12092,9508,16922,4334,3994,8533,2651,3790,1,13184,3087,5450,6215,8493,4518,8184,1,17825,4544,8935,4494,8993,2151,131,8557,1,23:00,,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,,,23.000000:00,129.0,117.3,103.9,102.0,25.1,15.3,0.176,3.0,20.0,0.0,0.333,0.158,6.7,0.444,0.558,0.214,0.239,100.53,106.42,88.68,52,0.114,18.0
