PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Loss,WL_Win,MATCHUP_Away
1628419,1610612737,22100533,2021-12-31,4,9,0.444,1,3,0.333,1,1,1.0,0,2,2,2,0,1,0,0,4,1,10,-3,0,0,1,1,1,1,12104,9264,9508,12652,8144,10639,8533,10221,12877,1,13184,13666,16419,9105,16136,4518,8184,1,22177,11915,10974,15346,2151,131,1,24:50,,1610612737,Atlanta,1628419,,,24.000000:50,132.8,130.0,135.4,133.3,-2.6,-3.3,0.1,0.0,18.2,0.0,0.105,0.048,0.0,0.5,0.53,0.167,0.17,95.87,97.61,81.34,50,0.049,0.0,1.0,1.0
1628419,1610612737,22100519,2021-12-29,6,6,1.0,0,0,0.0,1,2,0.5,2,2,4,1,0,0,1,0,1,1,13,1,0,0,1,13121,13121,13121,17171,4963,14372,1,14232,20469,14232,10221,7614,10631,3074,13666,9918,13245,16136,12287,2399,1,5520,11915,8057,11173,2151,131,1,18:28,,1610612737,Atlanta,1628419,,,18.000000:28,121.3,112.8,109.1,110.3,12.1,2.6,0.091,0.0,12.5,0.125,0.143,0.133,0.0,1.0,0.945,0.167,0.178,98.36,101.37,84.48,39,0.185,1.0,0.0,1.0
