PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Win,MATCHUP_Away
1630346,1610612738,22101223,2022-04-10,1,5,0.2,1,5,0.2,0,0,0.0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,1,1,1,1,23839,18993,16241,21224,8144,5764,12651,13659,14456,13659,13184,22354,23308,18990,16136,4518,8184,1,1,18239,19908,9319,2151,131,1,5:15,,1610612738,Boston,1630346,,,5.000000:15,107.7,116.7,89.3,91.7,18.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.357,0.385,115.75,109.71,91.43,12,0.0,1.0,1.0
