PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Loss,MATCHUP_Away
1630237,1610612759,22100610,2022-01-10,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,0,0,8,0,0,1,13121,13121,13121,24465,22477,23284,22477,14232,16850,14232,13659,14456,13659,13184,22354,23308,13245,16136,12287,8184,17438,1,18239,23122,5600,2151,131,1,3:49,,1610612759,San Antonio,1630237,,,3.000000:49,135.1,133.3,50.0,44.4,85.1,88.9,0.25,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.113,106.14,113.19,94.32,9,0.0,1.0,1.0
1630237,1610612759,22100582,2022-01-07,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,1,0,-3,0,0,1,13121,13121,13121,24443,22477,23284,22477,14232,16850,14232,13659,14456,13659,13184,17946,19929,13245,16136,12287,8184,1,1,11915,23122,15346,2151,131,1,3:52,,1610612759,San Antonio,1630237,,,3.000000:52,74.3,75.0,123.0,112.5,-48.7,-37.5,1.0,0.0,50.0,0.0,0.25,0.111,0.0,0.0,0.0,0.111,0.11,95.59,99.31,82.76,8,0.125,1.0,1.0
