,Unnamed: 0.1,Unnamed: 0_left,SEASON_YEAR,PLAYER_ID_left,PLAYER_NAME_left,NICKNAME_left,TEAM_ID_left,TEAM_ABBREVIATION_left,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN_left,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
0,127,127,2015-16,203948,Johnny O'Bryant III,Johnny,1610612749,MIL,Milwaukee Bucks,21501225,2016-04-13T00:00:00,MIL vs. IND,L,16.083333333333332,4,7,0.571,0,0,0.0,0,0,0.0,0,6,6,0,0,0,0,0,0,0,8,3,15.2,0,0,14.0,1,13074,13074,13074,18971,8539,12208,6087,11051,17277,11051,14161,15066,14161,13060,3007,5415,18354,16943,12313,8004,1,1,18762,12541,9063,15219,2107,76,15285,1.0,16:05,,1610612749,MIL,Milwaukee,203948,Johnny O'Bryant III,Johnny,,,16.000000:05,88.5,87.9,81.3,78.8,7.3,9.1,0.0,0.0,0.0,0.0,0.261,0.146,0.0,0.571,0.571,0.2,0.201,96.64,98.49,82.07,33,0.218,19.0
1,678,678,2015-16,203948,Johnny O'Bryant III,Johnny,1610612749,MIL,Milwaukee Bucks,21501197,2016-04-10T00:00:00,MIL @ PHI,W,21.55,1,2,0.5,0,0,0.0,3,4,0.75,2,6,8,0,2,0,0,0,3,3,5,-2,12.6,0,0,13.0,1,1,1,1,14555,18695,21813,7886,11051,17277,11051,4469,4140,8103,3138,3007,2959,18354,4412,12313,8004,1,17641,4736,16838,14281,17277,2107,76,16097,1.0,21:33,,1610612749,MIL,Milwaukee,203948,Johnny O'Bryant III,Johnny,,,21.000000:33,90.5,92.9,103.4,102.5,-12.9,-9.6,0.0,0.0,0.0,0.087,0.25,0.17,33.3,0.5,0.665,0.122,0.125,92.12,91.32,76.1,42,0.068,7.0
2,940,940,2015-16,203948,Johnny O'Bryant III,Johnny,1610612749,MIL,Milwaukee Bucks,21501181,2016-04-08T00:00:00,MIL @ BOS,L,11.366666666666667,3,5,0.6,0,0,0.0,1,1,1.0,0,0,0,0,0,0,0,0,1,1,7,-10,7.0,0,0,7.0,1,13074,13074,13074,21885,11544,16058,4873,11051,17277,11051,10755,13680,1,13060,22257,23167,18354,16943,12313,8004,1,4972,12373,14029,21543,21188,2107,76,20722,1.0,11:22,,1610612749,MIL,Milwaukee,203948,Johnny O'Bryant III,Johnny,,,11.000000:22,78.0,84.6,124.4,128.0,-46.4,-43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.643,0.161,0.171,113.85,107.68,89.74,26,0.104,9.0
3,1513,1513,2015-16,203948,Johnny O'Bryant III,Johnny,1610612749,MIL,Milwaukee Bucks,21501159,2016-04-05T00:00:00,MIL vs. CLE,L,30.583333333333332,6,10,0.6,0,0,0.0,0,0,0.0,4,3,7,1,1,0,0,0,2,0,12,-16,20.9,0,0,20.0,1,13074,13074,13074,7036,4268,7514,4873,11051,17277,11051,14161,15066,14161,779,9493,3953,12251,9196,12313,8004,1,11390,18762,8086,24301,11132,2107,76,10747,1.0,30:35,,1610612749,MIL,Milwaukee,203948,Johnny O'Bryant III,Johnny,F,,30.000000:35,91.8,88.3,111.9,113.1,-20.2,-24.8,0.056,1.0,8.3,0.125,0.12,0.123,8.3,0.6,0.6,0.167,0.173,93.7,94.95,79.13,60,0.088,14.0
4,1655,1655,2015-16,203948,Johnny O'Bryant III,Johnny,1610612749,MIL,Milwaukee Bucks,21501150,2016-04-03T00:00:00,MIL vs. CHI,L,20.933333333333337,2,2,1.0,0,0,0.0,0,0,0.0,2,3,5,1,0,1,1,0,3,0,4,11,17.5,0,0,14.0,1,13074,13074,13074,15109,14994,21813,1,11051,17277,11051,14161,15066,14161,3138,9493,7203,12251,16943,4706,2692,1,17641,18762,18063,3629,13528,2107,76,15285,1.0,20:56,,1610612749,MIL,Milwaukee,203948,Johnny O'Bryant III,Johnny,,,20.000000:56,116.8,118.4,89.6,89.5,27.3,28.9,0.063,0.0,33.3,0.125,0.176,0.152,0.0,1.0,1.0,0.045,0.046,87.68,87.13,72.61,38,0.097,22.0
5,2008,2008,2015-16,203948,Johnny O'Bryant III,Johnny,1610612749,MIL,Milwaukee Bucks,21501133,2016-04-01T00:00:00,MIL vs. ORL,W,2.7666666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-6,0.0,0,0,0.0,1,1,1,1,25211,22516,24912,22516,11051,17277,11051,14161,15066,14161,13060,22257,23167,18354,16943,12313,8004,1,4972,18762,23226,18431,25170,2107,76,25215,1.0,2:46,,1610612749,MIL,Milwaukee,203948,Johnny O'Bryant III,Johnny,,,2.000000:46,34.0,33.3,109.3,114.3,-75.3,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.51,112.77,93.98,6,-0.118,22.0
6,2998,2998,2015-16,203948,Johnny O'Bryant III,Johnny,1610612749,MIL,Milwaukee Bucks,21501089,2016-03-26T00:00:00,MIL vs. CHA,L,5.866666666666666,1,4,0.25,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,0,2,-2,4.4,0,0,4.0,1,13074,13074,13074,24017,18695,18073,19755,11051,17277,11051,14161,15066,14161,13060,13353,16063,18354,16943,12313,8004,1,1,18762,20822,14281,22837,2107,76,22829,1.0,5:52,,1610612749,MIL,Milwaukee,203948,Johnny O'Bryant III,Johnny,,,5.000000:52,84.2,100.0,120.0,109.1,-35.8,-9.1,0.0,0.0,0.0,0.0,0.5,0.167,0.0,0.25,0.25,0.308,0.311,89.51,85.91,71.59,10,0.04,22.0
7,3458,3458,2015-16,203948,Johnny O'Bryant III,Johnny,1610612749,MIL,Milwaukee Bucks,21501059,2016-03-23T00:00:00,MIL @ CLE,L,1.8166666666666669,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0.0,1,13074,13074,13074,25577,22516,24912,22516,11051,17277,11051,14161,15066,14161,13060,22257,23167,18354,16943,12313,8004,1,1,18762,23226,13184,25170,2107,76,25215,1.0,1:49,,1610612749,MIL,Milwaukee,203948,Johnny O'Bryant III,Johnny,,,1.000000:49,75.0,75.0,84.0,100.0,-9.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.73,105.69,88.07,4,0.0,8.0
8,3928,3928,2015-16,203948,Johnny O'Bryant III,Johnny,1610612749,MIL,Milwaukee Bucks,21501041,2016-03-20T00:00:00,MIL vs. UTA,L,2.816666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,3,1.2,0,0,1.0,1,13074,13074,13074,25189,22516,24912,22516,11051,17277,11051,14161,15066,14161,13060,17769,19693,18354,16943,12313,8004,1,1,18762,23226,9063,24661,2107,76,24654,1.0,2:49,,1610612749,MIL,Milwaukee,203948,Johnny O'Bryant III,Johnny,,,2.000000:49,105.0,100.0,40.0,33.3,65.0,66.7,0.0,0.0,0.0,0.0,0.2,0.167,0.0,0.0,0.0,0.0,0.0,83.16,93.73,78.11,5,0.4,22.0
9,4407,4407,2015-16,203948,Johnny O'Bryant III,Johnny,1610612749,MIL,Milwaukee Bucks,21501017,2016-03-17T00:00:00,MIL vs. MEM,W,0.0916666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,1,1,1,26045,22516,24912,22516,11051,17277,11051,14161,15066,14161,13060,22257,23167,18354,16943,12313,8004,1,1,18762,23226,12042,25170,2107,76,25215,1.0,0:06,,1610612749,MIL,Milwaukee,203948,Johnny O'Bryant III,Johnny,,,0.000000:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.82,523.64,436.37,1,0.0,23.0
