GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
21600916,1610612760,OKC,Oklahoma City,202713,Kyle Singler,Kyle,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,12.0
21600255,1610612760,OKC,Oklahoma City,202713,Kyle Singler,Kyle,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,12.0
21600686,1610612760,OKC,Oklahoma City,202713,Kyle Singler,Kyle,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,12.0
21600040,1610612760,OKC,Oklahoma City,202713,Kyle Singler,Kyle,,,18.000000:11,91.5,100.0,86.4,81.4,5.1,18.6,0.0,0.0,0.0,0.056,0.053,0.054,40.0,0.667,0.667,0.114,0.11,109.79,108.26,90.22,39,0.009,20.0
21600097,1610612760,OKC,Oklahoma City,202713,Kyle Singler,Kyle,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,25.0
21600242,1610612760,OKC,Oklahoma City,202713,Kyle Singler,Kyle,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,25.0
21600487,1610612760,OKC,Oklahoma City,202713,Kyle Singler,Kyle,,,6.000000:16,125.4,123.1,192.3,178.6,-66.9,-55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.067,0.068,98.66,103.4,86.17,13,0.023,11.0
21600861,1610612760,OKC,Oklahoma City,202713,Kyle Singler,Kyle,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,25.0
21600690,1610612760,OKC,Oklahoma City,202713,Kyle Singler,Kyle,,,7.000000:17,73.3,73.3,86.7,86.7,-13.3,-13.3,0.0,0.0,0.0,0.0,0.125,0.071,0.0,0.0,0.0,0.067,0.067,98.86,98.86,82.38,15,0.0,23.0
21600445,1610612760,OKC,Oklahoma City,202713,Kyle Singler,Kyle,,,8.000000:20,132.2,122.2,120.1,136.8,12.1,-14.6,0.167,0.0,33.3,0.0,0.0,0.0,0.0,0.75,0.75,0.111,0.12,110.33,106.65,88.87,18,0.025,10.0
21600069,1610612760,OKC,Oklahoma City,202713,Kyle Singler,Kyle,,,17.000000:05,113.8,114.7,109.9,109.1,3.9,5.6,0.0,0.0,0.0,0.0,0.143,0.067,14.3,0.5,0.51,0.175,0.183,94.18,94.13,78.44,34,0.039,11.0
21600727,1610612760,OKC,Oklahoma City,202713,Kyle Singler,Kyle,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,12.0
21600079,1610612760,OKC,Oklahoma City,202713,Kyle Singler,Kyle,,,3.000000:00,120.0,120.0,136.1,133.3,-16.1,-13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.429,87.04,88.0,73.33,5,-0.296,23.0
21601213,1610612760,OKC,Oklahoma City,202713,Kyle Singler,Kyle,F,,28.000000:10,95.4,100.0,96.5,100.0,-1.1,0.0,0.0,0.0,0.0,0.0,0.133,0.066,0.0,0.375,0.427,0.203,0.205,90.63,86.91,72.43,52,0.046,0.0
21600126,1610612760,OKC,Oklahoma City,202713,Kyle Singler,Kyle,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,25.0
21601198,1610612760,OKC,Oklahoma City,202713,Kyle Singler,Kyle,,,34.000000:10,107.0,108.3,97.4,97.1,9.6,11.2,0.125,0.0,27.3,0.051,0.063,0.056,0.0,0.5,0.5,0.098,0.098,100.28,99.75,83.12,72,0.085,8.0
21601167,1610612760,OKC,Oklahoma City,202713,Kyle Singler,Kyle,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,12.0
21600141,1610612760,OKC,Oklahoma City,202713,Kyle Singler,Kyle,,,0.000000:29,113.6,100.0,100.0,100.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.03,147.95,123.29,1,0.0,24.0
21600357,1610612760,OKC,Oklahoma City,202713,Kyle Singler,Kyle,,,7.000000:02,157.6,157.1,111.8,113.3,45.8,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.143,0.143,99.5,98.96,82.46,14,0.034,23.0
