,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,0021100299,1610612753,ORL,Orlando,2045,Hedo Turkoglu,Hedo,F,,26.000000:04,63.2,65.2,87.9,90.9,-24.7,-25.7,0.111,0.5,7.7,0.0,0.13,0.048,15.4,0.167,0.152,0.2,0.202,85.63,82.86,69.05,46,-0.174
1,0021100299,1610612753,ORL,Orlando,201583,Ryan Anderson,Ryan,F,,26.000000:49,90.3,92.2,85.4,85.7,4.9,6.4,0.0,0.0,0.0,0.289,0.333,0.308,6.3,0.462,0.474,0.242,0.242,90.57,89.5,74.58,51,0.262
2,0021100299,1610612753,ORL,Orlando,2730,Dwight Howard,Dwight,C,,36.000000:47,67.4,68.3,89.1,90.5,-21.7,-22.2,0.0,0.0,0.0,0.06,0.222,0.128,8.0,0.353,0.374,0.321,0.326,83.36,82.21,68.51,63,0.076
3,0021100299,1610612753,ORL,Orlando,200755,JJ Redick,JJ,G,,31.000000:12,71.5,72.7,93.0,94.6,-21.5,-21.9,0.182,2.0,12.5,0.023,0.129,0.067,6.3,0.346,0.372,0.203,0.203,86.82,85.38,71.15,55,0.079
4,0021100299,1610612753,ORL,Orlando,2768,Chris Duhon,Chris,G,,35.000000:04,84.5,84.4,87.0,87.7,-2.6,-3.3,0.105,2.0,28.6,0.02,0.053,0.034,14.3,0.375,0.375,0.062,0.063,88.56,88.29,73.57,64,0.038
5,0021100299,1610612753,ORL,Orlando,2047,Quentin Richardson,Quentin,,,21.000000:38,96.8,85.7,82.6,80.5,14.2,5.2,0.231,1.5,33.3,0.0,0.233,0.146,22.2,0.625,0.625,0.13,0.146,85.61,92.09,76.75,42,0.103
6,0021100299,1610612753,ORL,Orlando,201175,Glen Davis,Glen,,,19.000000:50,103.2,90.0,73.3,69.2,29.9,20.8,0.077,1.0,12.5,0.0,0.133,0.085,12.5,0.417,0.417,0.159,0.18,86.79,95.6,79.66,40,0.093
7,0021100299,1610612753,ORL,Orlando,101144,Von Wafer,Von,,,17.000000:06,97.7,97.0,72.7,64.7,25.0,32.3,0.111,1.0,9.1,0.0,0.042,0.026,9.1,0.444,0.444,0.27,0.28,88.48,94.04,78.36,33,0.091
8,0021100299,1610612753,ORL,Orlando,1716,Larry Hughes,Larry,,,12.000000:56,65.9,68.2,81.4,77.3,-15.5,-9.1,0.2,0.33,16.7,0.0,0.0,0.0,50.0,0.5,0.5,0.217,0.22,80.98,81.65,68.04,22,-0.162
9,0021100299,1610612753,ORL,Orlando,201947,Earl Clark,Earl,,,12.000000:34,53.0,52.2,96.7,95.7,-43.7,-43.5,0.0,0.0,0.0,0.0,0.067,0.038,0.0,0.0,0.532,0.08,0.085,86.71,87.85,73.21,23,0.184
10,0021100299,1610612753,ORL,Orlando,202712,Justin Harper,Justin,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
11,0021100299,1610612753,ORL,Orlando,202732,DeAndre Liggins,DeAndre,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
12,0021100299,1610612753,ORL,Orlando,202350,Daniel Orton,Daniel,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
13,0021100299,1610612755,PHI,Philadelphia,2738,Andre Iguodala,Andre,F,,41.000000:48,91.6,92.0,74.3,75.0,17.2,17.0,0.261,3.0,26.1,0.044,0.17,0.112,8.7,0.5,0.468,0.2,0.204,87.3,86.7,72.25,75,0.179
14,0021100299,1610612755,PHI,Philadelphia,1882,Elton Brand,Elton,F,,30.000000:31,82.4,81.8,78.5,79.2,3.8,2.6,0.063,0.0,9.1,0.067,0.128,0.101,0.0,0.4,0.4,0.164,0.171,85.02,84.92,70.77,55,0.122
15,0021100299,1610612755,PHI,Philadelphia,1499,Tony Battie,Tony,C,,17.000000:03,87.4,90.0,62.5,61.3,24.9,28.7,0.0,0.0,0.0,0.0,0.429,0.231,0.0,0.6,0.68,0.176,0.177,86.26,85.87,71.55,30,0.342
16,0021100299,1610612755,PHI,Philadelphia,201975,Jodie Meeks,Jodie,G,,24.000000:01,98.7,95.7,81.9,82.2,16.8,13.5,0.067,1.0,11.1,0.04,0.152,0.103,11.1,0.5,0.509,0.154,0.161,90.72,91.96,76.63,47,0.121
