,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
9288,9288,2017-18,203948,Johnny O'Bryant III,Johnny,1610612766,CHA,Charlotte Hornets,21700794,2018-02-05T00:00:00,CHA @ DEN,L,3.1166666666666667,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0.0,1,13054,13054,13054,25125,22697,21901,22697,12784,18958,12784,13731,14642,13731,12711,22415,23339,18867,16820,12224,8133,1,1,18674,23334,14288,25240,2016,109,25272,1.0,3:07,
9971,9971,2017-18,203948,Johnny O'Bryant III,Johnny,1610612766,CHA,Charlotte Hornets,21700755,2018-01-31T00:00:00,CHA @ ATL,W,16.7,2,8,0.25,1,2,0.5,0,0,0.0,1,0,1,1,0,0,1,0,3,2,5,-4,10.7,0,0,10.0,1,1,1,1,18751,15444,10961,20170,6911,11647,3791,13731,14642,13731,5905,22415,19703,12861,16820,12224,2512,1,17900,7539,17225,16409,18951,2016,109,18828,1.0,16:42,
10342,10342,2017-18,203948,Johnny O'Bryant III,Johnny,1610612766,CHA,Charlotte Hornets,21700738,2018-01-29T00:00:00,CHA @ IND,L,10.766666666666667,2,3,0.667,1,1,1.0,0,0,0.0,1,3,4,0,0,0,0,0,4,0,5,-5,9.8,0,0,10.0,1,13054,13054,13054,22334,15444,20118,3072,6911,15030,1,13731,14642,13731,5905,9682,9561,18867,16820,12224,8133,1,22329,18674,17225,17397,19592,2016,109,18828,1.0,10:46,
10685,10685,2017-18,203948,Johnny O'Bryant III,Johnny,1610612766,CHA,Charlotte Hornets,21700727,2018-01-27T00:00:00,CHA @ MIA,L,10.106666666666667,1,3,0.333,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,2,-13,3.2,0,0,3.0,1,13054,13054,13054,22610,19115,20118,17065,12784,15030,12784,13731,14642,13731,12711,17844,19703,18867,16820,12224,8133,1,5153,18674,21168,23038,23609,2016,109,23594,1.0,10:06,
10851,10851,2017-18,203948,Johnny O'Bryant III,Johnny,1610612766,CHA,Charlotte Hornets,21700714,2018-01-26T00:00:00,CHA vs. ATL,W,10.82,2,3,0.667,1,2,0.5,1,1,1.0,0,0,0,0,0,0,0,0,2,1,6,1,6.0,0,0,7.0,1,1,1,1,22318,15444,20118,3072,6911,11647,3791,10216,13052,1,12711,22415,23339,18867,16820,12224,8133,1,11691,12172,15609,11054,22073,2016,109,21042,1.0,10:49,
11136,11136,2017-18,203948,Johnny O'Bryant III,Johnny,1610612766,CHA,Charlotte Hornets,21700701,2018-01-24T00:00:00,CHA vs. NOP,L,2.6333333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,3,0,0,-5,1.2,0,0,1.0,1,13054,13054,13054,25309,22697,23497,22697,12784,15030,12784,13731,14642,13731,12711,17844,19703,18867,16820,12224,8133,1,17900,18674,23334,17397,24751,2016,109,24696,1.0,2:38,
11440,11440,2017-18,203948,Johnny O'Bryant III,Johnny,1610612766,CHA,Charlotte Hornets,21700687,2018-01-22T00:00:00,CHA vs. SAC,W,12.916666666666666,2,7,0.286,1,3,0.333,0,0,0.0,1,3,4,1,0,0,0,0,1,0,5,6,11.3,0,0,11.0,1,1,1,1,21272,15444,12683,19431,6911,8645,8071,13731,14642,13731,5905,9682,9561,12861,16820,12224,8133,1,5153,18674,17225,6621,18551,2016,109,18043,1.0,12:55,
11746,11746,2017-18,203948,Johnny O'Bryant III,Johnny,1610612766,CHA,Charlotte Hornets,21700676,2018-01-20T00:00:00,CHA vs. MIA,L,12.683333333333334,2,4,0.5,1,2,0.5,0,0,0.0,1,3,4,0,0,0,1,0,2,0,5,1,12.8,0,0,12.0,1,13054,13054,13054,21391,15444,18324,8363,6911,11647,3791,13731,14642,13731,5905,9682,9561,18867,16820,12224,2512,1,11691,18674,17225,11054,17458,2016,109,17274,1.0,12:41,
12133,12133,2017-18,203948,Johnny O'Bryant III,Johnny,1610612766,CHA,Charlotte Hornets,21700653,2018-01-17T00:00:00,CHA vs. WAS,W,19.116666666666667,2,6,0.333,1,2,0.5,2,2,1.0,3,3,6,1,2,1,0,0,1,1,7,7,16.7,0,0,17.0,1,1,1,1,16864,15444,14536,17065,6911,11647,3791,5999,7582,1,1318,9682,5255,12861,4386,4599,8133,1,5153,12172,14463,5918,14522,2016,109,13422,1.0,19:07,
12363,12363,2017-18,203948,Johnny O'Bryant III,Johnny,1610612766,CHA,Charlotte Hornets,21700638,2018-01-15T00:00:00,CHA @ DET,W,11.426666666666666,3,5,0.6,0,0,0.0,3,4,0.75,0,4,4,1,0,0,0,0,0,2,9,-2,15.3,0,0,14.0,1,1,1,1,22091,12053,16430,5255,12784,18958,12784,4044,3694,8067,12711,6671,9561,12861,16820,12224,8133,1,1,7539,11916,14288,15593,2016,109,15738,1.0,11:26,
