,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
20,20,2017-18,1628378,Donovan Mitchell,Donovan,1610612762,UTA,Utah Jazz,21701229,2018-04-11T00:00:00,UTA @ POR,L,33.56666666666667,6,23,0.261,1,8,0.125,4,6,0.667,1,5,6,5,2,2,0,3,2,5,17,-2,35.7,0,0,33.0,1,13054,13054,13054,4244,4530,300,20166,6911,1032,12692,2516,1743,9308,5905,4562,5255,2623,4386,1511,8133,25519,11691,1543,4436,14288,3618,2016,109,3964,1.0,33:34,
265,265,2017-18,1628378,Donovan Mitchell,Donovan,1610612762,UTA,Utah Jazz,21701217,2018-04-10T00:00:00,UTA vs. GSW,W,26.266666666666666,8,12,0.667,4,5,0.8,2,2,1.0,1,2,3,1,2,2,0,0,2,3,22,37,31.1,0,0,34.0,1,1,1,1,10587,1983,5302,3072,672,4175,1547,5999,7582,1,5905,13412,12541,12861,4386,1511,8133,1,11691,4452,2056,24,5437,2016,109,3595,1.0,26:16,
593,593,2017-18,1628378,Donovan Mitchell,Donovan,1610612762,UTA,Utah Jazz,21701201,2018-04-08T00:00:00,UTA @ LAL,W,38.02333333333333,9,18,0.5,3,7,0.429,7,10,0.7,0,9,9,8,4,1,1,2,1,7,28,9,52.8,0,0,52.0,1,1,1,1,1185,1220,1318,8363,1558,1687,6774,658,381,9257,12711,871,2084,714,844,4599,2512,23707,5153,463,732,4713,621,2016,109,447,1.0,38:01,
1096,1096,2017-18,1628378,Donovan Mitchell,Donovan,1610612762,UTA,Utah Jazz,21701179,2018-04-05T00:00:00,UTA vs. LAC,W,28.35,6,15,0.4,0,3,0.0,7,8,0.875,2,3,5,5,2,1,0,1,3,5,19,23,33.5,0,0,31.0,1,1,1,1,8709,4530,2788,14515,12784,8645,12784,658,832,6890,2736,9682,7090,2623,4386,4599,8133,17404,17900,1543,3342,581,4393,2016,109,4763,1.0,28:21,
1548,1548,2017-18,1628378,Donovan Mitchell,Donovan,1610612762,UTA,Utah Jazz,21701166,2018-04-03T00:00:00,UTA vs. LAL,W,35.81666666666667,10,21,0.476,4,8,0.5,2,4,0.5,3,3,6,2,2,1,0,1,2,3,26,17,37.2,0,0,40.0,1,1,1,1,2494,776,549,11760,672,1032,3791,5999,3694,10590,1318,9682,5255,8497,4386,4599,8133,17404,11691,4452,1035,1606,3160,2016,109,1912,1.0,35:49,
1801,1801,2017-18,1628378,Donovan Mitchell,Donovan,1610612762,UTA,Utah Jazz,21701151,2018-04-01T00:00:00,UTA @ MIN,W,31.55,10,15,0.667,1,3,0.333,0,0,0.0,1,2,3,4,5,2,0,0,1,0,21,11,31.6,0,0,33.0,1,1,1,1,5933,776,2788,3072,6911,8645,8071,13731,14642,13731,5905,13412,12541,3868,360,1511,8133,1,5153,18674,2420,3691,5224,2016,109,3964,1.0,31:33,
2024,2024,2017-18,1628378,Donovan Mitchell,Donovan,1610612762,UTA,Utah Jazz,21701135,2018-03-30T00:00:00,UTA vs. MEM,W,38.083333333333336,7,15,0.467,2,8,0.25,6,10,0.6,0,3,3,4,3,1,0,1,3,7,22,16,31.6,0,0,33.0,1,1,1,1,1160,3042,2788,11946,3481,1032,10398,1000,381,10276,12711,9682,12541,3868,1936,4599,8133,17404,17900,463,2056,1859,5224,2016,109,3964,2.0,38:05,
2350,2350,2017-18,1628378,Donovan Mitchell,Donovan,1610612762,UTA,Utah Jazz,21701121,2018-03-28T00:00:00,UTA vs. BOS,L,39.7,7,20,0.35,3,8,0.375,5,6,0.833,0,0,0,6,4,1,0,0,3,5,22,0,30.0,0,0,33.0,1,13054,13054,13054,601,3042,746,17018,1558,1032,7829,1627,1743,7212,12711,22415,23339,1717,844,4599,8133,1,17900,1543,2056,12059,5920,2016,109,3964,1.0,39:42,
2756,2756,2017-18,1628378,Donovan Mitchell,Donovan,1610612762,UTA,Utah Jazz,21701102,2018-03-25T00:00:00,UTA @ GSW,W,30.865,8,19,0.421,4,8,0.5,1,2,0.5,1,1,2,6,2,2,1,2,2,2,21,15,39.4,0,0,39.0,1,1,1,1,6524,1983,992,14059,672,1032,3791,10216,7582,10590,5905,17844,16012,1717,4386,1511,2512,23707,11691,7539,2420,2172,2555,2016,109,2131,1.0,30:52,
3026,3026,2017-18,1628378,Donovan Mitchell,Donovan,1610612762,UTA,Utah Jazz,21701085,2018-03-23T00:00:00,UTA @ SAS,L,43.916666666666664,14,36,0.389,4,13,0.308,3,5,0.6,0,3,3,3,4,4,0,4,2,6,35,-10,51.1,0,0,53.0,1,13054,13054,13054,75,92,2,15700,672,49,10002,4044,2744,10276,12711,9682,12541,5723,844,125,8133,25989,11691,852,205,21382,741,2016,109,388,1.0,43:55,
