,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
109,109,2017-18,101133,Ian Mahinmi,Ian,1610612764,WAS,Washington Wizards,21701222,2018-04-11T00:00:00,WAS @ ORL,L,17.35,1,5,0.2,0,0,0.0,1,2,0.5,2,3,5,0,1,0,0,1,3,2,3,5,8.0,0,0,8.0,1,13054,13054,13054,18284,19115,16430,21382,12784,18958,12784,10216,7582,10590,2736,9682,7090,18867,9095,12224,8133,17404,17900,7539,20013,7404,20794,2016,109,20351,1.0,17:21,
356,356,2017-18,101133,Ian Mahinmi,Ian,1610612764,WAS,Washington Wizards,21701215,2018-04-10T00:00:00,WAS vs. BOS,W,20.966666666666665,1,3,0.333,0,0,0.0,1,2,0.5,1,7,8,0,2,0,0,0,2,3,3,11,10.6,0,0,11.0,1,1,1,1,15258,19115,20118,17065,12784,18958,12784,10216,7582,10590,5905,2022,2792,18867,4386,12224,8133,1,11691,4452,20013,3691,19027,2016,109,18043,1.0,20:58,
1121,1121,2017-18,101133,Ian Mahinmi,Ian,1610612764,WAS,Washington Wizards,21701176,2018-04-05T00:00:00,WAS @ CLE,L,11.373333333333331,1,3,0.333,0,0,0.0,0,0,0.0,0,2,2,0,3,1,2,1,3,1,2,6,10.4,0,0,10.0,1,13054,13054,13054,22114,19115,20118,17065,12784,18958,12784,13731,14642,13731,12711,13412,16012,18867,1936,4599,803,17404,17900,12172,21168,6621,19167,2016,109,18828,1.0,11:22,
1449,1449,2017-18,101133,Ian Mahinmi,Ian,1610612764,WAS,Washington Wizards,21701161,2018-04-03T00:00:00,WAS @ HOU,L,4.466666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,1,0,0,0,0,0,0,-3,1.4,0,0,2.0,1,13054,13054,13054,24620,22697,24957,22697,12784,18958,12784,13731,14642,13731,12711,13412,16012,18867,9095,12224,8133,1,1,18674,23334,15423,24703,2016,109,24118,1.0,4:28,
1953,1953,2017-18,101133,Ian Mahinmi,Ian,1610612764,WAS,Washington Wizards,21701138,2018-03-31T00:00:00,WAS vs. CHA,W,17.55,0,1,0.0,0,0,0.0,2,4,0.5,2,1,3,3,0,1,1,0,3,3,2,0,16.1,0,0,12.0,1,1,1,1,18115,22697,23497,22697,12784,18958,12784,5999,3694,10590,2736,17844,12541,5723,16820,4599,2512,1,17900,4452,21168,12059,14968,2016,109,17274,1.0,17:33,
2251,2251,2017-18,101133,Ian Mahinmi,Ian,1610612764,WAS,Washington Wizards,21701124,2018-03-29T00:00:00,WAS @ DET,L,9.316666666666666,2,4,0.5,0,0,0.0,0,0,0.0,1,1,2,0,1,0,0,2,2,0,4,-4,5.4,0,0,6.0,1,13054,13054,13054,22893,15444,18324,8363,12784,18958,12784,13731,14642,13731,5905,17844,16012,18867,9095,12224,8133,23707,11691,18674,18469,16409,22446,2016,109,21716,1.0,9:19,
2511,2511,2017-18,101133,Ian Mahinmi,Ian,1610612764,WAS,Washington Wizards,21701108,2018-03-27T00:00:00,WAS vs. SAS,W,21.2,4,7,0.571,0,0,0.0,0,0,0.0,3,2,5,2,1,1,1,2,5,1,8,-7,22.0,0,0,19.0,1,1,1,1,15043,9019,12683,6384,12784,18958,12784,13731,14642,13731,1318,13412,7090,8497,9095,4599,2512,23707,24852,12172,13058,19142,10675,2016,109,11894,1.0,21:12,
2813,2813,2017-18,101133,Ian Mahinmi,Ian,1610612764,WAS,Washington Wizards,21701098,2018-03-25T00:00:00,WAS vs. NYK,L,7.466666666666667,3,4,0.75,0,0,0.0,0,0,0.0,2,2,4,0,1,1,0,1,0,0,6,-4,12.8,0,0,12.0,1,13054,13054,13054,23511,12053,18324,1914,12784,18958,12784,13731,14642,13731,2736,13412,9561,18867,9095,4599,8133,17404,1,18674,15609,16409,17458,2016,109,17274,1.0,7:28,
3187,3187,2017-18,101133,Ian Mahinmi,Ian,1610612764,WAS,Washington Wizards,21701079,2018-03-23T00:00:00,WAS vs. DEN,L,13.15,4,7,0.571,0,0,0.0,0,0,0.0,2,3,5,1,4,0,0,1,4,1,8,-10,11.5,0,0,14.0,1,13054,13054,13054,21137,9019,12683,6384,12784,18958,12784,13731,14642,13731,2736,9682,7090,12861,844,12224,8133,17404,22329,12172,13058,21382,18422,2016,109,15738,1.0,13:09,
3508,3508,2017-18,101133,Ian Mahinmi,Ian,1610612764,WAS,Washington Wizards,21701071,2018-03-21T00:00:00,WAS @ SAS,L,23.833333333333332,4,8,0.5,0,1,0.0,4,5,0.8,2,1,3,3,0,2,0,0,5,3,12,12,26.1,0,0,22.0,1,13054,13054,13054,12801,9019,10961,8363,12784,15030,12784,2516,2744,7608,2736,17844,12541,5723,16820,1511,8133,1,24852,4452,8469,3240,8066,2016,109,9733,1.0,23:50,
