,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
215,215,2017-18,1628439,Isaiah Hicks,Isaiah,1610612752,NYK,New York Knicks,21701220,2018-04-11T00:00:00,NYK @ CLE,W,30.316666666666663,6,10,0.6,1,1,1.0,2,2,1.0,0,3,3,4,3,0,0,1,3,4,15,23,21.6,0,0,23.0,1,1,1,1,6967,4530,7776,5255,6911,15030,1,5999,7582,1,12711,9682,12541,3868,1936,12224,8133,17404,17900,2633,5773,581,10943,2016,109,9085,1.0,30:19,
408,408,2017-18,1628439,Isaiah Hicks,Isaiah,1610612752,NYK,New York Knicks,21701207,2018-04-09T00:00:00,NYK vs. CLE,L,4.861666666666666,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,1,1,0,0,0,0,0,2,-8,4.9,0,0,5.0,1,13054,13054,13054,24474,19115,21901,8363,12784,18958,12784,13731,14642,13731,12711,13412,16012,12861,9095,12224,8133,1,1,18674,21168,19948,22801,2016,109,22345,1.0,4:52,
770,770,2017-18,1628439,Isaiah Hicks,Isaiah,1610612752,NYK,New York Knicks,21701192,2018-04-07T00:00:00,NYK vs. MIL,L,16.363333333333333,4,8,0.5,0,0,0.0,0,0,0.0,0,0,0,2,1,0,1,3,5,0,8,-1,13.0,0,0,12.0,1,13054,13054,13054,19023,9019,10961,8363,12784,18958,12784,13731,14642,13731,12711,22415,23339,8497,9095,12224,2512,25519,24852,18674,13058,13246,17338,2016,109,17274,1.0,16:22,
958,958,2017-18,1628439,Isaiah Hicks,Isaiah,1610612752,NYK,New York Knicks,21701186,2018-04-06T00:00:00,NYK vs. MIA,W,19.416666666666668,3,6,0.5,0,0,0.0,3,4,0.75,0,3,3,1,1,0,0,1,4,3,9,-1,13.1,0,0,13.0,1,1,1,1,16608,12053,14536,8363,12784,18958,12784,4044,3694,8067,12711,9682,12541,12861,9095,12224,8133,17404,22329,4452,11916,13246,17268,2016,109,16469,1.0,19:25,
1579,1579,2017-18,1628439,Isaiah Hicks,Isaiah,1610612752,NYK,New York Knicks,21701159,2018-04-03T00:00:00,NYK vs. ORL,L,17.481666666666666,1,6,0.167,0,1,0.0,2,2,1.0,2,3,5,2,0,0,1,1,3,1,4,-5,16.0,0,0,13.0,1,13054,13054,13054,18187,19115,14536,21968,12784,15030,12784,5999,7582,1,2736,9682,7090,8497,16820,12224,2512,17404,17900,12172,18469,17397,15046,2016,109,16469,1.0,17:29,
1919,1919,2017-18,1628439,Isaiah Hicks,Isaiah,1610612752,NYK,New York Knicks,21701139,2018-03-31T00:00:00,NYK vs. DET,L,5.166666666666667,1,3,0.333,0,1,0.0,0,2,0.0,0,1,1,0,0,0,0,0,0,1,2,5,3.2,0,0,3.0,1,13054,13054,13054,24338,19115,20118,17065,12784,15030,12784,13731,7582,13731,12711,17844,19703,18867,16820,12224,8133,1,1,12172,21168,7404,23609,2016,109,23594,1.0,5:10,
2328,2328,2017-18,1628439,Isaiah Hicks,Isaiah,1610612752,NYK,New York Knicks,21701118,2018-03-28T00:00:00,NYK @ PHI,L,4.96,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,0,0,0,0,0,-11,2.7,0,0,2.0,1,13054,13054,13054,24429,22697,24957,22697,12784,18958,12784,13731,14642,13731,5905,22415,19703,12861,16820,12224,8133,1,1,18674,23334,22023,24024,2016,109,24118,1.0,4:58,
2661,2661,2017-18,1628439,Isaiah Hicks,Isaiah,1610612752,NYK,New York Knicks,21701103,2018-03-26T00:00:00,NYK @ CHA,L,7.616666666666666,0,0,0.0,0,0,0.0,0,0,0.0,1,2,3,1,1,0,0,0,3,0,0,-11,4.1,0,0,4.0,1,13054,13054,13054,23464,22697,24957,22697,12784,18958,12784,13731,14642,13731,5905,13412,12541,12861,9095,12224,8133,1,17900,18674,23334,22023,23282,2016,109,22951,1.0,7:37,
3498,3498,2017-18,1628439,Isaiah Hicks,Isaiah,1610612752,NYK,New York Knicks,21701068,2018-03-21T00:00:00,NYK @ MIA,L,13.733333333333333,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,1,0,3,0,0,-15,2.0,0,0,2.0,1,13054,13054,13054,20789,22697,20118,22697,12784,15030,12784,13731,14642,13731,12711,22415,23339,18867,9095,12224,2512,1,17900,18674,23334,23882,24340,2016,109,24118,1.0,13:44,
3766,3766,2017-18,1628439,Isaiah Hicks,Isaiah,1610612752,NYK,New York Knicks,21701055,2018-03-19T00:00:00,NYK vs. CHI,W,20.683333333333337,4,9,0.444,1,2,0.5,0,0,0.0,2,6,8,0,1,0,0,0,6,0,9,-4,17.6,0,0,18.0,1,1,1,1,15499,9019,9295,12726,6911,11647,3791,13731,14642,13731,2736,3036,2792,18867,9095,12224,8133,1,25886,18674,11916,16409,13849,2016,109,12644,1.0,20:41,
4123,4123,2017-18,1628439,Isaiah Hicks,Isaiah,1610612752,NYK,New York Knicks,21701038,2018-03-17T00:00:00,NYK vs. CHA,W,24.9,5,5,1.0,0,0,0.0,2,2,1.0,1,7,8,2,2,1,0,0,5,1,12,-1,25.6,0,0,24.0,1,1,1,1,11827,6480,16430,1,12784,18958,12784,5999,7582,1,5905,2022,2792,8497,4386,4599,8133,1,24852,12172,8469,13246,8370,2016,109,8446,1.0,24:54,
4397,4397,2017-18,1628439,Isaiah Hicks,Isaiah,1610612752,NYK,New York Knicks,21701022,2018-03-15T00:00:00,NYK vs. PHI,L,14.153333333333334,0,2,0.0,0,2,0.0,1,2,0.5,0,0,0,1,0,0,1,0,3,1,1,-1,5.5,0,0,4.0,1,13054,13054,13054,20527,22697,21901,22697,12784,11647,12784,10216,7582,10590,12711,22415,23339,12861,16820,12224,2512,1,17900,12172,23101,13246,22408,2016,109,22951,1.0,14:09,
4915,4915,2017-18,1628439,Isaiah Hicks,Isaiah,1610612752,NYK,New York Knicks,21700992,2018-03-11T00:00:00,NYK vs. TOR,L,10.983333333333333,1,3,0.333,0,0,0.0,1,2,0.5,1,1,2,0,2,0,0,0,2,2,3,-7,3.4,0,0,5.0,1,13054,13054,13054,22254,19115,20118,17065,12784,18958,12784,10216,7582,10590,5905,17844,16012,18867,4386,12224,8133,1,11691,7539,20013,19142,23562,2016,109,22345,1.0,10:59,
5782,5782,2017-18,1628439,Isaiah Hicks,Isaiah,1610612752,NYK,New York Knicks,21700962,2018-03-06T00:00:00,NYK @ POR,L,3.3666666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,-1,0.0,0,0,0.0,1,13054,13054,13054,25025,22697,23497,22697,12784,18958,12784,13731,14642,13731,12711,22415,23339,18867,16820,12224,8133,17404,5153,18674,23334,13246,25240,2016,109,25272,1.0,3:22,
6043,6043,2017-18,1628439,Isaiah Hicks,Isaiah,1610612752,NYK,New York Knicks,21700949,2018-03-04T00:00:00,NYK @ SAC,L,8.833333333333334,2,4,0.5,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,1,1,0,4,3,3.0,0,0,4.0,1,13054,13054,13054,23061,15444,18324,8363,12784,18958,12784,13731,14642,13731,12711,22415,23339,18867,9095,12224,8133,17404,5153,18674,18469,9131,23793,2016,109,22951,1.0,8:50,
7048,7048,2017-18,1628439,Isaiah Hicks,Isaiah,1610612752,NYK,New York Knicks,21700900,2018-02-26T00:00:00,NYK vs. GSW,L,11.933333333333334,2,4,0.5,0,0,0.0,0,0,0.0,2,2,4,0,1,1,0,1,1,0,4,2,10.8,0,0,10.0,1,13054,13054,13054,21840,15444,18324,8363,12784,18958,12784,13731,14642,13731,2736,13412,9561,18867,9095,4599,8133,17404,5153,18674,18469,10074,18896,2016,109,18828,1.0,11:56,
8138,8138,2017-18,1628439,Isaiah Hicks,Isaiah,1610612752,NYK,New York Knicks,21700842,2018-02-12T00:00:00,NYK @ PHI,L,7.433333333333334,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,0,3,0,2,3,3.7,0,0,4.0,1,13054,13054,13054,23529,19115,23497,1,12784,18958,12784,13731,14642,13731,12711,17844,19703,12861,9095,12224,8133,1,17900,18674,21168,9131,23418,2016,109,22951,1.0,7:26,
8793,8793,2017-18,1628439,Isaiah Hicks,Isaiah,1610612752,NYK,New York Knicks,21700812,2018-02-08T00:00:00,NYK @ TOR,L,17.266666666666666,2,5,0.4,0,1,0.0,1,2,0.5,0,0,0,0,0,0,0,0,2,2,5,-15,5.0,0,0,5.0,1,13054,13054,13054,18343,15444,16430,14515,12784,15030,12784,10216,7582,10590,12711,22415,23339,18867,16820,12224,8133,1,11691,7539,17225,23882,22703,2016,109,22345,1.0,17:16,
