,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
7563,7563,2023-24,201565,Derrick Rose,Derrick,1610612763,MEM,Memphis Grizzlies,22300845,2024-02-28T00:00:00,MEM @ MIN,L,5.683333333333334,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,1,0,0,2,-5,2.5,0,0,3.0,1,13252,13252,13252,23674,18910,21406,8954,14651,20560,14651,13417,14233,13417,13449,22149,23241,14131,8468,12108,8529,17336,1,17532,21036,17506,24037,2248,138,23324,1,5:41,
7902,7902,2023-24,201565,Derrick Rose,Derrick,1610612763,MEM,Memphis Grizzlies,22300830,2024-02-26T00:00:00,MEM vs. BKN,L,15.266666666666667,3,4,0.75,0,1,0.0,0,0,0.0,0,2,2,4,2,0,0,0,0,1,6,-6,12.4,0,0,12.0,1,13252,13252,13252,19158,12407,17737,2237,14651,16961,14651,13417,14233,13417,13449,13100,15973,4938,4132,12108,8529,1,1,11166,15809,18385,17837,2248,138,17454,1,15:16,
8412,8412,2023-24,201565,Derrick Rose,Derrick,1610612763,MEM,Memphis Grizzlies,22300807,2024-02-23T00:00:00,MEM vs. LAC,L,14.25,2,5,0.4,0,0,0.0,0,0,0.0,0,1,1,2,3,0,0,0,1,0,4,8,5.2,0,0,7.0,1,13252,13252,13252,19809,15517,15951,15260,14651,20560,14651,13417,14233,13417,13449,17515,19646,9909,1850,12108,8529,1,6163,17532,18488,5604,22341,2248,138,20822,1,14:15,
8924,8924,2023-24,201565,Derrick Rose,Derrick,1610612763,MEM,Memphis Grizzlies,22300783,2024-02-14T00:00:00,MEM vs. HOU,W,16.166666666666668,3,6,0.5,0,1,0.0,2,3,0.667,0,4,4,3,0,0,0,0,1,2,8,10,17.3,0,0,15.0,1,1,1,1,18566,12407,14269,8954,14651,16961,14651,6103,6016,9424,13449,6490,9569,7003,16035,12108,8529,1,6163,6969,13454,4460,14552,2248,138,15335,1,16:10,
9586,9586,2023-24,201565,Derrick Rose,Derrick,1610612763,MEM,Memphis Grizzlies,22300751,2024-02-10T00:00:00,MEM @ CHA,L,16.0,4,7,0.571,2,2,1.0,0,0,0.0,0,4,4,5,0,0,0,0,0,2,10,-8,22.3,0,0,21.0,1,13252,13252,13252,18662,9679,12577,6891,4439,13570,1,13417,14233,13417,13449,6490,9569,3413,16035,12108,8529,1,1,6969,11320,19981,11381,2248,138,11364,1,16:00,
10257,10257,2023-24,201565,Derrick Rose,Derrick,1610612763,MEM,Memphis Grizzlies,22300722,2024-02-06T00:00:00,MEM @ NYK,L,11.8,2,4,0.5,1,1,1.0,2,2,1.0,0,3,3,2,3,1,0,0,0,1,7,-1,13.6,0,0,15.0,1,13252,13252,13252,21219,15517,17737,8954,8460,16961,1,6103,7481,1,13449,9403,12548,9909,1850,4430,8529,1,1,11166,14704,13562,17038,2248,138,15335,1,11:48,
10965,10965,2023-24,201565,Derrick Rose,Derrick,1610612763,MEM,Memphis Grizzlies,22300693,2024-02-02T00:00:00,MEM vs. GSW,L,15.666666666666666,5,9,0.556,1,3,0.333,1,1,1.0,0,1,1,4,0,0,0,0,1,1,12,-7,19.2,0,0,18.0,1,13252,13252,13252,18888,7292,9591,7603,8460,10539,9124,10099,12641,1,13449,17515,19646,4938,16035,12108,8529,1,6163,11166,9297,19219,13291,2248,138,13299,1,15:40,
15786,15786,2023-24,201565,Derrick Rose,Derrick,1610612763,MEM,Memphis Grizzlies,22300460,2024-01-02T00:00:00,MEM vs. SAS,W,8.616666666666667,2,4,0.5,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,1,4,1,7.0,0,0,6.0,1,1,1,1,22484,15517,17737,8954,14651,16961,14651,13417,14233,13417,13449,22149,23241,9909,16035,12108,8529,1,1,11166,18488,11403,21289,2248,138,21429,1,8:37,
16127,16127,2023-24,201565,Derrick Rose,Derrick,1610612763,MEM,Memphis Grizzlies,22300449,2023-12-31T00:00:00,MEM vs. SAC,L,12.233333333333333,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,3,1,0,0,1,0,0,2,-16,5.5,0,0,5.0,1,13252,13252,13252,20938,18910,19584,17629,14651,20560,14651,13417,14233,13417,13449,22149,23241,7003,8468,12108,8529,17336,1,17532,21036,24160,22197,2248,138,22092,1,12:14,
18654,18654,2023-24,201565,Derrick Rose,Derrick,1610612763,MEM,Memphis Grizzlies,22300332,2023-12-15T00:00:00,MEM vs. HOU,L,8.65,1,3,0.333,1,2,0.5,0,0,0.0,0,1,1,2,0,0,0,0,0,0,3,11,7.2,0,0,7.0,1,13252,13252,13252,22476,18910,19584,17629,8460,13570,4049,13417,14233,13417,13449,17515,19646,9909,16035,12108,8529,1,1,17532,19746,4032,21124,2248,138,20822,1,8:39,
