,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
700,700,2023-24,1630204,Ashton Hagans,Ashton,1610612757,POR,Portland Trail Blazers,22301169,2024-04-11T00:00:00,POR vs. GSW,L,13.55,2,4,0.5,1,3,0.333,0,0,0.0,1,1,2,4,1,1,0,1,1,1,5,4,15.4,0,0,14.0,1,13252,13252,13252,20250,15517,17737,8954,8460,10539,9124,13417,14233,13417,6495,17515,15973,4938,8468,4430,8529,17336,6163,11166,17241,8492,15788,2248,138,16037,1,13:33,
1994,1994,2023-24,1630204,Ashton Hagans,Ashton,1610612757,POR,Portland Trail Blazers,22301102,2024-04-03T00:00:00,POR @ CHA,W,12.616666666666667,0,4,0.0,0,2,0.0,0,0,0.0,2,1,3,1,1,0,0,0,2,1,0,-1,4.1,0,0,4.0,1,1,1,1,20740,22557,17737,22557,14651,13570,14651,13417,14233,13417,3105,17515,12548,14131,8468,12108,8529,1,13042,11166,23140,13562,23111,2248,138,22721,1,12:37,
2386,2386,2023-24,1630204,Ashton Hagans,Ashton,1610612757,POR,Portland Trail Blazers,22301090,2024-04-01T00:00:00,POR @ ORL,L,13.2,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,2,0,1,0,0,1,1,2,9,8.0,0,0,6.0,1,13252,13252,13252,20434,22557,24896,22557,14651,20560,14651,6103,7481,1,13449,22149,23241,9909,16035,4430,8529,1,6163,11166,21036,5021,20666,2248,138,21429,1,13:12,
3306,3306,2023-24,1630204,Ashton Hagans,Ashton,1610612757,POR,Portland Trail Blazers,22301051,2024-03-27T00:00:00,POR @ ATL,L,15.833333333333334,3,5,0.6,2,2,1.0,2,2,1.0,0,2,2,3,3,0,0,0,1,2,10,-2,13.9,0,0,17.0,1,13252,13252,13252,18789,12407,15951,5678,4439,13570,1,6103,7481,1,13449,13100,15973,7003,1850,12108,8529,1,6163,6969,11320,14544,16835,2248,138,13968,1,15:50,
3557,3557,2023-24,1630204,Ashton Hagans,Ashton,1610612757,POR,Portland Trail Blazers,22301038,2024-03-25T00:00:00,POR @ HOU,L,23.566666666666663,4,8,0.5,0,3,0.0,0,0,0.0,2,2,4,3,2,0,0,1,2,1,8,-7,15.3,0,0,15.0,1,13252,13252,13252,13169,9679,11049,8954,14651,10539,14651,13417,14233,13417,3105,13100,9569,7003,4132,12108,8529,17336,13042,11166,13454,19219,15863,2248,138,15335,1,23:34,
3835,3835,2023-24,1630204,Ashton Hagans,Ashton,1610612757,POR,Portland Trail Blazers,22301026,2024-03-23T00:00:00,POR vs. DEN,L,21.416666666666668,0,3,0.0,0,1,0.0,2,2,1.0,1,2,3,6,2,2,2,0,4,2,2,-1,24.6,0,0,19.0,1,13252,13252,13252,14753,22557,19584,22557,14651,16961,14651,6103,7481,1,6495,13100,12548,2326,4132,1349,879,1,22902,6969,21036,13562,10026,2248,138,12632,1,21:25,
5224,5224,2023-24,1630204,Ashton Hagans,Ashton,1610612757,POR,Portland Trail Blazers,22300960,2024-03-14T00:00:00,POR vs. NYK,L,22.033333333333335,3,5,0.6,2,3,0.667,0,0,0.0,1,4,5,3,2,0,0,0,2,1,8,3,16.5,0,0,18.0,1,13252,13252,13252,14270,12407,15951,5678,4439,10539,2080,13417,14233,13417,6495,6490,7149,7003,4132,12108,8529,1,13042,11166,13454,9396,15083,2248,138,13299,1,22:02,
6185,6185,2023-24,1630204,Ashton Hagans,Ashton,1610612757,POR,Portland Trail Blazers,22300916,2024-03-08T00:00:00,POR vs. HOU,L,18.466666666666665,2,6,0.333,1,2,0.5,1,2,0.5,1,3,4,2,1,0,1,2,2,1,6,-11,15.8,0,0,15.0,1,13252,13252,13252,16979,15517,14269,17629,8460,13570,4049,10099,7481,10591,6495,9403,9569,9909,8468,12108,2720,23757,13042,11166,15809,21910,15542,2248,138,15335,1,18:28,
6496,6496,2023-24,1630204,Ashton Hagans,Ashton,1610612757,POR,Portland Trail Blazers,22300900,2024-03-06T00:00:00,POR vs. OKC,L,13.998333333333331,1,2,0.5,0,1,0.0,0,0,0.0,1,0,1,4,3,0,0,0,1,0,2,1,6.2,0,0,7.0,1,13252,13252,13252,19997,18910,21406,8954,14651,16961,14651,13417,14233,13417,6495,22149,19646,4938,1850,12108,8529,1,6163,17532,21036,11403,21715,2248,138,20822,1,13:60,
6795,6795,2023-24,1630204,Ashton Hagans,Ashton,1610612757,POR,Portland Trail Blazers,22300881,2024-03-04T00:00:00,POR @ MIN,L,19.7,0,1,0.0,0,0,0.0,0,0,0.0,0,3,3,4,3,3,0,0,4,1,0,-1,15.6,0,0,13.0,1,13252,13252,13252,16036,22557,23222,22557,14651,20560,14651,13417,14233,13417,13449,9403,12548,4938,1850,384,8529,1,22902,11166,23140,13562,15650,2248,138,16694,1,19:42,
7142,7142,2023-24,1630204,Ashton Hagans,Ashton,1610612757,POR,Portland Trail Blazers,22300868,2024-03-02T00:00:00,POR @ MEM,W,32.53333333333333,4,9,0.444,2,4,0.5,3,3,1.0,0,5,5,8,6,2,1,2,4,2,13,5,34.0,0,0,34.0,1,1,1,1,5835,9679,9591,13458,4439,7844,4049,4235,6016,1,13449,4442,7149,1009,104,1349,2720,23757,22902,6969,8427,7721,5430,2248,138,4739,1,32:32,
