,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
1137,1137,2005-06,1744,Jerome James,Jerome,1610612752,NYK,New York Knicks,20501174,2006-04-13T00:00:00,NYK @ CLE,L,15.1,4,6,0.667,0,0,0.0,0,0,0.0,0,0,0,0,0,1,2,1,4,0,8,-3,17.0,0,0,14.0,1,12351,12351,12351,18222,8028,12829,2689,7578,12302,7578,14328,15206,14328,13441,20590,21766,16528,16515,4297,979,16481,19332,18429,11481,14933,12674,1992,38,13740,,15:06,
1564,1564,2005-06,1744,Jerome James,Jerome,1610612752,NYK,New York Knicks,20501151,2006-04-10T00:00:00,NYK @ IND,L,6.95,1,3,0.333,0,0,0.0,0,0,0.0,2,1,3,0,2,0,0,0,2,1,2,-2,3.6,0,0,5.0,1,12351,12351,12351,21987,16891,17928,15463,7578,12302,7578,14328,15206,14328,3640,15938,11707,16528,4661,11222,7293,1,8919,12977,18921,13726,21600,1992,38,20235,,6:57,
1797,1797,2005-06,1744,Jerome James,Jerome,1610612752,NYK,New York Knicks,20501139,2006-04-09T00:00:00,NYK @ BOS,W,3.1,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,2,0,0,3,2.4,0,0,2.0,1,1,1,1,23766,20684,23329,20684,7578,12302,7578,14328,15206,14328,13441,11825,14874,16528,16515,11222,7293,1,8919,18429,21594,8317,22411,1992,38,22409,,3:06,
2079,2079,2005-06,1744,Jerome James,Jerome,1610612752,NYK,New York Knicks,20501124,2006-04-07T00:00:00,NYK vs. IND,W,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,1,1,1,24916,20684,23329,20684,7578,12302,7578,14328,15206,14328,13441,20590,21766,16528,16515,11222,7293,1,1,18429,21594,11347,23758,1992,38,23819,,0:00,
2765,2765,2005-06,1744,Jerome James,Jerome,1610612752,NYK,New York Knicks,20501085,2006-04-02T00:00:00,NYK @ PHI,L,15.773333333333332,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,3,1,0,0,4,0,2,-1,3.5,0,0,5.0,1,12351,12351,12351,17825,16891,21518,1,7578,12302,7578,14328,15206,14328,13441,20590,21766,11103,2092,4297,7293,1,19332,18429,18921,12561,21666,1992,38,20235,,15:46,
3155,3155,2005-06,1744,Jerome James,Jerome,1610612752,NYK,New York Knicks,20501070,2006-03-31T00:00:00,NYK vs. PHI,L,12.25,1,1,1.0,0,0,0.0,3,6,0.5,0,1,1,0,0,0,0,0,3,3,5,-7,6.2,0,0,6.0,1,12351,12351,12351,19716,16891,21518,1,7578,12302,7578,5130,2690,10705,13441,15938,18232,16528,16515,11222,7293,1,14480,5846,15162,18797,19851,1992,38,19523,,12:15,
4011,4011,2005-06,1744,Jerome James,Jerome,1610612752,NYK,New York Knicks,20501034,2006-03-26T00:00:00,NYK @ MIN,L,10.0,0,1,0.0,0,0,0.0,2,2,1.0,1,1,2,1,3,0,0,0,1,1,2,-11,2.9,0,0,5.0,1,12351,12351,12351,20723,20684,21518,20684,7578,12302,7578,7176,8930,1,7065,15938,14874,11103,2092,11222,7293,1,3753,12977,18921,21520,22224,1992,38,20235,,10:00,
4193,4193,2005-06,1744,Jerome James,Jerome,1610612752,NYK,New York Knicks,20501020,2006-03-24T00:00:00,NYK vs. MEM,L,6.74,1,2,0.5,0,0,0.0,1,1,1.0,0,2,2,0,0,0,0,0,0,1,3,-6,5.4,0,0,5.0,1,12351,12351,12351,22079,16891,19690,7271,7578,12302,7578,11009,14015,1,13441,11825,14874,16528,16515,11222,7293,1,1,12977,18004,17873,20410,1992,38,20235,,6:44,
4538,4538,2005-06,1744,Jerome James,Jerome,1610612752,NYK,New York Knicks,20501003,2006-03-22T00:00:00,NYK @ ORL,L,10.466666666666669,3,5,0.6,0,0,0.0,0,0,0.0,2,0,2,0,4,0,1,1,3,0,6,-21,7.4,0,0,10.0,1,12351,12351,12351,20508,10557,14461,4575,7578,12302,7578,14328,15206,14328,3640,20590,14874,16528,869,11222,2547,16481,14480,18429,13691,24398,19042,1992,38,16587,,10:28,
4774,4774,2005-06,1744,Jerome James,Jerome,1610612752,NYK,New York Knicks,20500993,2006-03-21T00:00:00,NYK vs. TOR,L,3.6,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,2,0,0,5,-1.0,0,0,0.0,1,12351,12351,12351,23544,20684,23329,20684,7578,12302,7578,14328,15206,14328,13441,20590,21766,16528,9311,11222,7293,1,8919,18429,21594,6674,24727,1992,38,23819,,3:36,
