,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
144,144,2005-06,956,Erick Dampier,Erick,1610612742,DAL,Dallas Mavericks,20501226,2006-04-19T00:00:00,DAL vs. LAC,L,15.285,0,2,0.0,0,0,0.0,1,4,0.25,1,1,2,1,0,0,0,0,3,2,1,-12,4.9,0,0,4.0,1,12351,12351,12351,18116,20684,19690,20684,7578,12302,7578,11009,5061,14074,7065,15938,14874,11103,16515,11222,7293,1,14480,8829,21237,22016,20778,1992,38,20964,,15:17,
766,766,2005-06,956,Erick Dampier,Erick,1610612742,DAL,Dallas Mavericks,20501200,2006-04-16T00:00:00,DAL vs. UTA,W,21.466666666666665,4,6,0.667,0,0,0.0,5,6,0.833,7,5,12,0,2,0,1,0,5,4,13,4,28.4,1,0,27.0,1,1,1,1,14359,8028,12829,2689,7578,12302,7578,2351,2690,6536,80,3840,704,16528,4661,11222,2547,1,22646,3801,6899,7460,6336,1,38,6056,,21:28,
1151,1151,2005-06,956,Erick Dampier,Erick,1610612742,DAL,Dallas Mavericks,20501176,2006-04-13T00:00:00,DAL @ PHX,L,17.928333333333335,1,2,0.5,0,0,0.0,2,4,0.5,3,4,7,1,2,1,1,0,5,3,4,0,17.9,0,0,16.0,1,12351,12351,12351,16574,16891,19690,7271,7578,12302,7578,7176,5061,10705,1777,5734,3783,11103,4661,4297,2547,1,22646,5846,16184,11347,12098,1992,38,12400,,17:56,
1327,1327,2005-06,956,Erick Dampier,Erick,1610612742,DAL,Dallas Mavericks,20501173,2006-04-12T00:00:00,DAL @ GSW,L,20.301666666666662,1,4,0.25,0,0,0.0,0,0,0.0,2,1,3,0,0,1,3,1,4,1,2,3,17.6,0,0,13.0,1,12351,12351,12351,15113,16891,16124,18353,7578,12302,7578,14328,15206,14328,3640,15938,11707,16528,16515,4297,438,16481,19332,12977,18921,8317,12288,1992,38,14404,,20:18,
1584,1584,2005-06,956,Erick Dampier,Erick,1610612742,DAL,Dallas Mavericks,20501155,2006-04-10T00:00:00,DAL @ LAC,W,13.426666666666666,0,2,0.0,0,0,0.0,2,4,0.5,2,0,2,0,0,0,0,1,3,2,2,-6,4.4,0,0,4.0,1,1,1,1,19103,20684,19690,20684,7578,12302,7578,7176,5061,10705,3640,20590,14874,16528,16515,11222,7293,16481,14480,8829,18921,17873,21020,1992,38,20964,,13:26,
1880,1880,2005-06,956,Erick Dampier,Erick,1610612742,DAL,Dallas Mavericks,20501136,2006-04-08T00:00:00,DAL vs. NOK,W,24.666666666666668,2,4,0.5,0,0,0.0,2,3,0.667,3,7,10,0,1,0,0,0,2,2,6,16,17.0,0,0,16.0,1,1,1,1,12253,13489,16124,7271,7578,12302,7578,7176,7648,9160,1777,1697,1488,16528,9311,11222,7293,1,8919,8829,13691,1475,12674,1992,38,12400,,24:40,
2116,2116,2005-06,956,Erick Dampier,Erick,1610612742,DAL,Dallas Mavericks,20501128,2006-04-07T00:00:00,DAL @ SAS,W,26.366666666666667,1,5,0.2,0,0,0.0,3,4,0.75,2,2,4,1,0,1,1,0,5,2,5,-13,17.3,0,0,14.0,1,1,1,1,11128,16891,14461,19499,7578,12302,7578,5130,5061,7652,3640,11825,9040,11103,16515,4297,2547,1,22646,8829,15162,22478,12498,1992,38,13740,,26:22,
2613,2613,2005-06,956,Erick Dampier,Erick,1610612742,DAL,Dallas Mavericks,20501104,2006-04-04T00:00:00,DAL vs. SAC,W,27.67,3,3,1.0,0,0,0.0,4,6,0.667,2,6,8,1,2,0,0,0,3,3,10,25,19.1,0,0,19.0,1,1,1,1,10243,10557,17928,1,7578,12302,7578,3409,2690,9160,3640,2553,2805,11103,4661,11222,7293,1,14480,5846,9461,251,11328,1992,38,10446,,27:40,
2969,2969,2005-06,956,Erick Dampier,Erick,1610612742,DAL,Dallas Mavericks,20501087,2006-04-02T00:00:00,DAL vs. DEN,W,26.323333333333338,4,5,0.8,0,0,0.0,2,6,0.333,6,4,10,0,2,1,2,0,4,4,10,27,29.0,1,0,26.0,1,1,1,1,11170,8028,14461,1442,7578,12302,7578,7176,2690,13767,181,5734,1488,16528,4661,4297,979,1,19332,3801,9461,175,6076,1,38,6519,,26:19,
3185,3185,2005-06,956,Erick Dampier,Erick,1610612742,DAL,Dallas Mavericks,20501069,2006-03-31T00:00:00,DAL @ ORL,L,20.026666666666667,2,4,0.5,0,0,0.0,0,1,0.0,1,1,2,0,3,1,0,1,2,1,4,-17,6.4,0,0,8.0,1,12351,12351,12351,15291,13489,16124,7271,7578,12302,7578,14328,14015,14328,7065,15938,14874,16528,2092,4297,7293,16481,8919,12977,16184,23744,19732,1992,38,18031,,20:02,
3482,3482,2005-06,956,Erick Dampier,Erick,1610612742,DAL,Dallas Mavericks,20501057,2006-03-29T00:00:00,DAL @ CLE,L,17.376666666666665,0,3,0.0,0,0,0.0,1,2,0.5,3,3,6,0,1,0,0,2,2,2,1,-17,7.2,0,0,7.0,1,12351,12351,12351,16894,20684,17928,20684,7578,12302,7578,11009,8930,10705,1777,8394,5103,16528,9311,11222,7293,22541,8919,8829,21237,23744,19148,1992,38,18806,,17:23,
3678,3678,2005-06,956,Erick Dampier,Erick,1610612742,DAL,Dallas Mavericks,20501048,2006-03-28T00:00:00,DAL @ DET,L,19.028333333333332,1,1,1.0,0,0,0.0,5,5,1.0,2,5,7,1,0,0,2,0,4,3,7,2,22.9,0,0,19.0,1,12351,12351,12351,15935,16891,21518,1,7578,12302,7578,2351,4038,1,3640,3840,3783,11103,16515,11222,979,1,19332,5846,12783,9236,9162,1992,38,10446,,19:02,
