,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
28,28,2016-17,202348,Jordan Crawford,Jordan,1610612740,NOP,New Orleans Pelicans,21601230,2017-04-12T00:00:00,NOP @ POR,W,22.633333333333333,6,12,0.5,3,4,0.75,0,0,0.0,0,1,1,4,2,1,0,0,0,2,15,20,23.2,0,0,25.0,1,1,1,1,13774,4424,5196,8149,1368,5404,1645,13946,14843,13946,12923,17700,19668,3629,4192,4652,7994,1,1,7572,5709,991,9636,2032,118,7591,1,22:38,
316,316,2016-17,202348,Jordan Crawford,Jordan,1610612740,NOP,New Orleans Pelicans,21601215,2017-04-11T00:00:00,NOP @ LAL,L,21.15,5,13,0.385,1,5,0.2,0,0,0.0,0,3,3,7,2,2,0,0,1,1,11,-11,29.1,0,0,26.0,1,13060,13060,13060,14999,6330,4303,15568,6264,3567,11161,13946,14843,13946,12923,9449,12475,1163,4192,1493,7994,1,5176,12086,9213,22078,6288,2032,118,7037,2,21:09,
905,905,2016-17,202348,Jordan Crawford,Jordan,1610612740,NOP,New Orleans Pelicans,21601195,2017-04-08T00:00:00,NOP @ GSW,L,29.65,8,16,0.5,1,5,0.2,4,5,0.8,0,1,1,2,2,1,0,0,1,3,21,-11,26.2,0,0,27.0,1,13060,13060,13060,7717,2021,2293,8149,6264,3567,11161,2830,3156,7710,12923,17700,19668,8113,4192,4652,7994,1,5176,4543,2519,22078,7843,2032,118,6488,1,29:39,
1052,1052,2016-17,202348,Jordan Crawford,Jordan,1610612740,NOP,New Orleans Pelicans,21601184,2017-04-07T00:00:00,NOP @ DEN,L,30.038333333333338,10,16,0.625,0,3,0.0,0,1,0.0,0,1,1,3,2,1,0,0,0,1,20,-2,26.7,0,0,26.0,1,13060,13060,13060,7402,812,2293,4546,12221,7843,12221,13946,13324,13946,12923,17700,19668,5382,4192,4652,7994,1,1,12086,2898,14252,7575,2032,118,7037,1,30:02,
1490,1490,2016-17,202348,Jordan Crawford,Jordan,1610612740,NOP,New Orleans Pelicans,21601158,2017-04-04T00:00:00,NOP vs. DEN,L,16.565,4,9,0.444,0,3,0.0,1,1,1.0,0,0,0,1,2,0,0,0,2,1,9,-15,8.5,0,0,10.0,1,13060,13060,13060,18700,8702,8880,12539,12221,7843,12221,10567,13324,1,12923,22443,23356,12386,4192,12237,7994,1,11770,12086,11491,23997,20461,2032,118,18660,1,16:34,
1863,1863,2016-17,202348,Jordan Crawford,Jordan,1610612740,NOP,New Orleans Pelicans,21601146,2017-04-02T00:00:00,NOP vs. CHI,L,24.0,5,11,0.455,1,6,0.167,4,4,1.0,0,0,0,3,0,1,0,0,1,2,15,-8,22.5,0,0,21.0,1,13060,13060,13060,12595,6330,6285,12221,6264,2314,11755,2830,4139,1,12923,22443,23356,5382,16648,4652,7994,1,5176,7572,5709,20002,10081,2032,118,10056,1,24:00,
1995,1995,2016-17,202348,Jordan Crawford,Jordan,1610612740,NOP,New Orleans Pelicans,21601132,2017-03-31T00:00:00,NOP vs. SAC,W,25.216666666666665,4,12,0.333,2,7,0.286,2,2,1.0,1,1,2,4,0,0,1,0,1,1,12,4,23.4,0,0,22.0,1,1,1,1,11515,8702,5196,16811,3010,1418,9697,6376,7939,1,6171,17700,15902,3629,16648,12237,2482,1,5176,12086,8198,8241,9514,2032,118,9404,1,25:13,
2439,2439,2016-17,202348,Jordan Crawford,Jordan,1610612740,NOP,New Orleans Pelicans,21601117,2017-03-29T00:00:00,NOP vs. DAL,W,27.416666666666668,5,7,0.714,3,4,0.75,2,4,0.5,1,0,1,4,1,0,0,0,3,2,15,10,21.2,0,0,23.0,1,1,1,1,9644,6330,12283,2499,1368,5404,1645,6376,4139,10848,6171,22443,19668,3629,8857,12237,7994,1,17848,7572,5709,4076,10904,2032,118,8787,1,27:25,
2700,2700,2016-17,202348,Jordan Crawford,Jordan,1610612740,NOP,New Orleans Pelicans,21601102,2017-03-27T00:00:00,NOP @ UTA,L,29.933333333333337,5,16,0.313,2,6,0.333,2,2,1.0,0,1,1,2,1,0,1,0,4,1,14,-8,20.2,0,0,21.0,1,13060,13060,13060,7490,6330,2293,18870,3010,2314,7723,6376,7939,1,12923,17700,19668,8113,8857,12237,2482,1,22341,12086,6481,20002,11612,2032,118,10056,1,29:56,
2811,2811,2016-17,202348,Jordan Crawford,Jordan,1610612740,NOP,New Orleans Pelicans,21601095,2017-03-26T00:00:00,NOP @ DEN,W,24.033333333333335,6,13,0.462,1,4,0.25,0,0,0.0,0,5,5,6,2,1,0,0,3,1,13,18,29.0,0,0,27.0,1,1,1,1,12558,4424,4303,12016,6264,5404,9982,13946,14843,13946,12923,4395,7038,1677,4192,4652,7994,1,17848,12086,7338,1319,6354,2032,118,6488,1,24:02,
