,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
5102,5102,2016-17,202339,Eric Bledsoe,Eric,1610612756,PHX,Phoenix Suns,21600988,2017-03-12T00:00:00,PHX vs. POR,L,30.6,7,19,0.368,3,4,0.75,2,4,0.5,1,2,3,6,2,2,0,0,1,4,19,-2,35.6,0,0,35.0,1,13060,13060,13060,6892,3047,1079,16307,1368,5404,1645,6376,4139,10848,6171,13221,12475,1677,4192,1493,7994,1,5176,2656,3348,14252,3678,2032,118,3214,1,30:36,
5373,5373,2016-17,202339,Eric Bledsoe,Eric,1610612756,PHX,Phoenix Suns,21600982,2017-03-11T00:00:00,PHX @ DAL,W,30.866666666666667,4,16,0.25,1,5,0.2,3,3,1.0,0,2,2,6,4,1,1,0,3,1,12,16,25.4,0,0,25.0,1,1,1,1,6664,8702,2293,20034,6264,3567,11161,4456,6524,1,12923,13221,15902,1677,767,4652,2482,1,17848,12086,8198,1813,8296,2032,118,7591,1,30:52,
5712,5712,2016-17,202339,Eric Bledsoe,Eric,1610612756,PHX,Phoenix Suns,21600964,2017-03-09T00:00:00,PHX vs. LAL,L,31.633333333333333,4,12,0.333,1,4,0.25,4,6,0.667,0,7,7,5,7,2,1,0,0,5,13,-1,30.9,0,0,32.0,1,13060,13060,13060,6033,8702,5196,16811,6264,5404,9982,2830,2071,9575,12923,1966,3867,2448,56,1493,2482,1,1,1538,7338,13195,5446,2032,118,4239,1,31:38,
6019,6019,2016-17,202339,Eric Bledsoe,Eric,1610612756,PHX,Phoenix Suns,21600948,2017-03-07T00:00:00,PHX vs. WAS,L,27.066666666666663,9,18,0.5,4,9,0.444,8,8,1.0,0,3,3,5,6,0,0,0,3,4,30,16,35.1,0,0,42.0,1,13060,13060,13060,9928,1285,1372,8149,551,491,6441,566,1013,1,12923,9449,12475,2448,140,12237,7994,1,17848,2656,604,1813,3857,2032,118,1547,1,27:04,
6289,6289,2016-17,202339,Eric Bledsoe,Eric,1610612756,PHX,Phoenix Suns,21600929,2017-03-05T00:00:00,PHX vs. BOS,W,34.95,9,20,0.45,2,5,0.4,8,8,1.0,0,6,6,9,4,0,0,0,2,4,28,10,44.7,0,0,45.0,1,1,1,1,3399,1285,800,12489,3010,3567,6806,566,1013,1,12923,2949,5249,556,767,12237,7994,1,11770,2656,836,4076,1527,2032,118,1154,1,34:57,
6733,6733,2016-17,202339,Eric Bledsoe,Eric,1610612756,PHX,Phoenix Suns,21600916,2017-03-03T00:00:00,PHX vs. OKC,W,29.466666666666665,4,15,0.267,0,3,0.0,10,13,0.769,0,3,3,5,2,4,1,1,1,11,18,-11,42.1,0,0,36.0,1,1,1,1,7860,8702,2883,19991,12221,7843,12221,256,176,8260,12923,9449,12475,2448,4192,118,2482,17509,5176,30,3848,22078,1994,2032,118,2896,1,29:28,
6839,6839,2016-17,202339,Eric Bledsoe,Eric,1610612756,PHX,Phoenix Suns,21600907,2017-03-02T00:00:00,PHX vs. CHA,W,25.016666666666666,3,4,0.75,1,1,1.0,7,8,0.875,0,4,4,7,4,1,1,0,2,4,14,0,31.3,0,0,30.0,1,1,1,1,11717,11660,18194,1897,6264,14538,1,859,1013,6890,12923,6518,9421,1163,767,4652,2482,1,11770,2656,6481,12096,5264,2032,118,5052,1,25:01,
7179,7179,2016-17,202339,Eric Bledsoe,Eric,1610612756,PHX,Phoenix Suns,21600892,2017-02-28T00:00:00,PHX @ MEM,L,31.233333333333334,7,17,0.412,2,5,0.4,4,6,0.667,0,4,4,8,1,2,1,0,0,5,20,-3,44.8,0,0,40.0,1,13060,13060,13060,6346,3047,1774,14198,3010,3567,6806,2830,2071,9575,12923,6518,9421,776,8857,1493,2482,1,1,1538,2898,15364,1508,2032,118,1903,1,31:14,
7387,7387,2016-17,202339,Eric Bledsoe,Eric,1610612756,PHX,Phoenix Suns,21600875,2017-02-26T00:00:00,PHX @ MIL,L,34.18333333333333,4,10,0.4,0,2,0.0,3,4,0.75,0,4,4,9,5,2,2,0,4,8,11,5,36.3,0,0,32.0,1,13060,13060,13060,3981,8702,7506,14323,12221,10977,12221,4456,4139,8278,12923,6518,9421,556,339,1493,816,1,22341,284,9213,7423,3452,2032,118,4239,1,34:11,
7866,7866,2016-17,202339,Eric Bledsoe,Eric,1610612756,PHX,Phoenix Suns,21600859,2017-02-24T00:00:00,PHX @ CHI,L,40.0,5,14,0.357,2,7,0.286,5,5,1.0,1,6,7,9,5,1,1,1,2,3,17,-11,39.9,0,0,39.0,1,13060,13060,13060,559,6330,3546,16595,3010,1418,9697,1935,3156,1,6171,2949,3867,556,339,4652,2482,17509,11770,4543,4422,22078,2496,2032,118,2116,1,40:00,
8160,8160,2016-17,202339,Eric Bledsoe,Eric,1610612756,PHX,Phoenix Suns,21600844,2017-02-15T00:00:00,PHX vs. LAL,W,35.56666666666667,7,14,0.5,3,6,0.5,8,9,0.889,2,8,10,13,3,2,0,0,1,8,25,31,59.5,1,1,55.0,1,1,1,1,2896,3047,3546,8149,1368,2314,3584,566,743,6790,3010,1320,1517,96,1865,1493,7994,1,5176,284,1382,121,287,1,1,334,1,35:34,
8663,8663,2016-17,202339,Eric Bledsoe,Eric,1610612756,PHX,Phoenix Suns,21600829,2017-02-13T00:00:00,PHX vs. NOP,L,39.15,11,22,0.5,3,7,0.429,12,14,0.857,1,1,2,5,5,3,0,1,3,9,37,-6,50.9,0,0,53.0,1,13060,13060,13060,818,508,437,8149,1368,1418,6541,110,109,7056,6171,17700,15902,2448,339,414,7994,17509,17848,151,163,18336,798,2032,118,425,1,39:09,
8942,8942,2016-17,202339,Eric Bledsoe,Eric,1610612756,PHX,Phoenix Suns,21600807,2017-02-10T00:00:00,PHX vs. CHI,W,32.6,9,19,0.474,1,3,0.333,4,5,0.8,0,3,3,8,4,0,1,1,0,4,23,11,37.6,0,0,37.0,1,1,1,1,5263,1285,1079,11707,6264,7843,7723,2830,3156,7710,12923,9449,12475,776,767,12237,2482,17509,1,2656,1876,3615,3068,2032,118,2614,1,32:36,
9261,9261,2016-17,202339,Eric Bledsoe,Eric,1610612756,PHX,Phoenix Suns,21600788,2017-02-08T00:00:00,PHX @ MEM,L,25.366666666666667,3,15,0.2,1,4,0.25,9,9,1.0,0,0,0,3,2,1,0,1,3,5,16,-15,21.5,0,0,22.0,1,13060,13060,13060,11387,11660,2883,21344,6264,5404,9982,384,743,1,12923,22443,23356,5382,4192,4652,7994,17509,17848,1538,5021,23997,10740,2032,118,9404,1,25:22,
9716,9716,2016-17,202339,Eric Bledsoe,Eric,1610612756,PHX,Phoenix Suns,21600774,2017-02-06T00:00:00,PHX @ NOP,L,23.893333333333334,3,9,0.333,1,4,0.25,7,8,0.875,0,7,7,5,4,0,0,1,4,3,14,-14,25.9,0,0,27.0,1,13060,13060,13060,12707,11660,8880,16811,6264,5404,9982,859,1013,6890,12923,1966,3867,2448,767,12237,7994,17509,22341,4543,6481,23643,8007,2032,118,6488,1,23:54,
10001,10001,2016-17,202339,Eric Bledsoe,Eric,1610612756,PHX,Phoenix Suns,21600761,2017-02-04T00:00:00,PHX vs. MIL,L,35.1,3,11,0.273,1,3,0.333,6,6,1.0,1,3,4,6,6,1,0,1,0,8,13,-17,23.8,0,0,26.0,1,13060,13060,13060,3279,11660,6285,19834,6264,7843,7723,1265,2071,1,6171,9449,9421,1677,140,4652,7994,17509,1,284,7338,24613,9291,2032,118,7037,1,35:06,
10068,10068,2016-17,202339,Eric Bledsoe,Eric,1610612756,PHX,Phoenix Suns,21600753,2017-02-03T00:00:00,PHX @ SAC,W,33.71666666666667,4,12,0.333,3,6,0.5,9,12,0.75,2,4,6,4,2,1,0,1,2,7,20,7,34.2,0,0,35.0,1,1,1,1,4365,8702,5196,16811,1368,2314,3584,384,245,8278,3010,6518,5249,3629,4192,4652,7994,17509,11770,509,2898,5966,4187,2032,118,3214,1,33:43,
10532,10532,2016-17,202339,Eric Bledsoe,Eric,1610612756,PHX,Phoenix Suns,21600739,2017-02-01T00:00:00,PHX vs. LAC,L,39.733333333333334,13,22,0.591,2,4,0.5,13,15,0.867,0,4,4,8,7,0,0,0,3,9,41,-11,50.8,0,0,55.0,1,13060,13060,13060,632,150,437,5883,3010,5404,3584,74,81,7049,12923,6518,9421,776,56,12237,7994,1,17848,151,57,22078,805,2032,118,334,1,39:44,
