,Unnamed: 0.1,Unnamed: 0_left,SEASON_YEAR,PLAYER_ID_left,PLAYER_NAME_left,NICKNAME_left,TEAM_ID_left,TEAM_ABBREVIATION_left,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN_left,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
0,215,215,2007-08,200746,LaMarcus Aldridge,LaMarcus,1610612757,POR,Portland Trail Blazers,20701229,2008-04-16T00:00:00,POR @ PHX,L,43.71666666666667,6,19,0.316,0,0,0.0,4,8,0.5,5,4,9,1,1,0,3,1,2,5,16,-6,36.3,0,0,32.0,1,12495,12495,12495,635,4602,1051,17565,8528,13510,8528,3235,1253,10724,429,6016,2223,11590,9079,11345,393,16466,9907,2009,5146,17689,3620,2165,41,4303,,43:43,,1610612757,POR,Portland,200746,LaMarcus Aldridge,LaMarcus,F,,43.000000:43,98.4,101.2,109.4,106.0,-11.0,-4.7,0.038,1.0,4.0,0.093,0.108,0.099,4.0,0.316,0.355,0.258,0.257,90.98,91.13,75.94,82,0.032,1.0
1,382,382,2007-08,200746,LaMarcus Aldridge,LaMarcus,1610612757,POR,Portland Trail Blazers,20701215,2008-04-15T00:00:00,POR vs. MEM,W,28.033333333333335,3,6,0.5,0,0,0.0,5,5,1.0,1,4,5,2,1,1,0,0,6,4,11,19,22.0,0,0,20.0,1,1,1,1,9948,11102,13439,7452,8528,13510,8528,2225,3718,1,6965,6016,6959,7845,9079,4416,7394,1,24525,3224,8986,1007,10241,2165,41,10417,,28:02,,1610612757,POR,Portland,200746,LaMarcus Aldridge,LaMarcus,F,,28.000000:02,128.2,131.4,89.6,92.3,38.6,39.1,0.091,2.0,18.2,0.042,0.133,0.093,9.1,0.5,0.671,0.164,0.163,90.65,88.18,73.48,51,0.086,13.0
2,817,817,2007-08,200746,LaMarcus Aldridge,LaMarcus,1610612757,POR,Portland Trail Blazers,20701195,2008-04-12T00:00:00,POR vs. DAL,W,36.266666666666666,9,16,0.563,0,0,0.0,4,4,1.0,1,4,5,2,1,0,1,0,2,5,22,10,33.0,0,0,31.0,1,1,1,1,4547,1327,2333,6183,8528,13510,8528,3235,4664,1,6965,6016,6959,7845,9079,11345,2605,1,9907,2009,2174,3876,4802,2165,41,4718,,36:16,,1610612757,POR,Portland,200746,LaMarcus Aldridge,LaMarcus,F,,36.000000:16,132.3,132.8,115.2,117.9,17.1,14.9,0.071,2.0,10.0,0.042,0.118,0.086,5.0,0.563,0.619,0.247,0.249,89.92,88.68,73.9,67,0.113,13.0
3,1044,1044,2007-08,200746,LaMarcus Aldridge,LaMarcus,1610612757,POR,Portland Trail Blazers,20701186,2008-04-11T00:00:00,POR @ SAC,L,39.53333333333333,11,21,0.524,0,0,0.0,2,2,1.0,5,10,15,0,2,3,3,0,5,1,24,-8,58.0,1,0,51.0,1,12495,12495,12495,2446,467,555,7375,8528,13510,8528,6958,8574,1,429,497,266,17168,4490,456,393,1,23148,12461,1546,19269,256,1,41,421,,39:32,,1610612757,POR,Portland,200746,LaMarcus Aldridge,LaMarcus,F,,39.000000:32,98.5,97.4,105.6,105.1,-7.1,-7.7,0.0,0.0,0.0,0.125,0.333,0.214,8.3,0.524,0.548,0.264,0.269,93.95,94.7,78.92,77,0.172,1.0
4,1571,1571,2007-08,200746,LaMarcus Aldridge,LaMarcus,1610612757,POR,Portland Trail Blazers,20701161,2008-04-08T00:00:00,POR vs. LAL,W,43.2,9,18,0.5,0,2,0.0,4,5,0.8,4,12,16,1,1,0,1,0,3,4,22,14,44.7,1,0,41.0,1,1,1,1,802,1327,1380,7452,8528,7335,8528,3235,3718,7206,932,177,174,11590,9079,11345,2605,1,15598,3224,2174,2275,1599,1,41,1692,,43:12,,1610612757,POR,Portland,200746,LaMarcus Aldridge,LaMarcus,F,,43.000000:12,123.7,130.9,112.8,116.5,10.9,14.4,0.033,1.0,4.5,0.111,0.279,0.203,4.5,0.5,0.545,0.228,0.222,92.91,88.89,74.07,81,0.146,13.0
5,1666,1666,2007-08,200746,LaMarcus Aldridge,LaMarcus,1610612757,POR,Portland Trail Blazers,20701147,2008-04-06T00:00:00,POR vs. SAS,L,38.083333333333336,5,16,0.313,0,0,0.0,2,2,1.0,3,8,11,1,2,0,3,1,3,3,12,-2,33.7,1,0,30.0,1,12495,12495,12495,3349,6378,2333,17594,8528,13510,8528,6958,8574,1,1875,1243,1177,11590,4490,11345,393,16466,15598,5111,8091,13627,4538,1,41,5149,,38:05,,1610612757,POR,Portland,200746,LaMarcus Aldridge,LaMarcus,F,,38.000000:05,80.2,81.3,84.0,87.1,-3.8,-5.8,0.063,0.5,5.0,0.073,0.216,0.141,10.0,0.313,0.355,0.271,0.272,81.37,79.4,66.17,64,0.101,13.0
6,2185,2185,2007-08,200746,LaMarcus Aldridge,LaMarcus,1610612757,POR,Portland Trail Blazers,20701125,2008-04-03T00:00:00,POR vs. HOU,L,40.0,10,19,0.526,1,1,1.0,2,3,0.667,1,3,4,3,3,2,0,0,3,3,23,-7,35.3,0,0,35.0,1,12495,12495,12495,2204,808,1051,7322,4271,10064,1,6958,7304,9262,6965,8609,9131,5356,2044,1496,7394,1,15598,5111,1845,18545,3961,2165,41,3227,,40:00,,1610612757,POR,Portland,200746,LaMarcus Aldridge,LaMarcus,F,,40.000000:00,90.7,95.9,107.0,105.4,-16.3,-9.5,0.158,1.0,11.5,0.024,0.088,0.053,11.5,0.553,0.566,0.264,0.267,90.72,88.8,74.0,74,0.131,13.0
7,2320,2320,2007-08,200746,LaMarcus Aldridge,LaMarcus,1610612757,POR,Portland Trail Blazers,20701122,2008-04-02T00:00:00,POR @ LAL,L,42.6,4,15,0.267,0,0,0.0,3,3,1.0,5,7,12,2,2,0,0,3,3,3,11,-7,26.4,1,0,25.0,1,12495,12495,12495,998,8492,2930,18607,8528,13510,8528,4945,7304,1,429,1874,843,7845,4490,11345,7394,24254,15598,5111,8986,18545,7786,1,41,7580,,42:36,,1610612757,POR,Portland,200746,LaMarcus Aldridge,LaMarcus,F,,42.000000:36,103.5,102.4,109.5,111.0,-6.0,-8.5,0.074,1.0,10.0,0.109,0.2,0.148,10.0,0.267,0.337,0.189,0.193,92.55,92.39,77.0,82,0.043,1.0
8,2970,2970,2007-08,200746,LaMarcus Aldridge,LaMarcus,1610612757,POR,Portland Trail Blazers,20701088,2008-03-29T00:00:00,POR vs. CHA,L,42.86666666666667,9,18,0.5,0,0,0.0,3,5,0.6,8,5,13,2,1,0,0,2,1,6,21,-2,38.6,1,0,36.0,1,12495,12495,12495,912,1327,1380,7452,8528,13510,8528,4945,3718,10333,29,4121,589,7845,9079,11345,7394,22462,4269,1217,2588,13627,2936,1,41,2949,,42:52,,1610612757,POR,Portland,200746,LaMarcus Aldridge,LaMarcus,F,,42.000000:52,97.0,97.5,98.9,101.3,-1.9,-3.7,0.095,2.0,8.7,0.157,0.122,0.141,4.3,0.5,0.52,0.206,0.207,91.48,90.14,75.12,81,0.162,13.0
9,3279,3279,2007-08,200746,LaMarcus Aldridge,LaMarcus,1610612757,POR,Portland Trail Blazers,20701072,2008-03-27T00:00:00,POR @ GSW,L,31.516666666666666,7,19,0.368,0,0,0.0,3,3,1.0,3,2,5,6,4,0,0,0,4,3,17,-8,28.0,0,0,28.0,1,12495,12495,12495,7649,3151,1051,15191,8528,13510,8528,4945,7304,1,1875,12053,6959,1723,841,11345,7394,1,20166,5111,4484,19269,7000,2165,41,6024,,31:31,,1610612757,POR,Portland,200746,LaMarcus Aldridge,LaMarcus,F,,31.000000:31,108.8,111.5,122.7,122.6,-14.0,-11.1,0.3,1.5,20.0,0.094,0.065,0.079,13.3,0.368,0.418,0.338,0.336,94.76,93.66,78.05,61,0.052,1.0
10,3712,3712,2007-08,200746,LaMarcus Aldridge,LaMarcus,1610612757,POR,Portland Trail Blazers,20701050,2008-03-24T00:00:00,POR @ SEA,L,22.566666666666663,5,13,0.385,0,0,0.0,0,0,0.0,1,0,1,4,2,1,1,0,1,0,10,6,21.2,0,0,19.0,1,12495,12495,12495,13700,6378,4464,14524,8528,13510,8528,13965,14875,13965,6965,20764,18471,3665,4490,4416,2605,1,4269,18018,9932,6153,10666,2165,41,11053,,22:34,,1610612757,POR,Portland,200746,LaMarcus Aldridge,LaMarcus,F,,22.000000:34,98.4,109.1,96.8,95.5,1.7,13.6,0.267,2.0,21.1,0.036,0.0,0.02,10.5,0.385,0.385,0.273,0.274,98.01,93.59,77.99,44,0.064,1.0
