,Unnamed: 0.1,Unnamed: 0_left,SEASON_YEAR,PLAYER_ID_left,PLAYER_NAME_left,NICKNAME_left,TEAM_ID_left,TEAM_ABBREVIATION_left,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN_left,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
0,15579,15579,2007-08,1903,Kenny Thomas,Kenny,1610612758,SAC,Sacramento Kings,20700463,2008-01-02T00:00:00,SAC @ NYK,W,4.383333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,0,0,-3,1.2,0,0,1.0,1,1,1,1,23333,21088,23562,21088,8528,13510,8528,13965,14875,13965,13428,16257,18471,17168,16371,11345,7394,1,9907,18018,21810,14768,23302,2165,41,23327,,4:23,,1610612758,SAC,Sacramento,1903,Kenny Thomas,Kenny,,,4.000000:23,81.0,80.0,101.1,100.0,-20.1,-20.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,113.67,114.98,95.82,10,-0.067,8.0
1,15772,15772,2007-08,1903,Kenny Thomas,Kenny,1610612758,SAC,Sacramento Kings,20700447,2007-12-30T00:00:00,SAC vs. PHX,L,7.483333333333333,0,0,0.0,0,0,0.0,0,2,0.0,0,1,1,0,0,0,0,0,0,1,0,-10,1.2,0,0,1.0,1,12495,12495,12495,21941,21088,23562,21088,8528,13510,8528,13965,8574,13965,13428,16257,18471,17168,16371,11345,7394,1,1,12461,21810,20636,23302,2165,41,23327,,7:29,,1610612758,SAC,Sacramento,1903,Kenny Thomas,Kenny,,,7.000000:29,81.3,80.0,144.7,146.7,-63.4,-66.7,0.0,0.0,0.0,0.0,0.143,0.059,0.0,0.0,0.0,0.059,0.063,96.09,96.21,80.18,15,-0.051,17.0
2,16139,16139,2007-08,1903,Kenny Thomas,Kenny,1610612758,SAC,Sacramento Kings,20700430,2007-12-28T00:00:00,SAC vs. PHI,L,8.816666666666666,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-10,0.0,0,0,0.0,1,12495,12495,12495,21385,21088,22016,21088,8528,13510,8528,13965,14875,13965,13428,20764,21915,17168,16371,11345,7394,1,4269,18018,21810,20636,23880,2165,41,23937,,8:49,,1610612758,SAC,Sacramento,1903,Kenny Thomas,Kenny,,,8.000000:49,70.6,66.7,121.7,122.2,-51.1,-55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.05,95.49,98.0,81.66,18,-0.1,19.0
3,16416,16416,2007-08,1903,Kenny Thomas,Kenny,1610612758,SAC,Sacramento Kings,20700417,2007-12-26T00:00:00,SAC vs. BOS,L,8.983333333333333,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,1,0,0,0,0,0,0,-2,0.2,0,0,1.0,1,12495,12495,12495,21310,21088,22016,21088,8528,13510,8528,13965,14875,13965,6965,20764,18471,17168,9079,11345,7394,1,1,18018,21810,13627,23784,2165,41,23327,,8:59,,1610612758,SAC,Sacramento,1903,Kenny Thomas,Kenny,,,8.000000:59,71.6,70.6,88.2,82.4,-16.6,-11.8,0.0,0.0,0.0,0.077,0.0,0.042,50.0,0.0,0.0,0.1,0.107,87.2,90.83,75.7,17,-0.075,17.0
4,17274,17274,2007-08,1903,Kenny Thomas,Kenny,1610612758,SAC,Sacramento Kings,20700371,2007-12-19T00:00:00,SAC @ MIL,W,2.816666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,-4,-1.0,0,0,0.0,1,1,1,1,24001,21088,23562,21088,8528,13510,8528,13965,14875,13965,13428,20764,21915,17168,9079,11345,7394,1,4269,18018,21810,15775,24734,2165,41,23937,,2:49,,1610612758,SAC,Sacramento,1903,Kenny Thomas,Kenny,,,2.000000:49,33.3,33.3,102.0,100.0,-68.7,-66.7,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.143,0.143,101.23,102.25,85.21,6,-1.333,9.0
5,17461,17461,2007-08,1903,Kenny Thomas,Kenny,1610612758,SAC,Sacramento Kings,20700362,2007-12-18T00:00:00,SAC @ NJN,W,3.7666666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,-5,1.2,0,0,1.0,1,1,1,1,23603,21088,23562,21088,8528,13510,8528,13965,14875,13965,13428,16257,18471,17168,16371,11345,7394,1,1,18018,21810,16758,23302,2165,41,23327,,3:46,,1610612758,SAC,Sacramento,1903,Kenny Thomas,Kenny,,,3.000000:46,25.4,28.6,108.7,116.7,-83.3,-88.1,0.0,0.0,0.0,0.0,0.5,0.143,0.0,0.0,0.0,0.0,0.0,91.24,82.83,69.03,7,0.222,8.0
6,17798,17798,2007-08,1903,Kenny Thomas,Kenny,1610612758,SAC,Sacramento Kings,20700339,2007-12-15T00:00:00,SAC @ WAS,L,12.633333333333333,0,0,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,0,1,0,0,-5,3.6,0,0,3.0,1,12495,12495,12495,19678,21088,23562,21088,8528,13510,8528,13965,14875,13965,6965,12053,11879,17168,16371,11345,7394,1,4269,18018,21810,16758,21884,2165,41,21968,,12:38,,1610612758,SAC,Sacramento,1903,Kenny Thomas,Kenny,,,12.000000:38,98.6,100.0,124.8,121.7,-26.1,-21.7,0.0,0.0,0.0,0.077,0.25,0.143,0.0,0.0,0.0,0.0,0.0,86.93,87.39,72.82,23,0.029,6.0
7,18111,18111,2007-08,1903,Kenny Thomas,Kenny,1610612758,SAC,Sacramento Kings,20700327,2007-12-14T00:00:00,SAC @ PHI,W,6.94,1,2,0.5,0,0,0.0,0,0,0.0,1,2,3,1,1,0,0,1,1,0,2,-1,6.1,0,0,6.0,1,1,1,1,22178,17475,20286,7452,8528,13510,8528,13965,14875,13965,6965,12053,11879,11590,9079,11345,7394,16466,4269,18018,19306,12561,20365,2165,41,19935,,6:56,,1610612758,SAC,Sacramento,1903,Kenny Thomas,Kenny,,,6.000000:56,78.6,78.6,80.6,85.7,-2.1,-7.1,0.25,1.0,25.0,0.167,0.222,0.2,25.0,0.5,0.5,0.176,0.188,99.87,96.83,80.69,14,0.147,7.0
8,18388,18388,2007-08,1903,Kenny Thomas,Kenny,1610612758,SAC,Sacramento Kings,20700318,2007-12-12T00:00:00,SAC @ BOS,L,25.05,2,3,0.667,0,0,0.0,0,0,0.0,0,4,4,1,3,2,0,0,4,1,4,-4,13.3,0,0,13.0,1,12495,12495,12495,11940,14171,18621,2750,8528,13510,8528,13965,14875,13965,13428,6016,9131,11590,2044,1496,7394,1,20166,12461,16719,15775,15615,2165,41,15017,,25:03,,1610612758,SAC,Sacramento,1903,Kenny Thomas,Kenny,,,25.000000:03,86.3,89.1,107.7,102.3,-21.4,-13.1,0.071,0.33,14.3,0.0,0.222,0.103,42.9,0.667,0.667,0.115,0.116,85.58,86.23,71.86,46,0.052,6.0
9,18701,18701,2007-08,1903,Kenny Thomas,Kenny,1610612758,SAC,Sacramento Kings,20700305,2007-12-10T00:00:00,SAC vs. MIL,W,10.696666666666667,0,3,0.0,0,0,0.0,0,0,0.0,2,2,4,0,1,0,0,0,2,1,0,6,3.8,0,0,4.0,1,1,1,1,20575,21088,18621,21088,8528,13510,8528,13965,14875,13965,3627,12053,9131,17168,9079,11345,7394,1,9907,12461,21810,6153,21819,2165,41,21271,,10:42,,1610612758,SAC,Sacramento,1903,Kenny Thomas,Kenny,,,10.000000:42,118.8,120.0,77.6,90.0,41.2,30.0,0.0,0.0,0.0,0.143,0.182,0.16,25.0,0.0,0.0,0.148,0.159,97.38,89.75,74.79,20,-0.136,20.0
