,PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Win,MATCHUP_Home,player_name
0,1630563,1610612746,22300865,2024-03-01,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,23866,22557,23222,22557,14651,20560,14651,13417,14233,13417,6495,22149,19646,19657,8468,12108,8529,17336,1,17532,23140,11403,2248,138,1,5:17,,1610612746,LA,1630563,,,5.000000:17,102.2,100.0,81.2,100.0,21.1,0.0,0.0,0.0,0.0,0.2,0.0,0.083,50.0,0.0,0.0,0.143,0.157,104.84,95.39,79.5,11,-0.111,1.0,1.0,Joshua Primo
1,1630563,1610612746,22300343,2023-12-16,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,3,0,1,0,0,0,2,-2,0,0,1,1,1,1,23986,18910,21406,8954,14651,16961,14651,13417,14233,13417,13449,22149,23241,19657,1850,12108,2720,1,1,17532,21036,14544,2248,138,1,4:59,,1610612746,LA,1630563,,,4.000000:59,91.7,84.6,96.7,108.3,-5.1,-23.7,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.5,0.5,0.385,0.417,122.52,120.4,100.33,13,-0.058,1.0,1.0,Joshua Primo
