,PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Loss,MATCHUP_Home,player_name
0,1628424,1610612761,22301094,2024-04-02,2,3,0.667,1,2,0.5,0,0,0.0,0,3,3,3,0,1,1,0,1,0,5,1,0,0,1,13252,13252,13252,21893,15517,19584,3541,8460,13570,4049,13417,14233,13417,13449,9403,12548,7003,16035,4430,2720,1,6163,17532,17241,11403,2248,138,1,10:16,,1610612761,Toronto,1628424,,,10.000000:16,97.3,100.0,96.7,95.7,0.6,4.3,0.5,0.0,50.0,0.0,0.2,0.13,0.0,0.833,0.833,0.12,0.127,108.47,107.53,89.61,23,0.259,1.0,1.0,Kobi Simmons
1,1628424,1610612761,22301080,2024-03-31,3,6,0.5,0,1,0.0,0,0,0.0,0,1,1,3,0,0,0,0,0,1,6,-8,0,0,1,13252,13252,13252,18983,12407,14269,8954,14651,16961,14651,13417,14233,13417,13449,17515,19646,7003,16035,12108,8529,1,1,11166,15809,19981,2248,138,1,15:31,,1610612761,Toronto,1628424,,,15.000000:31,92.2,100.0,131.0,121.9,-38.9,-21.9,0.3,0.0,33.3,0.0,0.071,0.029,0.0,0.5,0.5,0.158,0.168,98.06,97.44,81.2,31,0.106,1.0,1.0,Kobi Simmons
2,1628424,1610612761,22301053,2024-03-27,1,6,0.167,0,3,0.0,0,0,0.0,0,1,1,6,0,3,1,1,3,1,2,-25,0,0,1,13252,13252,13252,12550,18910,14269,21962,14651,10539,14651,13417,14233,13417,13449,17515,19646,2326,16035,384,2720,17336,18879,11166,21036,25921,2248,138,1,24:22,,1610612761,Toronto,1628424,,,24.000000:22,85.0,90.0,135.9,137.3,-50.9,-47.3,0.429,0.0,50.0,0.0,0.05,0.022,0.0,0.167,0.167,0.109,0.107,102.91,99.48,82.9,50,0.041,1.0,1.0,Kobi Simmons
3,1628424,1610612761,22301036,2024-03-25,3,6,0.5,1,2,0.5,0,0,0.0,1,1,2,0,1,2,0,1,1,0,7,1,0,0,1,13252,13252,13252,17803,12407,14269,8954,8460,13570,4049,13417,14233,13417,6495,17515,15973,19657,8468,1349,8529,17336,6163,17532,14704,11403,2248,138,1,17:17,,1610612761,Toronto,1628424,,,17.000000:17,98.0,91.4,90.3,93.9,7.7,-2.5,0.0,0.0,0.0,0.067,0.056,0.061,14.3,0.583,0.583,0.184,0.202,92.98,94.43,78.69,35,0.103,1.0,1.0,Kobi Simmons
