,PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Loss,MATCHUP_Away,MATCHUP_Home,player_name
0,1628373,1610612766,22300674,2024-01-31,0,4,0.0,0,4,0.0,0,0,0.0,0,3,3,3,0,0,0,0,0,0,0,9,0,0,1,13252,13252,13252,22034,22557,17737,22557,14651,7844,14651,13417,14233,13417,13449,9403,12548,7003,16035,12108,8529,1,1,17532,23140,5021,2248,138,1,9:54,,1610612766,Charlotte,1628373,,,9.000000:54,136.0,145.0,108.5,105.3,27.6,39.7,0.3,0.0,42.9,0.0,0.333,0.143,0.0,0.0,0.0,0.174,0.172,96.39,94.55,78.79,20,0.035,1.0,0.0,1.0,Frank Ntilikina
1,1628373,1610612766,22300657,2024-01-29,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,3,0,0,-11,0,0,1,13252,13252,13252,21500,22557,23222,22557,14651,20560,14651,13417,14233,13417,6495,17515,15973,19657,16035,12108,8529,1,18879,17532,23140,21910,2248,138,1,11:11,,1610612766,Charlotte,1628373,,,11.000000:11,95.5,100.0,143.8,136.0,-48.3,-36.0,0.0,0.0,0.0,0.063,0.1,0.077,0.0,0.0,0.0,0.036,0.036,102.41,103.01,85.84,23,-0.045,1.0,0.0,1.0,Frank Ntilikina
2,1628373,1610612766,22300635,2024-01-26,1,2,0.5,1,2,0.5,2,2,1.0,0,0,0,0,0,0,0,0,0,1,5,-6,0,0,1,13252,13252,13252,22214,18910,21406,8954,8460,13570,4049,6103,7481,1,13449,22149,23241,19657,16035,12108,8529,1,1,11166,17241,18385,2248,138,1,9:23,,1610612766,Charlotte,1628373,,,9.000000:23,90.1,95.0,114.5,125.0,-24.3,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.868,0.143,0.142,109.78,102.31,85.26,20,0.129,1.0,0.0,1.0,Frank Ntilikina
3,1628373,1610612766,22300619,2024-01-24,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,1,13252,13252,13252,22379,22557,23222,22557,14651,16961,14651,13417,14233,13417,13449,22149,23241,19657,16035,12108,8529,1,6163,17532,23140,5604,2248,138,1,8:56,,1610612766,Charlotte,1628373,,,8.000000:56,157.3,161.1,111.9,116.7,45.3,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.051,99.94,96.72,80.6,18,-0.04,1.0,1.0,0.0,Frank Ntilikina
4,1628373,1610612766,22300575,2024-01-17,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,1,0,0,0,0,0,0,-1,0,0,1,13252,13252,13252,24747,22557,23222,22557,14651,16961,14651,13417,14233,13417,13449,17515,19646,14131,8468,12108,8529,1,1,17532,23140,13562,2248,138,1,3:30,,1610612766,Charlotte,1628373,,,3.000000:30,103.1,100.0,130.8,112.5,-27.7,-12.5,0.5,1.0,33.3,0.0,0.333,0.167,33.3,0.0,0.0,0.25,0.258,100.39,109.71,91.43,8,0.0,1.0,1.0,0.0,Frank Ntilikina
