PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Loss,WL_Win,MATCHUP_Home
1630284,1610612753,22300778,2024-02-14,2,3,0.667,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,2,0,4,0,0,0,1,1,1,1,25076,15517,19584,3541,14651,20560,14651,13417,14233,13417,13449,17515,19646,14131,16035,12108,8529,1,13042,17532,18488,12394,2248,138,1,2:50,,1610612753,Orlando,1630284,,,2.000000:50,140.0,116.7,112.9,116.7,27.1,0.0,1.0,0.0,25.0,0.0,0.25,0.167,0.0,0.667,0.667,0.5,0.6,94.87,101.65,84.71,6,0.24,0.0,1.0,1.0
1630284,1610612753,22300585,2024-01-19,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,13252,13252,13252,24882,22557,24896,22557,14651,20560,14651,13417,14233,13417,13449,17515,19646,19657,8468,12108,8529,1,6163,17532,23140,12394,2248,138,1,3:13,,1610612753,Orlando,1630284,,,3.000000:13,167.5,162.5,165.0,144.4,2.6,18.1,0.0,0.0,0.0,0.0,0.333,0.25,100.0,0.0,0.0,0.125,0.129,116.69,126.84,105.7,8,-0.039,1.0,0.0,1.0
