,PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Loss,WL_Win,MATCHUP_Home,player_name
0,1630618,1610612761,22300890,2024-03-05,0,2,0.0,0,1,0.0,1,2,0.5,1,1,2,0,0,1,0,0,0,1,1,-18,0,0,1,13252,13252,13252,20805,22557,21406,22557,14651,16961,14651,10099,7481,10591,6495,17515,15973,19657,16035,4430,8529,1,1,11166,22915,24741,2248,138,1,12:30,,1610612761,Toronto,1630618,,,12.000000:30,56.7,51.6,116.0,121.4,-59.2,-69.8,0.0,0.0,0.0,0.048,0.045,0.047,0.0,0.0,0.174,0.083,0.09,110.44,113.28,94.4,31,0.011,1.0,0.0,1.0,DJ Carton
1,1630618,1610612761,22300875,2024-03-03,1,3,0.333,0,1,0.0,0,0,0.0,1,0,1,1,1,0,0,0,1,0,2,-3,0,0,1,1,1,1,20828,18910,19584,17629,14651,16961,14651,13417,14233,13417,6495,22149,19646,14131,8468,12108,8529,1,6163,17532,21036,15642,2248,138,1,12:27,,1610612761,Toronto,1630618,,,12.000000:27,103.8,100.0,110.8,107.1,-6.9,-7.1,0.091,1.0,20.0,0.111,0.0,0.045,20.0,0.333,0.333,0.143,0.148,102.32,106.02,88.35,27,-0.011,0.0,1.0,1.0,DJ Carton
2,1630618,1610612761,22300860,2024-03-01,1,2,0.5,1,2,0.5,2,2,1.0,0,0,0,2,0,0,0,0,0,1,5,-9,0,0,1,13252,13252,13252,23312,18910,21406,8954,8460,13570,4049,6103,7481,1,13449,22149,23241,9909,16035,12108,8529,1,1,11166,17241,20690,2248,138,1,6:29,,1610612761,Toronto,1630618,,,6.000000:29,94.0,92.3,164.6,161.5,-70.5,-69.2,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.75,0.868,0.214,0.235,94.47,96.25,80.21,13,0.211,1.0,0.0,1.0,DJ Carton
3,1630618,1610612761,22300795,2024-02-22,1,1,1.0,0,0,0.0,1,1,1.0,0,1,1,0,0,0,0,0,2,1,3,-1,0,0,1,1,1,1,24435,18910,23222,1,14651,20560,14651,10099,12641,1,13449,17515,19646,19657,16035,12108,8529,1,13042,11166,19746,13562,2248,138,1,4:06,,1610612761,Toronto,1630618,,,4.000000:06,121.1,110.0,123.0,120.0,-1.8,-10.0,0.0,0.0,0.0,0.0,0.25,0.143,0.0,1.0,1.042,0.1,0.11,110.28,117.07,97.56,10,0.121,0.0,1.0,1.0,DJ Carton
