PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Loss,MATCHUP_Away,MATCHUP_Home
1631338,1610612761,22301160,2024-04-10,1,7,0.143,0,0,0.0,1,1,1.0,1,3,4,1,0,1,3,2,4,1,3,-4,0,0,1,13252,13252,13252,13517,18910,12577,22249,14651,20560,14651,10099,12641,1,6495,9403,9569,14131,16035,4430,312,23757,22902,11166,19746,16567,2248,138,1,23:06,,1610612761,Toronto,1631338,,,23.000000:06,97.2,97.8,102.4,104.3,-5.2,-6.4,0.077,0.0,12.5,0.03,0.12,0.069,0.0,0.143,0.202,0.135,0.134,97.82,96.66,80.55,46,0.0,1.0,1.0,0.0
1631338,1610612761,22301108,2024-04-03,1,4,0.25,0,1,0.0,1,2,0.5,3,3,6,0,1,0,3,1,3,1,3,-24,0,0,1,13252,13252,13252,16739,18910,17737,20383,14651,16961,14651,10099,7481,10591,1506,9403,5291,19657,8468,12108,312,17336,18879,11166,19746,25818,2248,138,1,18:46,,1610612761,Toronto,1631338,,,18.000000:46,84.3,81.4,133.2,134.1,-48.9,-52.7,0.0,0.0,0.0,0.15,0.2,0.171,16.7,0.25,0.307,0.128,0.132,109.73,111.26,92.72,43,0.011,1.0,1.0,0.0
1631338,1610612761,22301094,2024-04-02,3,7,0.429,0,1,0.0,0,0,0.0,0,2,2,2,5,1,3,0,2,0,6,-3,0,0,1,13252,13252,13252,19826,12407,12577,14111,14651,16961,14651,13417,14233,13417,13449,13100,15973,9909,304,4430,312,1,13042,17532,15809,15642,2248,138,1,14:14,,1610612761,Toronto,1631338,,,14.000000:14,78.8,82.4,91.8,88.6,-13.0,-6.2,0.286,0.4,14.3,0.0,0.095,0.056,35.7,0.429,0.429,0.324,0.338,116.82,116.35,96.96,34,0.029,1.0,0.0,1.0
1631338,1610612761,22301080,2024-03-31,1,2,0.5,0,0,0.0,1,2,0.5,1,0,1,1,0,0,1,0,0,2,3,-5,0,0,1,13252,13252,13252,23222,18910,21406,8954,14651,20560,14651,10099,7481,10591,6495,22149,19646,14131,16035,12108,2720,1,1,6969,19746,17506,2248,138,1,6:42,,1610612761,Toronto,1631338,,,6.000000:42,87.4,92.9,138.5,128.6,-51.1,-35.7,0.2,0.0,25.0,0.1,0.0,0.067,0.0,0.5,0.521,0.167,0.189,99.87,100.3,83.58,14,0.094,1.0,0.0,1.0
1631338,1610612761,22301053,2024-03-27,1,4,0.25,0,0,0.0,0,0,0.0,2,0,2,1,2,0,1,1,1,0,2,-10,0,0,1,13252,13252,13252,21440,18910,17737,20383,14651,20560,14651,13417,14233,13417,3105,22149,15973,14131,4132,12108,2720,17336,6163,17532,21036,21324,2248,138,1,11:19,,1610612761,Toronto,1631338,,,11.000000:19,78.1,82.6,123.7,126.1,-45.6,-43.5,0.167,0.5,14.3,0.167,0.0,0.091,28.6,0.25,0.25,0.231,0.228,101.29,97.56,81.3,23,-0.031,1.0,0.0,1.0
1631338,1610612761,22301036,2024-03-25,1,3,0.333,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,2,2,-8,0,0,1,13252,13252,13252,20975,18910,19584,17629,14651,16961,14651,13417,14233,13417,6495,22149,19646,19657,16035,12108,8529,1,1,6969,21036,19981,2248,138,1,12:09,,1610612761,Toronto,1631338,,,12.000000:09,82.0,72.7,104.3,104.3,-22.4,-31.6,0.0,0.0,0.0,0.091,0.0,0.045,0.0,0.333,0.333,0.125,0.139,83.99,88.89,74.07,22,0.016,1.0,0.0,1.0
1631338,1610612761,22301022,2024-03-23,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,2,-9,0,0,1,13252,13252,13252,22961,18910,23222,1,14651,20560,14651,13417,14233,13417,13449,22149,23241,19657,16035,12108,2720,1,6163,17532,21036,20690,2248,138,1,7:23,,1610612761,Toronto,1631338,,,7.000000:23,46.2,40.0,94.5,100.0,-48.3,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.067,0.077,93.88,97.52,81.26,15,0.073,1.0,1.0,0.0
1631338,1610612761,22301012,2024-03-22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,1,13252,13252,13252,24863,22557,24896,22557,14651,20560,14651,13417,14233,13417,13449,22149,23241,19657,8468,12108,879,1,6163,17532,23140,11403,2248,138,1,3:14,,1610612761,Toronto,1631338,,,3.000000:14,87.2,85.7,72.7,71.4,14.5,14.3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.143,0.145,102.14,103.92,86.6,7,-0.2,1.0,0.0,1.0
1631338,1610612761,22300999,2024-03-20,1,6,0.167,0,0,0.0,1,4,0.25,1,1,2,0,3,1,1,2,1,3,3,-19,0,0,1,13252,13252,13252,20337,18910,14269,21962,14651,20560,14651,10099,3806,13269,6495,17515,15973,19657,1850,4430,2720,23757,6163,4295,19746,24997,2248,138,1,13:23,,1610612761,Toronto,1631338,,,13.000000:23,52.4,53.6,126.5,125.9,-74.1,-72.4,0.0,0.0,0.0,0.071,0.063,0.067,27.3,0.167,0.193,0.355,0.359,99.56,98.63,82.19,28,-0.169,1.0,0.0,1.0
1631338,1610612761,22300890,2024-03-05,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,0,1,0,0,-3,0,0,1,13252,13252,13252,24803,22557,23222,22557,14651,20560,14651,13417,14233,13417,6495,17515,15973,19657,16035,12108,2720,1,6163,17532,23140,15642,2248,138,1,3:23,,1610612761,Toronto,1631338,,,3.000000:23,121.0,100.0,127.1,150.0,-6.2,-50.0,0.0,0.0,0.0,0.167,0.125,0.143,0.0,0.0,0.0,0.083,0.096,119.74,120.59,100.49,9,0.0,1.0,0.0,1.0
1631338,1610612761,22300764,2024-02-12,1,3,0.333,0,0,0.0,0,0,0.0,2,1,3,0,0,0,2,0,1,1,2,4,0,0,1,13252,13252,13252,23388,18910,19584,17629,14651,20560,14651,13417,14233,13417,3105,17515,12548,19657,16035,12108,879,1,6163,11166,21036,8492,2248,138,1,6:18,,1610612761,Toronto,1631338,,,6.000000:18,94.0,85.7,56.3,61.5,37.7,24.2,0.0,0.0,0.0,0.286,0.111,0.188,0.0,0.333,0.333,0.176,0.19,102.7,102.86,85.71,14,0.222,1.0,0.0,1.0
