,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
1467,1467,2006-07,708,Kevin Garnett,Kevin,1610612750,MIN,Minnesota Timberwolves,20601152,2007-04-09T00:00:00,MIN vs. TOR,L,33.766666666666666,7,23,0.304,0,1,0.0,3,4,0.75,3,7,10,6,2,1,0,0,4,3,17,-13,39.0,1,0,35.0,1,12467,12467,12467,6318,3082,338,17674,7913,9386,7913,5108,4951,7968,1756,1727,1567,1713,5018,4311,7149,1,19728,5639,4374,22492,2739,1,33,3149,,33:46,
1847,1847,2006-07,708,Kevin Garnett,Kevin,1610612750,MIN,Minnesota Timberwolves,20601138,2007-04-07T00:00:00,MIN vs. NOK,L,31.6,5,14,0.357,1,1,1.0,2,4,0.5,0,12,12,4,1,1,3,0,1,3,13,1,44.4,1,0,38.0,1,12467,12467,12467,7741,6053,3515,15471,3925,9386,1,7129,4951,10900,13399,156,781,3671,9671,4311,401,1,4150,5639,7031,10429,1608,1,33,2334,,31:36,
1930,1930,2006-07,708,Kevin Garnett,Kevin,1610612750,MIN,Minnesota Timberwolves,20601124,2007-04-06T00:00:00,MIN @ NYK,W,36.9,5,10,0.5,0,0,0.0,2,3,0.667,2,13,15,2,5,2,1,0,4,5,12,4,37.0,1,0,35.0,1,1,1,1,4290,6053,7291,7647,7913,12853,7913,7129,7495,9468,3553,88,243,7729,388,1479,2498,1,19728,2249,7838,7567,3285,1,33,3149,,36:54,
2423,2423,2006-07,708,Kevin Garnett,Kevin,1610612750,MIN,Minnesota Timberwolves,20601105,2007-04-03T00:00:00,MIN vs. CLE,L,39.016666666666666,7,13,0.538,0,0,0.0,8,9,0.889,0,12,12,2,5,0,3,0,4,7,22,-19,43.4,1,0,42.0,1,12467,12467,12467,2882,3082,4282,7133,7913,12853,7913,729,1049,6273,13399,156,781,7729,388,11383,401,1,19728,804,2167,24145,1787,1,33,1540,,39:01,
2625,2625,2006-07,708,Kevin Garnett,Kevin,1610612750,MIN,Minnesota Timberwolves,20601096,2007-04-01T00:00:00,MIN @ ORL,W,43.28666666666667,6,21,0.286,0,2,0.0,10,11,0.909,3,11,14,8,1,0,1,1,2,10,22,4,52.8,1,0,46.0,1,1,1,1,870,4361,624,17919,7913,6789,7913,314,538,6145,1756,268,365,801,9671,11383,2498,16867,9414,143,2167,7567,599,1,33,880,,43:17,
2949,2949,2006-07,708,Kevin Garnett,Kevin,1610612750,MIN,Minnesota Timberwolves,20601078,2007-03-30T00:00:00,MIN vs. MIA,L,37.766666666666666,9,16,0.563,0,0,0.0,4,4,1.0,4,16,20,3,4,2,0,2,4,5,22,3,52.5,1,0,49.0,1,12467,12467,12467,3714,1360,2200,6345,7913,12853,7913,3434,4951,1,869,11,27,5327,1012,1479,7149,22752,19728,2249,2167,8480,621,1,33,584,,37:46,
3217,3217,2006-07,708,Kevin Garnett,Kevin,1610612750,MIN,Minnesota Timberwolves,20601067,2007-03-28T00:00:00,MIN @ UTA,L,38.516666666666666,9,16,0.563,1,1,1.0,6,6,1.0,0,8,8,1,2,2,3,1,3,3,25,-1,49.1,0,0,45.0,1,12467,12467,12467,3234,1360,2200,6345,3925,9386,1,1600,2724,1,13399,1153,2881,11213,5018,1479,401,16867,14974,5639,1357,12749,940,2110,33,1017,,38:31,
3427,3427,2006-07,708,Kevin Garnett,Kevin,1610612750,MIN,Minnesota Timberwolves,20601056,2007-03-27T00:00:00,MIN vs. SEA,L,36.833333333333336,8,19,0.421,0,1,0.0,4,5,0.8,2,10,12,9,2,0,0,1,3,4,20,-3,45.9,1,0,41.0,1,12467,12467,12467,4331,2075,998,13021,7913,9386,7913,3434,3959,7381,3553,431,781,526,5018,11383,7149,16867,14974,3643,2916,15010,1365,1,33,1716,,36:50,
3735,3735,2006-07,708,Kevin Garnett,Kevin,1610612750,MIN,Minnesota Timberwolves,20601040,2007-03-25T00:00:00,MIN vs. POR,W,34.9,10,19,0.526,0,0,0.0,2,4,0.5,1,8,9,1,4,1,0,0,2,6,22,-1,33.3,0,0,34.0,1,1,1,1,5602,818,998,7514,7913,12853,7913,7129,4951,10900,6978,1153,2150,11213,1012,4311,7149,1,9414,1345,2167,12749,4422,2110,33,3438,,34:54,
3968,3968,2006-07,708,Kevin Garnett,Kevin,1610612750,MIN,Minnesota Timberwolves,20601031,2007-03-23T00:00:00,MIN @ SEA,L,43.81666666666667,4,12,0.333,1,2,0.5,1,1,1.0,2,20,22,4,2,0,3,1,4,4,10,-1,49.4,1,0,43.0,1,12467,12467,12467,698,8223,5174,15687,3925,6789,2568,11094,13961,1,3553,1,10,3671,5018,11383,401,16867,19728,3643,9703,12749,906,1,33,1335,,43:49,
