,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
161,161,2006-07,2411,Bostjan Nachbar,Bostjan,1610612751,NJN,New Jersey Nets,20601222,2007-04-18T00:00:00,NJN vs. CHI,W,29.501666666666665,5,8,0.625,4,7,0.571,1,2,0.5,0,4,4,1,4,0,0,0,3,4,15,4,17.3,0,0,24.0,1,1,1,1,9089,6053,9950,4267,325,711,2434,11094,8848,10900,13399,5758,8939,11213,1012,11383,7149,1,14974,3643,5603,7567,12705,2110,33,7736,,29:30,
447,447,2006-07,2411,Bostjan Nachbar,Bostjan,1610612751,NJN,New Jersey Nets,20601203,2007-04-16T00:00:00,NJN @ NYK,W,27.773333333333333,5,9,0.556,2,3,0.667,7,8,0.875,0,3,3,1,2,0,0,0,3,4,19,20,22.1,0,0,25.0,1,1,1,1,10259,6053,8489,6448,1814,4736,1540,1084,1421,6379,13399,8412,11573,11213,5018,11383,7149,1,14974,3643,3377,805,9721,2110,33,7222,,27:46,
634,634,2006-07,2411,Bostjan Nachbar,Bostjan,1610612751,NJN,New Jersey Nets,20601196,2007-04-15T00:00:00,NJN @ IND,W,29.253333333333337,7,9,0.778,6,6,1.0,5,5,1.0,0,6,6,0,0,1,0,2,3,3,25,8,35.2,0,0,39.0,1,1,1,1,9275,3082,8489,1755,46,1204,1,2402,3959,1,13399,2610,5105,16786,17006,4311,7149,22752,14974,5639,1357,4807,3788,2110,33,2099,,29:15,
999,999,2006-07,2411,Bostjan Nachbar,Bostjan,1610612751,NJN,New Jersey Nets,20601177,2007-04-13T00:00:00,NJN vs. NYK,W,24.95,4,9,0.444,3,6,0.5,2,4,0.5,0,2,2,2,1,0,0,0,3,3,13,5,17.4,0,0,20.0,1,1,1,1,12161,8223,8489,11764,776,1204,2568,7129,4951,10900,13399,11788,14677,7729,9671,11383,7149,1,14974,5639,7031,6772,12637,2110,33,10084,,24:57,
1149,1149,2006-07,2411,Bostjan Nachbar,Bostjan,1610612751,NJN,New Jersey Nets,20601173,2007-04-12T00:00:00,NJN @ CLE,L,29.85,3,8,0.375,2,5,0.4,1,2,0.5,1,1,2,0,3,2,0,0,3,2,9,-2,14.4,0,0,17.0,1,12467,12467,12467,8858,10910,9950,14720,1814,1976,4699,11094,8848,10900,6978,15940,14677,16786,2385,1479,7149,1,14974,8655,10791,13842,14549,2110,33,12020,,29:51,
1417,1417,2006-07,2411,Bostjan Nachbar,Bostjan,1610612751,NJN,New Jersey Nets,20601158,2007-04-10T00:00:00,NJN @ WAS,W,25.09,4,8,0.5,2,5,0.4,0,0,0.0,0,4,4,0,1,1,2,1,3,1,10,10,22.8,0,0,22.0,1,1,1,1,12064,8223,9950,7647,1814,1976,4699,14315,15277,14315,13399,5758,8939,16786,9671,4311,1001,16867,14974,12889,9703,3687,9365,2110,33,8858,,25:05,
1783,1783,2006-07,2411,Bostjan Nachbar,Bostjan,1610612751,NJN,New Jersey Nets,20601136,2007-04-07T00:00:00,NJN vs. WAS,W,17.691666666666666,1,2,0.5,0,1,0.0,2,2,1.0,0,3,3,0,1,0,0,0,1,1,4,-7,6.6,0,0,7.0,1,1,1,1,16782,17157,19961,7647,7913,9386,7913,7129,8848,1,13399,8412,11573,16786,9671,11383,7149,1,4150,12889,16506,18849,19741,2110,33,18998,,17:42,
2060,2060,2006-07,2411,Bostjan Nachbar,Bostjan,1610612751,NJN,New Jersey Nets,20601129,2007-04-06T00:00:00,NJN @ CHI,L,28.295,1,6,0.167,1,3,0.333,2,2,1.0,1,2,3,0,1,0,0,1,2,2,5,-19,7.6,0,0,9.0,1,12467,12467,12467,9906,17157,13023,20241,3925,4736,5256,7129,8848,1,6978,11788,11573,16786,9671,11383,7149,16867,9414,8655,15505,24145,19120,2110,33,17591,,28:18,
2252,2252,2006-07,2411,Bostjan Nachbar,Bostjan,1610612751,NJN,New Jersey Nets,20601110,2007-04-04T00:00:00,NJN vs. ATL,W,31.45,9,14,0.643,7,10,0.7,1,3,0.333,0,2,2,2,1,0,1,0,2,3,26,15,33.4,0,0,39.0,1,1,1,1,7835,1360,3515,4038,12,123,1531,11094,7495,13783,13399,11788,14677,7729,9671,11383,2498,1,9414,5639,1143,1850,4381,2110,33,2099,,31:27,
2851,2851,2006-07,2411,Bostjan Nachbar,Bostjan,1610612751,NJN,New Jersey Nets,20601085,2007-03-31T00:00:00,NJN vs. PHI,W,6.806666666666667,1,3,0.333,0,0,0.0,2,2,1.0,0,2,2,0,1,0,0,1,0,1,4,2,5.4,0,0,6.0,1,1,1,1,22131,17157,18204,15687,7913,12853,7913,7129,8848,1,13399,11788,14677,16786,9671,11383,7149,16867,1,12889,16506,9348,20516,2110,33,19703,,6:48,
3053,3053,2006-07,2411,Bostjan Nachbar,Bostjan,1610612751,NJN,New Jersey Nets,20601076,2007-03-30T00:00:00,NJN @ DET,L,16.141666666666666,3,5,0.6,1,3,0.333,0,0,0.0,1,0,1,2,0,0,0,0,3,0,7,-10,11.2,0,0,11.0,1,12467,12467,12467,17681,10910,14684,4745,3925,4736,5256,14315,15277,14315,6978,20642,18259,7729,17006,11383,7149,1,14974,18405,13066,20973,16665,2110,33,16119,,16:09,
3226,3226,2006-07,2411,Bostjan Nachbar,Bostjan,1610612751,NJN,New Jersey Nets,20601062,2007-03-28T00:00:00,NJN vs. IND,W,24.45,5,10,0.5,3,6,0.5,7,8,0.875,1,4,5,2,2,3,0,0,6,6,20,11,36.0,0,0,36.0,1,1,1,1,12473,6053,7291,7647,776,1204,2568,1084,1421,6379,6978,5758,6745,7729,5018,465,7149,1,24627,1345,2916,3244,3552,2110,33,2854,,24:27,
3932,3932,2006-07,2411,Bostjan Nachbar,Bostjan,1610612751,NJN,New Jersey Nets,20601032,2007-03-24T00:00:00,NJN @ CHA,W,21.17,3,6,0.5,3,5,0.6,1,4,0.25,1,3,4,1,3,1,0,0,3,2,10,-1,16.3,0,0,20.0,1,1,1,1,14648,10910,13023,7647,776,1976,2172,11094,4951,14075,6978,8412,8939,11213,2385,4311,7149,1,14974,8655,9703,12749,13380,2110,33,10084,,21:10,
4014,4014,2006-07,2411,Bostjan Nachbar,Bostjan,1610612751,NJN,New Jersey Nets,20601022,2007-03-23T00:00:00,NJN @ ORL,L,16.538333333333334,0,2,0.0,0,1,0.0,0,0,0.0,1,1,2,2,1,0,0,1,4,1,0,-9,4.4,0,0,4.0,1,12467,12467,12467,17443,20848,19961,20848,7913,9386,7913,14315,15277,14315,6978,15940,14677,7729,9671,11383,7149,16867,19728,12889,21732,20323,21153,2110,33,21097,,16:32,
4553,4553,2006-07,2411,Bostjan Nachbar,Bostjan,1610612751,NJN,New Jersey Nets,20600997,2007-03-20T00:00:00,NJN vs. DEN,L,17.865,2,7,0.286,0,4,0.0,0,0,0.0,0,4,4,1,1,0,0,0,2,0,4,1,9.3,0,0,9.0,1,12467,12467,12467,16695,13865,11438,17919,7913,3134,7913,14315,15277,14315,13399,5758,8939,11213,9671,11383,7149,1,9414,18405,16506,10429,17996,2110,33,17591,,17:52,
4755,4755,2006-07,2411,Bostjan Nachbar,Bostjan,1610612751,NJN,New Jersey Nets,20600990,2007-03-18T00:00:00,NJN vs. LAC,W,22.27,2,7,0.286,0,3,0.0,2,2,1.0,1,5,6,1,2,0,2,1,1,1,6,14,18.7,0,0,17.0,1,1,1,1,13906,13865,11438,17919,7913,4736,7913,7129,8848,1,6978,3866,5105,11213,5018,11383,1001,16867,4150,12889,14046,2165,11789,2110,33,12020,,22:16,
5235,5235,2006-07,2411,Bostjan Nachbar,Bostjan,1610612751,NJN,New Jersey Nets,20600967,2007-03-15T00:00:00,NJN vs. MIA,L,22.278333333333332,2,5,0.4,2,3,0.667,0,0,0.0,0,5,5,2,0,1,0,1,1,1,6,5,18.0,0,0,17.0,1,12467,12467,12467,13905,13865,14684,13414,1814,4736,1540,14315,15277,14315,13399,3866,6745,7729,17006,4311,7149,16867,4150,12889,14046,6772,12273,2110,33,12020,,22:17,
5496,5496,2006-07,2411,Bostjan Nachbar,Bostjan,1610612751,NJN,New Jersey Nets,20600951,2007-03-13T00:00:00,NJN @ NOK,W,21.79,4,9,0.444,3,6,0.5,1,2,0.5,1,2,3,0,0,1,0,0,3,2,12,-6,18.6,0,0,20.0,1,1,1,1,14255,8223,8489,11764,776,1204,2568,11094,8848,10900,6978,11788,11573,16786,17006,4311,7149,1,14974,8655,7838,17991,11847,2110,33,10084,,21:47,
