,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
2459,2459,2006-07,1903,Kenny Thomas,Kenny,1610612758,SAC,Sacramento Kings,20601106,2007-04-03T00:00:00,SAC vs. DAL,L,22.0,1,4,0.25,0,0,0.0,4,8,0.5,4,4,8,3,1,0,0,0,1,4,6,-13,19.1,0,0,17.0,1,12467,12467,12467,14113,17157,16467,18516,7913,12853,7913,3434,1421,10900,869,5758,2881,5327,9671,11383,7149,1,4150,3643,14046,22492,11552,2110,33,12020,,22:00,
2729,2729,2006-07,1903,Kenny Thomas,Kenny,1610612758,SAC,Sacramento Kings,20601099,2007-04-01T00:00:00,SAC @ LAL,L,23.45,3,4,0.75,0,0,0.0,0,0,0.0,1,5,6,2,1,0,0,0,3,2,6,-9,15.2,0,0,14.0,1,12467,12467,12467,13120,10910,16467,1840,7913,12853,7913,14315,15277,14315,6978,3866,5105,7729,9671,11383,7149,1,14974,8655,14046,20323,14036,2110,33,14064,,23:27,
3117,3117,2006-07,1903,Kenny Thomas,Kenny,1610612758,SAC,Sacramento Kings,20601082,2007-03-30T00:00:00,SAC vs. LAC,L,4.083333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,0,0,-3,0.2,0,0,1.0,1,12467,12467,12467,23449,20848,23507,20848,7913,12853,7913,14315,15277,14315,13399,15940,18259,16786,9671,11383,7149,1,1,18405,21732,15010,23749,2110,33,23261,,4:05,
5299,5299,2006-07,1903,Kenny Thomas,Kenny,1610612758,SAC,Sacramento Kings,20600959,2007-03-14T00:00:00,SAC @ CHA,L,15.733333333333333,2,3,0.667,0,0,0.0,1,2,0.5,0,0,0,1,1,0,0,0,1,1,5,4,5.5,0,0,6.0,1,12467,12467,12467,17900,13865,18204,2857,7913,12853,7913,11094,8848,10900,13399,20642,21832,11213,9671,11383,7149,1,4150,12889,15505,7567,20471,2110,33,19703,,15:44,
5557,5557,2006-07,1903,Kenny Thomas,Kenny,1610612758,SAC,Sacramento Kings,20600949,2007-03-13T00:00:00,SAC @ CLE,L,24.0,2,6,0.333,0,0,0.0,0,1,0.0,1,3,4,1,1,2,0,2,1,1,4,-23,15.3,0,0,13.0,1,12467,12467,12467,12753,13865,13023,15687,7913,12853,7913,14315,13961,14315,6978,8412,8939,11213,9671,1479,7149,22752,4150,12889,16506,24710,13995,2110,33,14728,,24:00,
5928,5928,2006-07,1903,Kenny Thomas,Kenny,1610612758,SAC,Sacramento Kings,20600938,2007-03-11T00:00:00,SAC vs. DEN,L,27.2,4,9,0.444,0,0,0.0,0,0,0.0,4,3,7,0,0,2,0,3,0,0,8,3,22.4,0,0,19.0,1,12467,12467,12467,10638,8223,8489,11764,7913,12853,7913,14315,15277,14315,869,8412,3857,16786,17006,1479,7149,24503,1,18405,11777,8480,9570,2110,33,10701,,27:12,
6233,6233,2006-07,1903,Kenny Thomas,Kenny,1610612758,SAC,Sacramento Kings,20600918,2007-03-08T00:00:00,SAC vs. SAS,L,20.1,4,10,0.4,0,0,0.0,0,0,0.0,2,5,7,0,1,0,0,1,1,1,8,-4,15.4,0,0,15.0,1,12467,12467,12467,15349,8223,7291,13414,7913,12853,7913,14315,15277,14315,3553,3866,3857,16786,9671,11383,7149,16867,4150,12889,11777,16081,13918,2110,33,13396,,20:06,
6574,6574,2006-07,1903,Kenny Thomas,Kenny,1610612758,SAC,Sacramento Kings,20600905,2007-03-06T00:00:00,SAC vs. IND,W,21.973333333333333,2,5,0.4,0,0,0.0,1,2,0.5,4,3,7,2,2,0,0,0,2,1,5,3,14.4,0,0,14.0,1,1,1,1,14128,13865,14684,13414,7913,12853,7913,11094,8848,10900,869,8412,3857,7729,5018,11383,7149,1,9414,12889,15505,8480,14549,2110,33,14064,,21:58,
6936,6936,2006-07,1903,Kenny Thomas,Kenny,1610612758,SAC,Sacramento Kings,20600885,2007-03-03T00:00:00,SAC @ POR,W,20.566666666666663,2,5,0.4,0,0,0.0,2,2,1.0,2,3,5,0,0,0,0,0,5,2,6,8,12.0,0,0,11.0,1,1,1,1,15043,13865,14684,13414,7913,12853,7913,7129,8848,1,3553,8412,6745,16786,17006,11383,7149,1,22963,8655,14046,4807,16157,2110,33,16119,,20:34,
7182,7182,2006-07,1903,Kenny Thomas,Kenny,1610612758,SAC,Sacramento Kings,20600878,2007-03-02T00:00:00,SAC @ LAL,W,17.683333333333334,3,5,0.6,0,0,0.0,0,0,0.0,1,1,2,1,1,0,0,0,0,1,6,6,8.9,0,0,9.0,1,1,1,1,16785,10910,14684,4745,7913,12853,7913,14315,15277,14315,6978,15940,14677,11213,9671,11383,7149,1,1,12889,14046,6038,18281,2110,33,17591,,17:41,
