,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
259,259,2014-15,203145,Kent Bazemore,Kent,1610612737,ATL,Atlanta Hawks,21401217,2015-04-15T00:00:00,ATL @ CHI,L,14.8,1,4,0.25,0,2,0.0,1,1,1.0,0,2,2,0,1,0,1,1,1,1,3,-8,7.4,0,0,7.0,1,13015,13015,13015,19949,18616,18064,19586,10379,9212,10379,10581,13594,1,13265,12952,15764,18216,9230,12208,2529,17266,4899,12525,19629,20100,20779,1991,47,20610,1.0,14:48,
492,492,2014-15,203145,Kent Bazemore,Kent,1610612737,ATL,Atlanta Hawks,21401205,2015-04-13T00:00:00,ATL vs. NYK,L,16.416666666666668,3,8,0.375,1,4,0.25,3,4,0.75,1,5,6,1,0,0,0,0,3,2,10,-4,18.7,0,0,18.0,1,13015,13015,13015,18852,11403,10488,15170,5088,4295,8529,4283,3959,7767,6720,4276,5353,12082,16893,12208,7734,1,17426,7845,9952,16415,12554,1991,47,12083,1.0,16:25,
674,674,2014-15,203145,Kent Bazemore,Kent,1610612737,ATL,Atlanta Hawks,21401198,2015-04-12T00:00:00,ATL @ WAS,L,28.166666666666668,2,8,0.25,0,2,0.0,3,4,0.75,2,4,6,2,1,3,1,1,3,3,7,-3,28.2,0,0,23.0,1,13015,13015,13015,9101,14812,10488,19586,10379,9212,10379,4283,3959,7767,3363,6292,5353,7977,9230,483,2529,17266,17426,4644,13842,15398,6484,1991,47,8454,1.0,28:10,
1147,1147,2014-15,203145,Kent Bazemore,Kent,1610612737,ATL,Atlanta Hawks,21401176,2015-04-10T00:00:00,ATL vs. CHA,W,15.55,1,5,0.2,0,3,0.0,0,0,0.0,0,1,1,3,0,0,0,0,1,0,2,6,7.7,0,0,6.0,1,1,1,1,19420,18616,16100,20946,10379,6432,10379,13970,14913,13970,13265,17435,19466,5297,16893,12208,7734,1,4899,18793,20761,6399,20542,1991,47,21332,1.0,15:33,
1380,1380,2014-15,203145,Kent Bazemore,Kent,1610612737,ATL,Atlanta Hawks,21401163,2015-04-08T00:00:00,ATL @ BKN,W,16.803333333333335,1,4,0.25,0,1,0.0,2,3,0.667,1,2,3,0,0,0,0,0,1,3,4,0,7.6,0,0,7.0,1,1,1,1,18583,18616,18064,19586,10379,12480,10379,6298,6723,9126,6720,12952,12382,18216,16893,12208,7734,1,4899,4644,17866,11998,20641,1991,47,20610,1.0,16:48,
1569,1569,2014-15,203145,Kent Bazemore,Kent,1610612737,ATL,Atlanta Hawks,21401154,2015-04-07T00:00:00,ATL vs. PHX,W,19.416666666666668,0,3,0.0,0,3,0.0,1,2,0.5,1,8,9,0,3,1,0,0,1,1,1,-3,11.8,0,0,12.0,1,1,1,1,16493,22360,19965,22360,10379,6432,10379,10581,8037,10424,6720,1125,2119,18216,1917,4610,7734,1,4899,12525,22823,15398,17660,1991,47,16776,1.0,19:25,
1943,1943,2014-15,203145,Kent Bazemore,Kent,1610612737,ATL,Atlanta Hawks,21401138,2015-04-04T00:00:00,ATL vs. BKN,W,19.648333333333333,4,4,1.0,3,3,1.0,0,0,0.0,0,1,1,5,1,0,1,0,3,0,11,6,21.7,0,0,22.0,1,1,1,1,16317,8410,18064,1,951,6432,1,13970,14913,13970,13265,17435,19466,2399,9230,12208,2529,1,17426,18793,8893,6399,10403,1991,47,9100,1.0,19:39,
2518,2518,2014-15,203145,Kent Bazemore,Kent,1610612737,ATL,Atlanta Hawks,21401109,2015-03-31T00:00:00,ATL @ DET,L,24.266666666666666,2,6,0.333,1,4,0.25,0,0,0.0,0,3,3,3,1,0,0,1,2,0,5,1,12.1,0,0,12.0,1,13015,13015,13015,12364,14812,14220,16295,5088,4295,8529,13970,14913,13970,13265,9262,12382,5297,9230,12208,7734,17266,11365,18793,16673,10900,17434,1991,47,16776,1.0,24:16,
2650,2650,2014-15,203145,Kent Bazemore,Kent,1610612737,ATL,Atlanta Hawks,21401103,2015-03-30T00:00:00,ATL vs. MIL,W,15.166666666666666,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,2,0,0,0,0,0,0,7,0.4,0,0,2.0,1,1,1,1,19692,22360,23332,22360,10379,12480,10379,13970,14913,13970,13265,12952,15764,18216,4426,12208,7734,1,1,18793,23098,5754,24955,1991,47,23899,1.0,15:10,
2946,2946,2014-15,203145,Kent Bazemore,Kent,1610612737,ATL,Atlanta Hawks,21401087,2015-03-28T00:00:00,ATL @ CHA,L,33.483333333333334,7,14,0.5,3,7,0.429,3,4,0.75,0,5,5,2,2,1,0,1,3,2,20,-7,30.0,0,0,32.0,1,13015,13015,13015,4716,2658,3239,7623,951,994,5650,4283,3959,7767,13265,4276,7119,7977,4426,4610,7734,17266,17426,7845,2365,19249,5582,1991,47,3777,1.0,33:29,
3136,3136,2014-15,203145,Kent Bazemore,Kent,1610612737,ATL,Atlanta Hawks,21401077,2015-03-27T00:00:00,ATL vs. MIA,W,17.816666666666666,2,2,1.0,0,0,0.0,1,2,0.5,0,3,3,1,1,1,0,0,1,1,5,6,12.1,0,0,11.0,1,1,1,1,17775,14812,21760,1,10379,16253,10379,10581,8037,10424,13265,9262,12382,12082,9230,4610,7734,1,4899,12525,16673,6399,17434,1991,47,17518,1.0,17:49,
3333,3333,2014-15,203145,Kent Bazemore,Kent,1610612737,ATL,Atlanta Hawks,21401062,2015-03-25T00:00:00,ATL @ ORL,W,11.266666666666667,2,3,0.667,0,0,0.0,0,0,0.0,1,2,3,0,0,0,1,0,1,0,4,2,10.6,0,0,9.0,1,1,1,1,21903,14812,19965,2768,10379,16253,10379,13970,14913,13970,6720,12952,12382,18216,16893,12208,2529,1,4899,18793,17866,9924,18554,1991,47,19118,1.0,11:16,
3948,3948,2014-15,203145,Kent Bazemore,Kent,1610612737,ATL,Atlanta Hawks,21401039,2015-03-22T00:00:00,ATL vs. SAS,L,16.833333333333332,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,1,13015,13015,13015,18554,22360,23332,22360,10379,16253,10379,13970,14913,13970,13265,22073,23047,18216,16893,12208,7734,1,4899,18793,23098,11998,25046,1991,47,25104,1.0,16:50,
4418,4418,2014-15,203145,Kent Bazemore,Kent,1610612737,ATL,Atlanta Hawks,21401026,2015-03-20T00:00:00,ATL @ OKC,L,27.68166666666667,4,9,0.444,2,3,0.667,0,0,0.0,0,4,4,0,1,1,1,1,3,1,10,-17,19.8,0,0,20.0,1,13015,13015,13015,9513,8410,8884,11905,2322,6432,1756,13970,14913,13970,13265,6292,9482,18216,9230,4610,2529,17266,17426,12525,9952,24587,11748,1991,47,10538,1.0,27:41,
4666,4666,2014-15,203145,Kent Bazemore,Kent,1610612737,ATL,Atlanta Hawks,21401014,2015-03-18T00:00:00,ATL @ GSW,L,30.595,1,6,0.167,0,2,0.0,3,4,0.75,0,5,5,2,3,2,0,1,2,3,5,-21,17.0,0,0,16.0,1,13015,13015,13015,7019,18616,14220,21610,10379,9212,10379,4283,3959,7767,13265,4276,7119,7977,1917,1564,7734,17266,11365,4644,16673,25304,13765,1991,47,13592,1.0,30:36,
