,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
167,167,2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,21401222,2015-04-15T00:00:00,OKC @ MIN,W,21.381666666666668,3,3,1.0,0,0,0.0,1,2,0.5,3,1,4,0,0,1,0,0,2,3,7,18,14.8,0,0,13.0,1,1,1,1,14860,11403,19965,1,10379,16253,10379,10581,8037,10424,1704,17435,9482,18216,16893,4610,7734,1,11365,4644,13842,1291,15467,1991,47,16015,1.0,21:23,
361,361,2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,21401209,2015-04-13T00:00:00,OKC vs. POR,W,35.233333333333334,2,5,0.4,0,1,0.0,4,10,0.4,6,4,10,0,0,2,4,0,3,8,8,4,38.0,0,0,30.0,1,1,1,1,3337,14812,16100,13715,10379,12480,10379,2586,386,13363,215,6292,1474,18216,16893,1564,143,1,17426,235,12396,8030,2638,1991,47,4597,1.0,35:14,
760,760,2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,21401197,2015-04-12T00:00:00,OKC @ IND,L,24.783333333333335,2,6,0.333,0,0,0.0,0,6,0.0,7,3,10,0,1,0,1,1,2,3,4,-13,18.0,0,0,16.0,1,13015,13015,13015,11887,14812,14220,16295,10379,16253,10379,13970,1851,13970,104,9262,1474,18216,9230,12208,2529,17266,11365,4644,17866,23123,13028,1991,47,13592,1.0,24:47,
1132,1132,2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,21401183,2015-04-10T00:00:00,OKC vs. SAC,W,31.216666666666665,2,6,0.333,0,0,0.0,2,4,0.5,5,6,11,0,0,0,4,1,1,4,6,5,31.2,0,0,25.0,1,1,1,1,6529,14812,14220,16295,10379,16253,10379,6298,3959,10424,430,2808,1043,18216,16893,12208,143,17266,4899,2700,14980,7176,5018,1991,47,7215,1.0,31:13,
1563,1563,2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,21401157,2015-04-07T00:00:00,OKC vs. SAS,L,26.35,2,6,0.333,0,0,0.0,1,2,0.5,2,2,4,0,1,0,2,1,1,1,5,-36,14.8,0,0,13.0,1,13015,13015,13015,10600,14812,14220,16295,10379,16253,10379,10581,8037,10424,3363,12952,9482,18216,9230,12208,935,17266,4899,12525,16673,25968,15467,1991,47,16015,1.0,26:21,
1684,1684,2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,21401147,2015-04-05T00:00:00,OKC vs. HOU,L,14.466666666666669,2,4,0.5,0,0,0.0,2,4,0.5,1,3,4,1,2,0,0,0,6,3,6,-7,10.3,0,0,11.0,1,13015,13015,13015,20133,14812,18064,7623,10379,16253,10379,6298,3959,10424,6720,9262,9482,12082,4426,12208,7734,1,25729,4644,14980,19249,18824,1991,47,17518,1.0,14:28,
2108,2108,2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,21401132,2015-04-03T00:00:00,OKC @ MEM,L,35.71666666666667,4,5,0.8,0,0,0.0,1,3,0.333,1,5,6,0,0,0,0,0,4,2,9,-2,16.2,0,0,15.0,1,13015,13015,13015,2989,8410,16100,1393,10379,16253,10379,10581,6723,13476,6720,4276,5353,18216,16893,12208,7734,1,22083,7845,11278,14227,14384,1991,47,14380,1.0,35:43,
2380,2380,2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,21401120,2015-04-01T00:00:00,OKC vs. DAL,L,23.976666666666667,3,5,0.6,0,0,0.0,1,4,0.25,1,1,2,2,1,2,0,0,4,4,7,2,17.4,0,0,15.0,1,13015,13015,13015,12637,11403,16100,4677,10379,16253,10379,10581,3959,13745,6720,17435,15764,7977,9230,1564,7734,1,22083,2700,13842,9924,13475,1991,47,14380,1.0,23:59,
2907,2907,2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,21401100,2015-03-29T00:00:00,OKC @ PHX,W,41.68333333333333,6,9,0.667,0,0,0.0,1,4,0.25,5,11,16,0,2,1,1,0,4,4,13,9,36.2,1,0,33.0,1,1,1,1,406,4105,8884,2768,10379,16253,10379,10581,3959,13745,430,248,164,18216,4426,4610,2529,1,22083,2700,6860,4545,3181,1,47,3390,1.0,41:41,
3001,3001,2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,21401090,2015-03-28T00:00:00,OKC @ UTA,L,23.066666666666663,2,6,0.333,0,0,0.0,1,5,0.2,5,9,14,2,1,1,1,1,4,4,5,2,29.8,0,0,25.0,1,13015,13015,13015,13455,14812,14220,16295,10379,16253,10379,10581,3038,13931,430,696,350,7977,9230,4610,2529,17266,22083,2700,16673,9924,5658,1991,47,7215,1.0,23:04,
3585,3585,2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,21401071,2015-03-25T00:00:00,OKC @ SAS,L,21.5,2,5,0.4,0,0,0.0,0,0,0.0,1,3,4,0,1,1,0,0,1,0,4,-24,10.8,0,0,10.0,1,13015,13015,13015,14742,14812,16100,13715,10379,16253,10379,13970,14913,13970,6720,9262,9482,18216,9230,4610,7734,1,4899,18793,17866,25630,18416,1991,47,18300,1.0,21:30,
3706,3706,2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,21401056,2015-03-24T00:00:00,OKC vs. LAL,W,30.358333333333334,5,6,0.833,0,0,0.0,6,6,1.0,3,7,10,3,1,2,0,0,5,4,16,19,37.5,1,0,33.0,1,1,1,1,7213,5960,14220,1242,10379,16253,10379,1027,1851,1,1704,1821,1474,5297,9230,1564,7734,1,24662,2700,4559,1078,2768,1,47,3390,1.0,30:22,
3909,3909,2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,21401038,2015-03-22T00:00:00,OKC vs. MIA,W,30.583333333333332,5,10,0.5,0,0,0.0,0,1,0.0,4,6,10,0,1,0,1,0,4,2,10,8,24.0,1,0,22.0,1,1,1,1,7026,5960,7427,7623,10379,16253,10379,13970,13594,13970,871,2808,1474,18216,9230,12208,2529,1,22083,7845,9952,5126,8880,1,47,9100,1.0,30:35,
4250,4250,2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,21401026,2015-03-20T00:00:00,OKC vs. ATL,W,35.11,5,9,0.556,0,0,0.0,2,3,0.667,4,12,16,2,1,2,2,0,5,4,12,8,45.2,1,0,38.0,1,1,1,1,3433,5960,8884,6440,10379,16253,10379,6298,6723,9126,871,136,164,7977,9230,1564,935,1,24662,2700,7749,5126,1155,1,47,1889,1.0,35:07,
4541,4541,2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,21401011,2015-03-18T00:00:00,OKC vs. BOS,W,37.528333333333336,5,9,0.556,0,0,0.0,4,7,0.571,6,7,13,1,2,2,0,0,5,5,14,-6,35.1,1,0,32.0,1,1,1,1,1797,5960,8884,6440,10379,16253,10379,2586,1396,10339,215,1821,532,12082,4426,1564,7734,1,24662,1494,5962,18337,3539,1,47,3777,1.0,37:32,
4968,4968,2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,21400996,2015-03-16T00:00:00,OKC @ DAL,L,30.15,5,8,0.625,0,0,0.0,5,6,0.833,5,3,8,0,3,0,0,0,6,4,15,-1,21.6,0,0,23.0,1,13015,13015,13015,7385,5960,10488,4161,10379,16253,10379,1695,1851,6836,430,9262,2923,18216,1917,12208,7734,1,25729,2700,5271,13151,10465,1991,47,8454,1.0,30:09,
5217,5217,2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,21400982,2015-03-15T00:00:00,OKC vs. CHI,W,32.553333333333335,6,13,0.462,0,0,0.0,2,6,0.333,6,5,11,1,1,1,2,0,6,5,14,2,36.7,1,0,32.0,1,1,1,1,5456,4105,4047,11327,10379,16253,10379,6298,1851,13476,215,4276,1043,12082,9230,4610,935,1,25729,1494,5962,9924,3009,1,47,3777,1.0,32:33,
5385,5385,2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,21400971,2015-03-13T00:00:00,OKC vs. MIN,W,20.883333333333333,1,3,0.333,0,0,0.0,1,1,1.0,4,5,9,2,0,1,2,0,2,2,3,-4,25.8,0,0,20.0,1,1,1,1,15236,18616,19965,16295,10379,16253,10379,10581,13594,1,871,4276,2119,7977,16893,4610,935,1,11365,7845,19629,16415,7756,1991,47,10538,1.0,20:53,
5649,5649,2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,21400957,2015-03-11T00:00:00,OKC vs. LAC,L,22.266666666666666,1,1,1.0,0,0,0.0,0,0,0.0,1,4,5,2,1,0,3,0,5,2,2,18,19.0,0,0,15.0,1,13015,13015,13015,14111,18616,23332,1,10379,16253,10379,13970,14913,13970,6720,6292,7119,7977,9230,12208,358,1,24662,7845,20761,1291,12324,1991,47,14380,1.0,22:16,
6251,6251,2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,21400936,2015-03-08T00:00:00,OKC vs. TOR,W,15.931666666666668,3,4,0.75,0,0,0.0,0,0,0.0,1,5,6,0,2,0,2,0,1,1,6,1,17.2,0,0,16.0,1,1,1,1,19195,11403,18064,1743,10379,16253,10379,13970,14913,13970,6720,4276,5353,18216,4426,12208,935,1,4899,12525,14980,10900,13610,1991,47,13592,1.0,15:56,
9792,9792,2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,21400765,2015-02-08T00:00:00,OKC vs. LAC,W,12.333333333333334,2,3,0.667,0,0,0.0,1,3,0.333,1,1,2,1,0,0,2,0,0,2,5,-3,14.9,0,0,12.0,1,1,1,1,21350,14812,19965,2768,10379,16253,10379,10581,6723,13476,6720,17435,15764,12082,16893,12208,935,1,1,7845,16673,15398,15386,1991,47,16776,1.0,12:20,
10077,10077,2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,21400755,2015-02-06T00:00:00,OKC vs. NOP,L,27.566666666666663,4,4,1.0,0,0,0.0,2,3,0.667,3,3,6,1,4,2,1,0,4,3,10,7,23.7,0,0,23.0,1,13015,13015,13015,9582,8410,18064,1,10379,16253,10379,6298,6723,9126,1704,9262,5353,12082,785,1564,2529,1,22083,4644,9952,5754,9083,1991,47,8454,1.0,27:34,
10335,10335,2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,21400738,2015-02-04T00:00:00,OKC @ NOP,W,25.07,4,7,0.571,0,0,0.0,0,0,0.0,5,5,10,4,2,0,0,1,4,0,8,5,24.0,0,0,22.0,1,1,1,1,11673,8410,12273,5786,10379,16253,10379,13970,14913,13970,430,4276,1474,3545,4426,12208,7734,17266,22083,18793,12396,7176,8880,1991,47,9100,1.0,25:04,
