PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Loss,WL_Win,MATCHUP_Away,MATCHUP_Home
1626164,1610612756,21601199,2017-04-09,8,15,0.533,1,4,0.25,4,5,0.8,0,2,2,3,2,0,0,0,1,3,21,13,0,0,1,1,1,1,13686,2021,2883,7808,6264,5404,9982,2830,3156,7710,12923,13221,15902,5382,4192,12237,7994,1,5176,4543,2519,2758,2032,118,1,22:44,,1610612756,Phoenix,1626164,G,,22.000000:44,137.0,145.7,113.4,114.9,23.6,30.8,0.188,1.5,13.6,0.0,0.069,0.041,9.1,0.567,0.61,0.358,0.359,101.94,98.18,81.82,46,0.133,0.0,1.0,0.0,1.0
1626164,1610612756,21601186,2017-04-07,13,29,0.448,5,9,0.556,6,8,0.75,0,5,5,4,1,1,0,0,3,5,37,20,0,0,1,1,1,1,1479,150,45,12531,214,491,3496,1265,1013,8278,12923,4395,7038,3629,8857,4652,7994,1,17848,1538,163,991,2032,118,1,37:40,,1610612756,Phoenix,1626164,G,,37.000000:40,133.1,133.8,100.9,102.7,32.2,31.1,0.174,4.0,10.8,0.0,0.096,0.058,2.7,0.534,0.569,0.407,0.406,92.82,91.75,76.46,71,0.211,0.0,1.0,0.0,1.0
1626164,1610612756,21601171,2017-04-05,7,24,0.292,2,7,0.286,5,7,0.714,1,2,3,5,2,3,0,2,3,5,21,-10,0,0,1,13060,13060,13060,261,3047,245,19315,3010,1418,9697,1935,1528,9386,6171,13221,12475,2448,4192,414,7994,23823,17848,1538,2519,21453,2032,118,1,41:44,,1610612756,Phoenix,1626164,G,,41.000000:44,102.4,106.5,116.2,116.0,-13.8,-9.5,0.156,2.5,15.2,0.018,0.049,0.031,6.1,0.333,0.388,0.243,0.244,109.54,107.54,89.62,93,0.04,1.0,0.0,0.0,1.0
1626164,1610612756,21601153,2017-04-02,7,22,0.318,1,6,0.167,12,12,1.0,0,5,5,9,8,1,0,2,4,9,27,-3,0,0,1,13060,13060,13060,713,3047,437,18833,6264,2314,11755,110,245,1,12923,4395,7038,556,24,4652,7994,23823,22341,151,1003,15364,2032,118,1,39:29,,1610612756,Phoenix,1626164,G,,39.000000:29,101.2,103.2,104.8,106.5,-3.6,-3.2,0.333,1.13,20.0,0.0,0.104,0.054,17.8,0.341,0.495,0.34,0.34,115.1,113.06,94.22,93,0.097,1.0,0.0,0.0,1.0
1626164,1610612756,21601141,2017-04-01,10,25,0.4,0,4,0.0,11,14,0.786,1,2,3,7,7,3,0,1,2,8,31,-6,0,0,1,13060,13060,13060,223,812,174,14323,12221,5404,12221,166,109,8175,6171,13221,12475,1163,56,414,7994,17509,11770,284,494,18336,2032,118,1,42:05,,1610612756,Phoenix,1626164,G,,42.000000:05,116.6,118.0,118.1,124.7,-1.5,-6.7,0.25,1.0,15.6,0.027,0.044,0.037,15.6,0.4,0.497,0.376,0.376,104.98,101.51,84.59,89,0.093,1.0,0.0,1.0,0.0
1626164,1610612756,21601124,2017-03-30,13,22,0.591,4,7,0.571,3,6,0.5,0,2,2,9,3,1,0,1,6,6,33,-2,0,0,1,13060,13060,13060,1683,150,437,5883,551,1418,3304,4456,2071,10848,12923,13221,15902,556,1865,4652,7994,17509,25913,884,336,14252,2032,118,1,37:18,,1610612756,Phoenix,1626164,G,,37.000000:18,117.4,122.1,119.6,121.5,-2.2,0.6,0.346,3.0,25.0,0.0,0.059,0.029,8.3,0.682,0.67,0.3,0.3,103.13,100.38,83.65,77,0.156,1.0,0.0,0.0,1.0
1626164,1610612756,21601087,2017-03-26,7,17,0.412,2,5,0.4,7,7,1.0,1,3,4,5,4,0,1,0,3,4,23,-32,0,0,1,13060,13060,13060,3290,3047,1774,14198,3010,3567,6806,859,1528,1,6171,9449,9421,2448,767,12237,2482,1,17848,2656,1876,26091,2032,118,1,35:05,,1610612756,Phoenix,1626164,G,,35.000000:05,95.9,94.7,140.0,139.2,-44.1,-44.5,0.25,1.25,17.2,0.027,0.111,0.063,13.8,0.471,0.573,0.289,0.296,100.97,101.93,84.94,75,0.087,1.0,0.0,1.0,0.0
1626164,1610612756,21601076,2017-03-24,21,40,0.525,4,11,0.364,24,26,0.923,2,6,8,6,5,3,1,1,3,16,70,-6,0,0,1,13060,13060,13060,65,1,2,8088,551,145,7684,1,1,6667,3010,2949,2879,1677,339,414,2482,17509,17848,1,1,18336,2032,118,1,44:58,,1610612756,Phoenix,1626164,G,,44.000000:58,109.9,110.6,113.7,116.3,-3.9,-5.8,0.375,1.2,9.8,0.039,0.111,0.076,8.2,0.575,0.68,0.474,0.48,112.66,111.02,92.51,104,0.296,1.0,0.0,1.0,0.0
1626164,1610612756,21601067,2017-03-23,9,26,0.346,3,9,0.333,7,8,0.875,0,2,2,0,3,3,0,1,6,8,28,-21,0,0,1,13060,13060,13060,563,1285,118,16806,1368,491,7723,859,1013,6890,12923,13221,15902,18531,1865,414,7994,17509,25913,284,836,25433,2032,118,1,39:59,,1610612756,Phoenix,1626164,G,,39.000000:59,87.0,86.0,107.6,109.8,-20.7,-23.8,0.0,0.0,0.0,0.0,0.042,0.019,9.4,0.404,0.474,0.299,0.305,111.55,111.05,92.54,93,0.045,1.0,0.0,1.0,0.0
1626164,1610612756,21601053,2017-03-21,4,16,0.25,0,4,0.0,3,4,0.75,2,2,4,5,7,1,0,2,3,3,11,-29,0,0,1,13060,13060,13060,4030,8702,2293,20034,12221,5404,12221,4456,4139,8278,3010,13221,9421,2448,56,4652,7994,23823,17848,4543,9213,26025,2032,118,1,34:08,,1610612756,Phoenix,1626164,G,,34.000000:08,70.5,70.5,110.8,112.0,-40.3,-41.5,0.294,0.71,16.7,0.047,0.05,0.048,23.3,0.25,0.31,0.287,0.297,108.17,107.58,89.65,78,-0.032,1.0,0.0,1.0,0.0
