,Unnamed: 0.1,Unnamed: 0_left,SEASON_YEAR,PLAYER_ID_left,PLAYER_NAME_left,NICKNAME_left,TEAM_ID_left,TEAM_ABBREVIATION_left,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN_left,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
0,276,276,2016-17,203504,Trey Burke,Trey,1610612764,WAS,Washington Wizards,21601221,2017-04-12T00:00:00,WAS @ MIA,L,30.683333333333337,10,13,0.769,5,7,0.714,2,2,1.0,0,0,0,4,2,1,0,0,0,1,27,-11,34.0,0,0,38.0,1,13060,13060,13060,6826,812,4303,1866,214,1418,1935,6376,7939,1,12923,22443,23356,3629,4192,4652,7994,1,1,12086,1003,22078,4244,2032,118,2338,1,30:41,,1610612764,WAS,Washington,203504,Trey Burke,Trey,,,30.000000:41,112.2,111.9,125.4,126.2,-13.2,-14.4,0.25,2.0,20.0,0.0,0.0,0.0,10.0,0.962,0.973,0.254,0.255,94.05,93.86,78.22,59,0.226,5.0
1,435,435,2016-17,203504,Trey Burke,Trey,1610612764,WAS,Washington Wizards,21601208,2017-04-10T00:00:00,WAS @ DET,W,7.583333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,2,2,0,0,0,1,0,0,-5,2.2,0,0,3.0,1,1,1,1,23462,22732,25027,22732,12221,18442,12221,13946,14843,13946,12923,17700,19668,8113,4192,12237,7994,1,5176,18615,23374,17379,24310,2032,118,23632,2,7:35,,1610612764,WAS,Washington,203504,Trey Burke,Trey,,,7.000000:35,67.2,62.5,88.9,93.8,-21.7,-31.3,0.5,1.0,50.0,0.0,0.1,0.059,50.0,0.0,0.0,0.125,0.134,100.52,101.27,84.4,16,0.0,9.0
2,3206,3206,2016-17,203504,Trey Burke,Trey,1610612764,WAS,Washington Wizards,21601072,2017-03-24T00:00:00,WAS vs. BKN,W,3.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,-5,1.5,0,0,1.0,1,1,1,1,25168,22732,23566,22732,12221,14538,12221,13946,14843,13946,12923,22443,23356,12386,16648,12237,7994,1,1,18615,23374,17379,24632,2032,118,24764,1,3:00,,1610612764,WAS,Washington,203504,Trey Burke,Trey,,,3.000000:00,83.3,83.3,158.2,142.9,-74.9,-59.5,0.5,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.167,98.56,104.0,86.67,6,0.0,25.0
3,5990,5990,2016-17,203504,Trey Burke,Trey,1610612764,WAS,Washington Wizards,21600948,2017-03-07T00:00:00,WAS @ PHX,W,3.683333333333333,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,-1.0,0,0,0.0,1,1,1,1,24907,22732,23566,22732,12221,18442,12221,13946,14843,13946,12923,22443,23356,18531,8857,12237,7994,1,5176,18615,23374,11093,26008,2032,118,25341,1,3:41,,1610612764,WAS,Washington,203504,Trey Burke,Trey,,,3.000000:41,128.9,111.1,117.8,112.5,11.1,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.2,0.228,100.34,110.77,92.31,9,-0.214,11.0
4,7466,7466,2016-17,203504,Trey Burke,Trey,1610612764,WAS,Washington Wizards,21600877,2017-02-26T00:00:00,WAS vs. UTA,L,5.2716666666666665,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,-6,0.0,0,0,0.0,1,13060,13060,13060,24280,22732,21916,22732,12221,18442,12221,13946,14843,13946,12923,22443,23356,18531,16648,12237,7994,17509,1,12086,23374,18336,25295,2032,118,25341,1,5:16,,1610612764,WAS,Washington,203504,Trey Burke,Trey,,,5.000000:16,20.0,20.0,88.9,80.0,-68.9,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.167,86.5,91.05,75.88,10,1.0,21.0
5,7799,7799,2016-17,203504,Trey Burke,Trey,1610612764,WAS,Washington Wizards,21600856,2017-02-24T00:00:00,WAS @ PHI,L,9.645,1,4,0.25,1,2,0.5,2,2,1.0,0,0,0,1,1,0,0,0,3,1,5,-3,5.5,0,0,7.0,1,13060,13060,13060,22754,18863,18194,20034,6264,10977,3584,6376,7939,1,12923,22443,23356,12386,8857,12237,7994,1,17848,12086,16895,15364,22415,2032,118,20990,1,9:39,,1610612764,WAS,Washington,203504,Trey Burke,Trey,,,9.000000:39,87.3,90.5,115.3,115.8,-28.0,-25.3,0.2,1.0,14.3,0.0,0.0,0.0,14.3,0.375,0.512,0.261,0.253,101.62,99.53,82.94,21,-0.039,8.0
6,8050,8050,2016-17,203504,Trey Burke,Trey,1610612764,WAS,Washington Wizards,21600848,2017-02-16T00:00:00,WAS @ IND,W,12.788333333333334,1,3,0.333,1,2,0.5,0,0,0.0,0,3,3,2,1,0,0,0,0,0,3,-1,8.6,0,0,9.0,1,1,1,1,21230,18863,20108,16811,6264,10977,3584,13946,14843,13946,12923,9449,12475,8113,8857,12237,7994,1,1,18615,19886,13195,20369,2032,118,19424,1,12:47,,1610612764,WAS,Washington,203504,Trey Burke,Trey,,,12.000000:47,112.1,108.0,118.4,116.7,-6.3,-8.7,0.222,2.0,33.3,0.0,0.3,0.158,16.7,0.5,0.5,0.16,0.166,89.56,91.96,76.63,25,0.097,8.0
7,8580,8580,2016-17,203504,Trey Burke,Trey,1610612764,WAS,Washington Wizards,21600820,2017-02-13T00:00:00,WAS vs. OKC,W,26.4,4,8,0.5,0,2,0.0,3,3,1.0,0,4,4,4,3,0,0,0,2,3,11,-9,18.8,0,0,19.0,1,1,1,1,10500,8702,10580,8149,12221,10977,12221,4456,6524,1,12923,6518,9421,3629,1865,12237,7994,1,11770,4543,9213,20726,12602,2032,118,11528,1,26:24,,1610612764,WAS,Washington,203504,Trey Burke,Trey,,,26.000000:24,89.0,87.7,100.9,98.3,-11.9,-10.6,0.286,1.33,25.0,0.0,0.114,0.069,18.8,0.5,0.59,0.194,0.199,104.22,106.36,88.64,57,0.129,20.0
8,9098,9098,2016-17,203504,Trey Burke,Trey,1610612764,WAS,Washington Wizards,21600805,2017-02-10T00:00:00,WAS vs. IND,W,13.785,3,9,0.333,1,2,0.5,0,0,0.0,0,0,0,5,0,1,0,0,0,0,7,-14,17.5,0,0,15.0,1,1,1,1,20641,11660,8880,16811,6264,10977,3584,13946,14843,13946,12923,22443,23356,2448,16648,4652,7994,1,1,18615,14235,23643,13601,2032,118,14533,1,13:47,,1610612764,WAS,Washington,203504,Trey Burke,Trey,,,13.000000:47,81.9,75.0,119.9,120.7,-38.0,-45.7,1.0,0.0,35.7,0.0,0.0,0.0,0.0,0.389,0.389,0.31,0.338,95.48,99.24,82.7,28,0.118,19.0
9,9362,9362,2016-17,203504,Trey Burke,Trey,1610612764,WAS,Washington Wizards,21600784,2017-02-08T00:00:00,WAS @ BKN,W,14.05,3,6,0.5,1,2,0.5,0,0,0.0,0,0,0,2,1,0,0,0,1,0,7,-5,9.0,0,0,10.0,1,1,1,1,20454,11660,14148,8149,6264,10977,3584,13946,14843,13946,12923,22443,23356,8113,8857,12237,7994,1,5176,18615,14235,17379,20047,2032,118,18660,1,14:03,,1610612764,WAS,Washington,203504,Trey Burke,Trey,,,14.000000:03,93.7,83.9,108.2,110.7,-14.6,-26.8,0.222,2.0,22.2,0.0,0.0,0.0,11.1,0.583,0.583,0.212,0.235,96.34,100.78,83.99,31,0.077,8.0
