,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,0020901010,1610612759,SAS,San Antonio,2210,Richard Jefferson,Richard,F,,33.000000:56,104.6,103.2,118.2,120.3,-13.6,-17.1,0.188,0.0,18.8,0.031,0.179,0.1,0.0,0.75,0.776,0.194,0.196,89.31,89.11,74.26,62,0.198
1,0020901010,1610612759,SAS,San Antonio,1495,Tim Duncan,Tim,F,,24.000000:36,80.4,78.3,117.9,123.9,-37.4,-45.7,0.067,1.0,7.1,0.038,0.263,0.133,7.1,0.1,0.213,0.255,0.261,90.85,89.76,74.8,46,-0.034
2,0020901010,1610612759,SAS,San Antonio,686,Antonio McDyess,Antonio,C,,21.000000:03,103.9,105.4,114.9,118.4,-11.0,-13.0,0.071,0.33,12.5,0.2,0.176,0.189,37.5,0.25,0.25,0.163,0.165,87.43,85.51,71.26,37,-0.022
3,0020901010,1610612759,SAS,San Antonio,1938,Manu Ginobili,Manu,G,,23.000000:57,98.8,100.0,120.4,120.0,-21.6,-20.0,0.333,1.5,15.8,0.0,0.158,0.073,10.5,0.654,0.648,0.327,0.33,88.54,88.18,73.49,43,0.2
4,0020901010,1610612759,SAS,San Antonio,201588,George Hill,George,G,,30.000000:48,95.7,96.4,115.7,120.7,-20.0,-24.3,0.19,4.0,40.0,0.0,0.042,0.019,10.0,0.2,0.2,0.095,0.096,91.08,88.83,74.03,56,-0.019
5,0020901010,1610612759,SAS,San Antonio,2588,Matt Bonner,Matt,,,12.000000:53,97.9,92.3,100.9,100.0,-3.1,-7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.214,0.226,93.67,96.87,80.72,26,0.045
6,0020901010,1610612759,SAS,San Antonio,2586,Keith Bogans,Keith,,,14.000000:33,71.3,67.9,120.0,110.7,-48.6,-42.9,0.0,0.0,0.0,0.0,0.077,0.032,25.0,0.0,0.347,0.133,0.14,86.56,92.37,76.98,28,-0.026
7,0020901010,1610612759,SAS,San Antonio,201971,DeJuan Blair,DeJuan,,,13.000000:41,93.4,92.6,137.7,132.0,-44.3,-39.4,0.286,0.67,18.2,0.125,0.25,0.179,27.3,0.6,0.595,0.281,0.293,88.96,91.21,76.0,27,0.101
8,0020901010,1610612759,SAS,San Antonio,2427,Roger Mason Jr.,Roger,,,14.000000:04,74.1,76.9,129.9,126.9,-55.8,-50.0,0.125,0.0,20.0,0.0,0.273,0.111,0.0,0.375,0.375,0.129,0.129,89.41,88.73,73.94,26,0.093
9,0020901010,1610612759,SAS,San Antonio,201612,Malik Hairston,Malik,,,25.000000:01,96.2,95.7,124.7,125.0,-28.5,-29.3,0.125,0.0,20.0,0.0,0.095,0.044,0.0,0.438,0.438,0.163,0.164,90.06,90.18,75.15,46,0.049
10,0020901010,1610612759,SAS,San Antonio,202066,Garrett Temple,Garrett,,,13.000000:28,104.5,104.0,146.8,130.8,-42.3,-26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.148,0.149,85.62,90.89,75.74,25,-0.075
11,0020901010,1610612759,SAS,San Antonio,101133,Ian Mahinmi,Ian,,,12.000000:00,118.8,118.2,133.9,130.4,-15.1,-12.3,0.0,0.0,0.0,0.1,0.111,0.105,0.0,0.571,0.635,0.333,0.335,88.56,90.0,75.0,22,0.17
12,0020901010,1610612753,ORL,Orlando,2440,Matt Barnes,Matt,F,,33.000000:13,119.1,119.4,96.2,95.1,22.9,24.3,0.19,4.0,33.3,0.0,0.206,0.115,8.3,0.571,0.571,0.116,0.123,88.44,88.87,74.06,62,0.13
13,0020901010,1610612753,ORL,Orlando,1740,Rashard Lewis,Rashard,F,,32.000000:18,117.3,119.7,106.6,103.3,10.7,16.3,0.056,1.0,7.7,0.0,0.133,0.069,7.7,0.9,0.919,0.179,0.187,89.46,89.91,74.92,61,0.177
14,0020901010,1610612753,ORL,Orlando,2730,Dwight Howard,Dwight,C,,24.000000:23,121.1,124.4,98.5,97.7,22.6,26.8,0.133,0.67,15.4,0.056,0.273,0.175,23.1,0.75,0.598,0.216,0.228,87.48,86.62,72.18,45,0.076
15,0020901010,1610612753,ORL,Orlando,1713,Vince Carter,Vince,G,,29.000000:57,124.2,122.8,86.8,84.2,37.4,38.6,0.471,8.0,33.3,0.045,0.097,0.075,4.2,0.773,0.826,0.262,0.27,89.46,91.35,76.13,57,0.281
16,0020901010,1610612753,ORL,Orlando,2749,Jameer Nelson,Jameer,G,,20.000000:12,122.1,130.6,101.1,97.1,21.1,33.4,0.154,2.0,15.4,0.0,0.167,0.088,7.7,0.389,0.484,0.262,0.272,85.69,84.36,70.3,36,0.095
17,0020901010,1610612753,ORL,Orlando,1715,Jason Williams,Jason,,,21.000000:41,122.4,119.0,84.7,85.7,37.8,33.3,0.313,0.0,55.6,0.0,0.042,0.024,0.0,0.375,0.375,0.091,0.093,92.27,92.97,77.48,42,0.078
18,0020901010,1610612753,ORL,Orlando,101162,Marcin Gortat,Marcin,,,22.000000:03,126.0,123.8,84.7,85.7,41.3,38.1,0.067,1.0,12.5,0.158,0.28,0.227,12.5,0.6,0.595,0.156,0.158,91.23,91.45,76.21,42,0.142
19,0020901010,1610612753,ORL,Orlando,101138,Brandon Bass,Brandon,,,15.000000:36,123.2,116.7,89.7,92.9,33.6,23.8,0.0,0.0,0.0,0.0,0.188,0.103,14.3,0.6,0.68,0.212,0.223,88.28,89.2,74.34,30,0.158
20,0020901010,1610612753,ORL,Orlando,2554,Mickael Pietrus,Mickael,,,3.000000:53,128.6,128.6,25.0,25.0,103.6,103.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.375,0.375,92.7,92.7,77.25,7,0.1
21,0020901010,1610612753,ORL,Orlando,200755,JJ Redick,JJ,,,22.000000:25,116.5,119.0,105.4,107.3,11.1,11.7,0.071,1.0,8.3,0.0,0.091,0.048,8.3,0.286,0.519,0.234,0.245,90.66,88.86,74.05,42,0.061
22,0020901010,1610612753,ORL,Orlando,1533,Anthony Johnson,Anthony,,,8.000000:12,135.3,131.3,120.0,120.0,15.3,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.773,0.176,0.182,89.33,90.73,75.61,16,0.176
23,0020901010,1610612753,ORL,Orlando,201583,Ryan Anderson,Ryan,,,6.000000:07,116.1,108.3,116.7,116.7,-0.6,-8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.231,0.246,91.03,94.17,78.47,12,-0.04
