,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,0020900009,1610612752,NYK,New York,1733,Al Harrington,Al,F,,29.000000:15,91.6,90.3,127.5,127.4,-35.9,-37.1,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.393,0.476,0.258,0.261,101.03,101.76,84.8,62,0.017
1,0020900009,1610612752,NYK,New York,2407,Jared Jeffries,Jared,F,,35.000000:36,104.2,102.8,121.8,126.4,-17.6,-23.6,0.16,1.33,36.4,0.029,0.143,0.079,27.3,0.25,0.25,0.09,0.091,97.59,96.4,80.34,71,0.017
2,0020900009,1610612752,NYK,New York,101135,David Lee,David,C,,30.000000:17,100.6,100.0,136.6,137.5,-36.0,-37.5,0.143,2.0,10.5,0.103,0.4,0.205,5.3,0.692,0.703,0.246,0.248,101.45,101.45,84.54,64,0.147
3,0020900009,1610612752,NYK,New York,201163,Wilson Chandler,Wilson,G,,37.000000:29,100.8,98.7,113.6,110.5,-12.7,-11.8,0.105,1.0,8.0,0.07,0.148,0.1,8.0,0.417,0.509,0.256,0.263,95.6,97.95,81.63,77,0.123
4,0020900009,1610612752,NYK,New York,2768,Chris Duhon,Chris,G,,31.000000:31,97.6,97.0,139.1,137.9,-41.5,-40.9,0.217,5.0,38.5,0.0,0.063,0.02,7.7,0.214,0.214,0.11,0.11,100.52,101.28,84.4,67,0.021
5,0020900009,1610612752,NYK,New York,201568,Danilo Gallinari,Danilo,,,28.000000:07,93.1,91.2,108.1,112.5,-15.0,-21.3,0.0,0.0,0.0,0.083,0.107,0.094,0.0,0.75,0.739,0.224,0.231,97.41,96.46,80.38,57,0.189
6,0020900009,1610612752,NYK,New York,101126,Nate Robinson,Nate,,,21.000000:07,78.2,76.7,81.9,87.8,-3.7,-11.1,0.25,1.0,20.0,0.0,0.091,0.041,20.0,0.0,0.056,0.25,0.26,97.92,95.47,79.56,43,-0.152
7,0020900009,1610612752,NYK,New York,2545,Darko Milicic,Darko,,,16.000000:55,83.9,79.4,68.4,72.7,15.4,6.7,0.429,0.0,42.9,0.042,0.273,0.152,0.0,0.5,0.5,0.1,0.108,95.43,95.04,79.2,34,0.492
8,0020900009,1610612752,NYK,New York,201962,Toney Douglas,Toney,,,6.000000:13,62.8,64.3,95.3,100.0,-32.5,-35.7,0.0,0.0,0.0,0.0,0.111,0.045,20.0,0.25,0.338,0.263,0.273,107.94,104.24,86.86,14,-0.19
9,0020900009,1610612752,NYK,New York,201941,Jordan Hill,Jordan,,,1.000000:45,204.9,166.7,100.0,100.0,104.9,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.225,74.61,82.29,68.57,3,-0.143
10,0020900009,1610612752,NYK,New York,202068,Marcus Landry,Marcus,,,1.000000:45,204.9,166.7,100.0,100.0,104.9,66.7,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,74.61,82.29,68.57,3,0.071
11,0020900009,1610612752,NYK,New York,1716,Larry Hughes,Larry,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
12,0020900009,1610612748,MIA,Miami,2047,Quentin Richardson,Quentin,F,,17.000000:09,137.2,135.9,74.7,74.4,62.5,61.5,0.048,0.0,33.3,0.111,0.053,0.071,0.0,1.25,1.25,0.05,0.05,108.43,109.15,90.96,39,0.094
