GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
21400789,1610612737,ATL,Atlanta,201952,Jeff Teague,Jeff,G,,33.000000:12,93.0,94.0,95.2,97.0,-2.2,-3.0,0.381,4.0,34.8,0.0,0.0,0.0,8.7,0.333,0.388,0.214,0.215,98.32,96.88,80.73,67,0.068,4.0
21400602,1610612737,ATL,Atlanta,201952,Jeff Teague,Jeff,G,,36.000000:05,112.6,112.7,104.9,108.7,7.7,4.0,0.44,5.5,33.3,0.0,0.029,0.014,6.1,0.344,0.435,0.275,0.282,94.82,93.12,77.6,71,0.111,4.0
21400749,1610612737,ATL,Atlanta,201952,Jeff Teague,Jeff,G,,32.000000:18,116.8,114.7,112.2,116.2,4.6,-1.5,0.389,3.5,24.1,0.031,0.05,0.042,6.9,0.4,0.58,0.297,0.311,101.91,101.05,84.21,68,0.168,17.0
21400205,1610612737,ATL,Atlanta,201952,Jeff Teague,Jeff,G,,32.000000:13,103.0,101.4,99.7,101.4,3.4,0.0,0.188,1.5,9.7,0.027,0.051,0.039,6.5,0.421,0.556,0.346,0.36,105.89,105.8,88.17,71,0.189,4.0
21400628,1610612737,ATL,Atlanta,201952,Jeff Teague,Jeff,G,,29.000000:36,116.1,120.0,84.8,86.9,31.2,33.1,0.55,3.67,37.9,0.0,0.097,0.051,10.3,0.5,0.559,0.273,0.268,100.96,98.11,81.76,60,0.191,17.0
21400358,1610612737,ATL,Atlanta,201952,Jeff Teague,Jeff,G,,34.000000:35,103.8,105.7,81.3,87.0,22.6,18.8,0.28,3.5,31.8,0.0,0.07,0.039,9.1,0.417,0.466,0.2,0.199,100.72,96.47,80.39,70,0.112,16.0
21400822,1610612737,ATL,Atlanta,201952,Jeff Teague,Jeff,G,,27.000000:56,88.3,89.7,89.3,89.3,-1.1,0.4,0.143,0.5,13.3,0.0,0.042,0.018,26.7,0.5,0.563,0.176,0.183,98.7,97.95,81.62,58,0.109,4.0
21400215,1610612737,ATL,Atlanta,201952,Jeff Teague,Jeff,G,,34.000000:07,127.7,132.3,131.0,132.8,-3.4,-0.5,0.5,2.4,35.3,0.0,0.107,0.054,14.7,0.571,0.685,0.293,0.292,95.17,92.86,77.38,65,0.15,17.0
21400767,1610612737,ATL,Atlanta,201952,Jeff Teague,Jeff,G,,31.000000:51,96.1,93.9,98.8,93.8,-2.7,0.1,0.4,1.5,24.0,0.0,0.031,0.016,16.0,0.731,0.745,0.279,0.286,95.13,98.71,82.26,66,0.171,4.0
21401109,1610612737,ATL,Atlanta,201952,Jeff Teague,Jeff,G,,23.000000:44,113.1,113.6,138.4,135.6,-25.3,-21.9,0.222,2.0,30.8,0.056,0.0,0.026,15.4,0.643,0.643,0.184,0.183,89.27,90.0,75.0,44,0.078,4.0
21400613,1610612737,ATL,Atlanta,201952,Jeff Teague,Jeff,G,,30.000000:12,92.9,91.8,72.8,71.7,20.1,20.1,0.412,2.33,28.0,0.0,0.049,0.027,12.0,0.267,0.315,0.281,0.289,94.82,96.16,80.13,61,0.014,16.0
21400174,1610612737,ATL,Atlanta,201952,Jeff Teague,Jeff,G,,33.000000:52,121.9,122.7,85.9,85.9,36.0,36.8,0.3,2.0,21.4,0.0,0.1,0.059,10.7,0.667,0.756,0.289,0.3,92.47,92.13,76.77,66,0.278,17.0
21400558,1610612737,ATL,Atlanta,201952,Jeff Teague,Jeff,G,,27.000000:45,128.7,130.4,104.0,105.3,24.8,25.1,0.455,0.0,43.5,0.042,0.048,0.044,0.0,0.375,0.427,0.213,0.211,98.98,97.73,81.44,56,0.14,17.0
21400661,1610612737,ATL,Atlanta,201952,Jeff Teague,Jeff,G,,31.000000:36,116.8,111.3,111.6,111.7,5.2,-0.4,0.318,2.33,26.9,0.0,0.036,0.019,11.5,0.429,0.476,0.288,0.306,90.47,92.66,77.22,62,0.071,17.0
21401026,1610612737,ATL,Atlanta,201952,Jeff Teague,Jeff,G,,31.000000:57,105.7,102.9,126.8,126.9,-21.1,-23.9,0.143,3.0,17.6,0.067,0.08,0.073,5.9,0.318,0.431,0.192,0.199,100.11,101.4,84.5,68,0.069,4.0
21400927,1610612737,ATL,Atlanta,201952,Jeff Teague,Jeff,G,,32.000000:58,78.8,77.9,80.7,82.6,-2.0,-4.7,0.286,0.8,16.0,0.0,0.045,0.025,20.0,0.423,0.543,0.292,0.295,100.38,99.74,83.11,68,0.106,4.0
