,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,0021900379,1610612744,GSW,Golden State,203922,Glenn Robinson III,Glenn,F,,31.000000:34,97.4,92.5,129.4,128.4,-31.9,-35.8,0.045,1.0,8.3,0.083,0.161,0.119,8.3,0.5,0.5,0.143,0.149,98.95,101.9,84.92,67,0.076
1,0021900379,1610612744,GSW,Golden State,1626172,Kevon Looney,Kevon,F,,18.000000:22,95.1,85.0,104.8,102.6,-9.7,-17.6,0.0,0.0,0.0,0.059,0.176,0.118,40.0,0.333,0.333,0.119,0.132,96.61,103.25,86.04,40,-0.008
2,0021900379,1610612744,GSW,Golden State,1626161,Willie Cauley-Stein,Willie,C,,23.000000:24,103.0,100.0,120.1,123.4,-17.2,-23.4,0.053,1.0,16.7,0.091,0.136,0.114,16.7,0.0,0.0,0.093,0.095,96.34,96.42,80.35,47,-0.016
3,0021900379,1610612744,GSW,Golden State,202692,Alec Burks,Alec,G,,29.000000:32,100.6,98.4,137.6,135.5,-37.0,-37.1,0.2,3.0,14.3,0.065,0.111,0.086,4.8,0.688,0.711,0.261,0.266,98.07,99.95,83.3,61,0.153
4,0021900379,1610612744,GSW,Golden State,1626156,D'Angelo Russell,D'Angelo,G,,30.000000:21,94.3,90.6,112.1,112.3,-17.8,-21.7,0.25,1.0,14.3,0.0,0.1,0.048,14.3,0.45,0.45,0.338,0.35,100.14,102.01,85.01,64,0.065
5,0021900379,1610612744,GSW,Golden State,1629016,Omari Spellman,Omari,,,20.000000:49,113.2,115.9,110.0,106.8,3.2,9.1,0.0,0.0,0.0,0.074,0.158,0.109,40.0,0.333,0.333,0.093,0.094,101.18,101.46,84.55,44,0.026
6,0021900379,1610612744,GSW,Golden State,1627737,Marquese Chriss,Marquese,,,23.000000:04,113.9,118.8,109.5,104.0,4.4,14.8,0.294,5.0,31.3,0.1,0.417,0.241,6.3,0.571,0.595,0.193,0.193,101.44,101.94,84.95,48,0.234
7,0021900379,1610612744,GSW,Golden State,1629673,Jordan Poole,Jordan,,,9.000000:34,139.1,147.6,102.7,94.7,36.4,52.9,0.333,0.0,42.9,0.0,0.0,0.0,0.0,0.5,0.463,0.148,0.152,99.78,100.28,83.57,21,0.061
8,0021900379,1610612744,GSW,Golden State,1627814,Damion Lee,Damion,,,25.000000:57,122.0,121.8,113.9,109.3,8.1,12.6,0.0,0.0,0.0,0.033,0.083,0.056,0.0,0.773,0.77,0.215,0.223,98.7,100.81,84.01,55,0.168
9,0021900379,1610612744,GSW,Golden State,1628980,Jacob Evans,Jacob,,,27.000000:23,114.7,116.7,97.1,98.1,17.6,18.5,0.105,0.0,11.1,0.0,0.071,0.033,0.0,0.321,0.412,0.246,0.25,95.99,94.66,78.88,54,0.074
