PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Loss,MATCHUP_Away
1629147,1610612766,21800756,2019-01-30,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,1,0,2,-3,0,0,1,13078,13078,13078,23346,19280,20488,17130,13697,20119,13697,14182,15041,14182,13019,22618,23475,13432,16665,12169,8286,17177,4829,18923,21391,15279,2359,128,1,7:45,,1610612766,Charlotte,1629147,,,7.000000:45,94.9,87.5,107.9,113.3,-13.0,-25.8,0.25,0.0,25.0,0.0,0.0,0.0,0.0,0.333,0.333,0.176,0.19,94.51,96.0,80.0,16,0.0,1.0,1.0
