PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Loss,WL_Win,MATCHUP_Away
1628961,1610612742,21801092,2019-03-23,0,1,0.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,1,0,1,1,-5,0,0,1,1,1,1,24504,22860,23689,22860,13697,20119,13697,10713,8097,10961,13019,22618,23475,19301,16665,12169,8286,17177,1,12643,23233,17195,2359,128,1,4:41,,1610612742,Dallas,1628961,,,4.000000:41,77.3,66.7,123.9,122.2,-46.6,-55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.222,0.258,85.27,92.24,76.87,9,-0.077,0.0,1.0,1.0
1628961,1610612742,21801073,2019-03-20,0,2,0.0,0,0,0.0,1,2,0.5,0,1,1,0,1,2,0,0,0,1,1,8,0,0,1,13078,13078,13078,23993,22860,22125,22860,13697,20119,13697,10713,8097,10961,13019,18138,20002,19301,9005,1473,8286,1,1,12643,23233,5515,2359,128,1,5:53,,1610612742,Dallas,1628961,,,5.000000:53,131.2,130.8,70.5,64.3,60.6,66.5,0.0,0.0,0.0,0.0,0.2,0.091,25.0,0.0,0.174,0.25,0.251,104.92,110.14,91.78,13,0.0,1.0,0.0,1.0
