PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Loss,MATCHUP_Away
1629734,1610612748,21901316,2020-08-14,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,0,1,0,0,0,1,0,2,-3,0,0,1,11184,11184,11184,18757,16399,20287,1,12218,17645,12218,12027,12814,12027,5288,15663,14253,16549,7875,10567,7040,1,4186,16138,18314,13158,1909,101,1,12:00,,1610612748,Miami,1629734,,,12.000000:00,76.0,78.6,92.6,89.3,-16.6,-10.7,0.0,0.0,0.0,0.063,0.071,0.067,50.0,1.0,1.0,0.059,0.059,111.92,112.0,93.33,28,0.042,1.0,1.0
1629734,1610612748,21901269,2020-08-06,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11184,11184,11184,22114,19596,20287,19596,12218,17645,12218,12027,12814,12027,5288,19440,17262,16549,14568,10567,7040,1,1,16138,20146,10392,1909,101,1,1:22,,1610612748,Miami,1629734,,,1.000000:22,166.7,166.7,166.7,125.0,0.0,41.7,0.0,0.0,0.0,0.5,0.0,0.333,0.0,0.0,0.0,0.25,0.25,105.37,122.93,102.44,3,-0.043,1.0,1.0
