PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Loss,MATCHUP_Home
201235,1610612752,20801166,2009-04-08,3,6,0.5,0,0,0.0,0,0,0.0,2,2,4,0,0,0,0,1,1,0,6,2,0,0,1,12323,12323,12323,20388,11160,13290,7637,8803,13730,8803,14058,14866,14058,3512,11959,9093,16830,16335,11430,7638,16075,4092,18113,14316,9282,2108,31,,11:18,,1610612752,New York,201235,,,11.000000:18,107.1,104.3,96.2,88.0,11.0,16.3,0.0,0.0,0.0,0.143,0.2,0.167,0.0,0.5,0.5,0.231,0.236,96.17,101.95,84.96,23,0.122,1.0,1.0
201235,1610612756,20800829,2009-02-22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,1,12323,12323,12323,24157,21055,23392,21055,8803,13730,8803,14058,14866,14058,13351,20650,21779,16830,9034,11430,7638,1,1,18113,21787,12453,2108,31,,1:59,,1610612756,Phoenix,201235,,,1.000000:59,77.3,60.0,100.0,100.0,-22.7,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.167,0.205,95.35,108.91,90.76,5,-1.0,1.0,1.0
