PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Loss,MATCHUP_Away,MATCHUP_Home
203102,1610612755,21300959,2014-03-12,2,4,0.5,0,0,0.0,0,0,0.0,1,1,2,0,1,0,0,0,2,0,4,-3,0,0,1,12875,12875,12875,22925,14748,17592,7679,10050,15492,10050,13990,14885,13990,6679,16983,15412,17694,9505,11946,7678,1,10698,18504,17506,15132,2167,47,1.0,7:04,,1610612755,Philadelphia,203102,,,7.000000:04,100.8,93.8,126.8,128.6,-26.0,-34.8,0.0,0.0,0.0,0.143,0.143,0.143,20.0,0.5,0.5,0.278,0.296,98.76,101.89,84.91,16,0.016,1.0,0.0,1.0
203102,1610612755,21300946,2014-03-10,4,5,0.8,0,0,0.0,0,0,0.0,2,2,4,0,0,1,0,0,2,0,8,-2,0,0,1,12875,12875,12875,19911,8580,15732,1384,10050,15492,10050,13990,14885,13990,3410,12561,9295,17694,16962,4715,7678,1,10698,18504,12379,14040,2167,47,1.0,13:47,,1610612755,Philadelphia,203102,,,13.000000:47,127.6,121.4,117.2,120.0,10.4,1.4,0.0,0.0,0.0,0.154,0.133,0.143,0.0,0.8,0.8,0.147,0.153,99.88,100.99,84.16,28,0.157,1.0,1.0,0.0
203102,1610612755,21300929,2014-03-08,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,2,0,0,0,2,0,2,1,0,0,1,12875,12875,12875,22817,18183,22690,1,10050,15492,10050,13990,14885,13990,13390,16983,19088,17694,4624,11946,7678,1,10698,18504,20191,10829,2167,47,1.0,7:19,,1610612755,Philadelphia,203102,,,7.000000:19,101.4,94.7,107.9,100.0,-6.5,-5.3,0.0,0.0,0.0,0.0,0.167,0.1,66.7,1.0,1.0,0.15,0.16,109.88,118.01,98.34,19,-0.032,1.0,0.0,1.0
203102,1610612755,21300901,2014-03-04,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,1,12875,12875,12875,22734,21905,21008,21905,10050,15492,10050,13990,14885,13990,13390,21674,22716,17694,16962,11946,7678,1,1,18504,22621,14040,2167,47,1.0,7:33,,1610612755,Philadelphia,203102,,,7.000000:33,70.2,81.3,100.8,93.8,-30.6,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.108,106.17,101.72,84.77,16,-0.105,1.0,1.0,0.0
203102,1610612755,21300875,2014-03-01,1,2,0.5,0,0,0.0,0,0,0.0,0,3,3,0,1,1,0,0,3,0,2,6,0,0,1,12875,12875,12875,17333,18183,21008,7679,10050,15492,10050,13990,14885,13990,13390,8948,12106,17694,9505,4715,7678,1,16774,18504,20191,6441,2167,47,2.0,17:44,,1610612755,Philadelphia,203102,,,17.000000:44,97.9,95.0,84.6,84.2,13.4,10.8,0.0,0.0,0.0,0.0,0.12,0.068,33.3,0.5,0.5,0.065,0.07,103.72,105.56,87.97,40,0.023,1.0,0.0,1.0
203102,1610612755,21300853,2014-02-26,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,12875,12875,12875,18557,21905,21008,21905,10050,15492,10050,13990,14885,13990,13390,21674,22716,17694,9505,11946,2516,17134,4560,18504,22621,11846,2167,47,1.0,15:56,,1610612755,Philadelphia,203102,,,15.000000:56,117.2,112.5,113.4,116.1,3.8,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.086,0.089,94.11,94.9,79.08,32,-0.054,1.0,0.0,1.0
203102,1610612755,21300841,2014-02-24,2,6,0.333,0,0,0.0,2,2,1.0,4,4,8,0,0,1,1,1,3,1,6,-14,0,0,1,12875,12875,12875,9469,14748,13930,16331,10050,15492,10050,6578,8189,1,846,6220,2927,17694,16962,4715,2516,17134,16774,12544,14829,23253,2167,47,1.0,28:17,,1610612755,Philadelphia,203102,C,,28.000000:17,94.4,98.3,117.4,118.3,-23.0,-20.1,0.0,0.0,0.0,0.118,0.154,0.133,0.0,0.333,0.436,0.099,0.101,102.56,100.11,83.43,58,0.061,1.0,0.0,1.0
203102,1610612755,21300817,2014-02-21,3,5,0.6,0,0,0.0,0,1,0.0,2,3,5,2,0,2,0,1,4,1,6,-6,0,0,1,12875,12875,12875,7409,11446,15732,4790,10050,15492,10050,13990,13563,13990,3410,8948,7025,7958,16962,1559,7678,17134,21355,12544,14829,18074,2167,47,1.0,30:58,,1610612755,Philadelphia,203102,C,,30.000000:58,99.5,107.2,118.6,115.9,-19.0,-8.7,0.077,0.0,28.6,0.057,0.158,0.093,0.0,0.6,0.551,0.063,0.062,109.93,106.95,89.13,69,0.05,1.0,0.0,1.0
203102,1610612755,21300793,2014-02-18,1,2,0.5,0,0,0.0,2,2,1.0,1,2,3,0,0,0,0,0,1,2,4,1,0,0,1,12875,12875,12875,18342,18183,21008,7679,10050,15492,10050,6578,8189,1,6679,12561,12106,17694,16962,11946,7678,1,4560,8067,17506,10829,2167,47,1.0,16:16,,1610612755,Philadelphia,203102,,,16.000000:16,112.3,108.8,104.3,102.9,8.0,6.0,0.0,0.0,0.0,0.05,0.143,0.088,0.0,0.5,0.694,0.073,0.075,99.56,101.8,84.84,34,0.083,1.0,0.0,1.0
203102,1610612755,21300787,2014-02-12,1,3,0.333,0,0,0.0,0,0,0.0,0,3,3,0,1,0,0,1,2,0,2,-10,0,0,1,12875,12875,12875,22301,18183,19321,16331,10050,15492,10050,13990,14885,13990,13390,8948,12106,17694,9505,11946,7678,17134,10698,18504,20191,21206,2167,47,1.0,8:43,,1610612755,Philadelphia,203102,,,8.000000:43,51.0,45.0,108.4,100.0,-57.4,-55.0,0.0,0.0,0.0,0.0,0.375,0.2,25.0,0.333,0.333,0.2,0.227,96.81,107.38,89.48,20,0.0,1.0,1.0,0.0
