PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Loss,WL_Win,MATCHUP_Away,MATCHUP_Home
202334,1610612763,21301216,2014-04-16,2,2,1.0,0,0,0.0,0,0,0.0,2,2,4,0,2,0,0,0,1,0,4,-13,0,0,1,1,1,1,20842,14748,21008,1,10050,15492,10050,13990,14885,13990,3410,12561,9295,17694,4624,11946,7678,1,4560,18504,17506,22815,2167,47,1.0,12:10,,1610612763,Memphis,202334,,,12.000000:10,82.8,77.3,131.8,142.9,-49.0,-65.6,0.0,0.0,0.0,0.167,0.2,0.182,50.0,1.0,1.0,0.148,0.157,85.37,84.82,70.68,22,0.118,0.0,1.0,0.0,1.0
202334,1610612763,21301212,2014-04-14,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,1,0,0,3,0,0,1,1,1,1,22151,21905,22690,21905,10050,15492,10050,13990,14885,13990,13390,16983,19088,17694,16962,11946,7678,17134,4560,18504,22621,8824,2167,47,1.0,9:05,,1610612763,Memphis,202334,,,9.000000:05,100.8,100.0,94.5,86.7,6.3,13.3,0.0,0.0,0.0,0.0,0.125,0.067,0.0,0.0,0.0,0.056,0.056,78.31,81.91,68.26,16,-0.069,0.0,1.0,1.0,0.0
202334,1610612763,21301203,2014-04-13,2,8,0.25,0,0,0.0,0,0,0.0,4,5,9,0,1,0,3,1,3,1,4,4,0,0,1,1,1,1,15962,14748,10581,19422,10050,15492,10050,13990,14885,13990,846,4234,2209,17694,9505,11946,320,17134,16774,12544,17506,7995,2167,47,1.0,19:40,,1610612763,Memphis,202334,,,19.000000:40,92.3,94.7,79.6,86.5,12.7,8.3,0.0,0.0,0.0,0.174,0.238,0.205,11.1,0.25,0.25,0.176,0.18,96.65,91.53,76.27,38,0.039,0.0,1.0,1.0,0.0
202334,1610612763,21301182,2014-04-11,1,2,0.5,0,0,0.0,0,2,0.0,1,2,3,1,1,0,1,0,4,1,2,-7,0,0,1,1,1,1,17803,18183,21008,7679,10050,15492,10050,13990,8189,13990,6679,12561,12106,11823,9505,11946,2516,1,21355,12544,20191,18943,2167,47,1.0,17:06,,1610612763,Memphis,202334,,,17.000000:06,105.5,105.4,115.8,121.1,-10.3,-15.6,0.067,1.0,20.0,0.077,0.133,0.107,20.0,0.5,0.347,0.103,0.103,107.62,105.26,87.72,37,-0.027,0.0,1.0,0.0,1.0
202334,1610612763,21301167,2014-04-09,1,2,0.5,0,0,0.0,1,2,0.5,2,1,3,0,0,0,0,0,1,1,3,-2,0,0,1,1,1,1,23562,18183,21008,7679,10050,15492,10050,10700,8189,10714,3410,16983,12106,17694,16962,11946,7678,1,4560,12544,19167,14040,2167,47,1.0,5:36,,1610612763,Memphis,202334,,,5.000000:36,107.3,111.1,133.3,133.3,-26.0,-22.2,0.0,0.0,0.0,0.286,0.25,0.273,0.0,0.5,0.521,0.273,0.265,78.51,77.14,64.29,9,0.098,0.0,1.0,0.0,1.0
202334,1610612763,21301154,2014-04-06,3,5,0.6,0,0,0.0,3,6,0.5,1,2,3,1,1,1,0,1,0,4,9,11,0,0,1,12875,12875,12875,14338,11446,15732,4790,10050,15492,10050,4525,2132,10714,6679,12561,12106,11823,9505,4715,7678,17134,1,2985,11331,3507,2167,47,1.0,21:55,,1610612763,Memphis,202334,,,21.000000:55,120.6,123.9,103.0,102.2,17.5,21.7,0.05,1.0,10.0,0.048,0.1,0.073,10.0,0.6,0.589,0.173,0.176,100.64,99.64,83.03,46,0.083,1.0,0.0,1.0,0.0
202334,1610612763,21301129,2014-04-04,1,4,0.25,0,0,0.0,0,0,0.0,2,0,2,0,0,0,0,0,2,0,2,-7,0,0,1,1,1,1,23268,18183,17592,19422,10050,15492,10050,13990,14885,13990,3410,21674,15412,17694,16962,11946,7678,1,10698,18504,20191,18943,2167,47,1.0,6:14,,1610612763,Memphis,202334,,,6.000000:14,58.1,66.7,107.4,107.1,-49.3,-40.5,0.0,0.0,0.0,0.143,0.0,0.105,0.0,0.25,0.25,0.2,0.202,106.67,100.05,83.38,12,-0.4,0.0,1.0,0.0,1.0
202334,1610612763,21301122,2014-04-02,5,8,0.625,0,0,0.0,0,0,0.0,3,3,6,0,1,1,2,0,1,0,10,2,0,0,1,12875,12875,12875,18003,6209,10581,4271,10050,15492,10050,13990,14885,13990,1734,8948,5291,17694,9505,4715,884,1,4560,18504,10132,9778,2167,47,1.0,16:48,,1610612763,Memphis,202334,,,16.000000:48,100.7,102.9,96.8,97.1,3.9,5.9,0.0,0.0,0.0,0.158,0.167,0.162,11.1,0.625,0.625,0.231,0.232,98.34,97.14,80.95,34,0.185,1.0,0.0,1.0,0.0
202334,1610612763,21301109,2014-03-31,1,1,1.0,0,0,0.0,1,1,1.0,0,1,1,1,0,0,0,0,2,1,3,5,0,0,1,1,1,1,21947,18183,22690,1,10050,15492,10050,10700,13563,1,13390,16983,19088,11823,16962,11946,7678,1,10698,12544,19167,7183,2167,47,1.0,9:40,,1610612763,Memphis,202334,,,9.000000:40,110.8,104.5,94.3,90.0,16.5,14.5,0.125,0.0,50.0,0.0,0.143,0.056,0.0,1.0,1.042,0.042,0.044,98.91,104.28,86.9,22,0.088,0.0,1.0,1.0,0.0
202334,1610612763,21301099,2014-03-30,1,2,0.5,0,0,0.0,3,4,0.75,1,1,2,1,1,0,0,0,0,2,5,2,0,0,1,12875,12875,12875,21506,18183,21008,7679,10050,15492,10050,4525,4290,7844,6679,16983,15412,11823,9505,11946,7678,1,1,8067,16382,9778,2167,47,1.0,10:46,,1610612763,Memphis,202334,,,10.000000:46,114.5,109.5,106.9,100.0,7.6,9.5,0.143,1.0,16.7,0.1,0.125,0.111,16.7,0.5,0.665,0.2,0.208,88.5,93.58,77.98,21,0.134,1.0,0.0,1.0,0.0
202334,1610612763,21301051,2014-03-24,6,8,0.75,0,0,0.0,0,0,0.0,3,4,7,0,0,0,1,0,2,1,12,1,0,0,1,1,1,1,16947,4280,10581,1759,10050,15492,10050,13990,14885,13990,1734,6220,3920,17694,16962,11946,2516,1,10698,12544,8108,10829,2167,47,1.0,18:19,,1610612763,Memphis,202334,,,18.000000:19,106.8,111.1,98.7,102.6,8.2,8.5,0.0,0.0,0.0,0.158,0.16,0.159,0.0,0.75,0.75,0.182,0.176,100.84,96.96,80.8,36,0.189,0.0,1.0,0.0,1.0
202334,1610612763,21300985,2014-03-15,3,4,0.75,0,0,0.0,0,2,0.0,3,8,11,1,1,1,2,0,1,1,6,9,0,0,1,1,1,1,15974,11446,17592,1759,10050,15492,10050,13990,8189,13990,1734,1209,1136,11823,9505,4715,884,1,4560,12544,14829,4523,2167,47,1.0,19:40,,1610612763,Memphis,202334,,,19.000000:40,88.7,90.5,64.8,67.4,23.9,23.0,0.083,1.0,14.3,0.158,0.276,0.229,14.3,0.75,0.615,0.122,0.128,106.88,103.76,86.46,42,0.36,0.0,1.0,1.0,0.0
202334,1610612763,21300930,2014-03-08,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,1,1,1,1,24337,18183,22690,1,10050,15492,10050,13990,14885,13990,6679,21674,19088,17694,16962,11946,7678,1,1,18504,20191,10829,2167,47,1.0,3:44,,1610612763,Memphis,202334,,,3.000000:44,155.6,140.0,139.5,144.4,16.1,-4.4,0.0,0.0,0.0,0.333,0.0,0.2,0.0,1.0,1.0,0.083,0.091,117.77,122.14,101.79,10,0.104,0.0,1.0,0.0,1.0
202334,1610612763,21300908,2014-03-05,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,1,0,1,1,0,-7,0,0,1,12875,12875,12875,20447,21905,21008,21905,10050,15492,10050,13990,14885,13990,13390,16983,19088,17694,9505,11946,2516,1,4560,12544,22621,18943,2167,47,1.0,12:54,,1610612763,Memphis,202334,F,,12.000000:54,89.7,88.5,116.5,115.4,-26.8,-26.9,0.0,0.0,0.0,0.0,0.1,0.05,33.3,0.0,0.0,0.111,0.117,95.63,96.74,80.62,26,-0.051,1.0,0.0,1.0,0.0
202334,1610612763,21300890,2014-03-03,2,3,0.667,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,4,-5,0,0,1,1,1,1,23891,14748,19321,2791,10050,15492,10050,13990,14885,13990,13390,21674,22716,17694,16962,11946,7678,1,4560,18504,17506,17192,2167,47,1.0,4:50,,1610612763,Memphis,202334,,,4.000000:50,50.0,50.0,100.0,90.0,-50.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.667,0.375,0.375,84.41,89.38,74.48,8,0.308,0.0,1.0,1.0,0.0
202334,1610612763,21300825,2014-02-22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,2,1,0,-5,0,0,1,12875,12875,12875,23385,21905,24233,21905,10050,15492,10050,13990,14885,13990,13390,21674,22716,17694,9505,11946,7678,1,10698,12544,22621,17192,2167,47,1.0,6:02,,1610612763,Memphis,202334,,,6.000000:02,72.7,83.3,114.7,136.4,-42.0,-53.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.071,0.073,106.77,91.49,76.24,12,-0.214,1.0,0.0,1.0,0.0
