,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
213,213,2020-21,1629658,Jaylen Hoard,Jaylen,1610612760,OKC,Oklahoma City Thunder,22001074,2021-05-16T00:00:00,OKC vs. LAC,W,29.366666666666667,2,5,0.4,0,2,0.0,1,2,0.5,1,1,2,3,2,1,2,1,1,1,5,-7,18.9,0,0,16.0,1,1,1,1,7057,13638,14368,12966,12591,11825,12591,9085,6645,9461,5246,15987,14385,5509,3645,4032,697,15321,4919,10308,15263,16841,11751,1849,143,12891,1,29:22,
514,514,2020-21,1629658,Jaylen Hoard,Jaylen,1610612760,OKC,Oklahoma City Thunder,22001056,2021-05-14T00:00:00,OKC vs. UTA,L,14.876666666666669,4,5,0.8,0,0,0.0,1,1,1.0,1,4,5,1,0,1,0,0,1,1,9,10,19.5,0,0,17.0,1,11623,11623,11623,17546,8251,14368,1469,12591,17891,12591,9085,11390,1,5246,6156,6466,11678,14317,4032,7210,1,4919,10308,10740,3883,11386,1849,143,12215,1,14:53,
938,938,2020-21,1629658,Jaylen Hoard,Jaylen,1610612760,OKC,Oklahoma City Thunder,22001040,2021-05-11T00:00:00,OKC @ SAC,L,14.583333333333334,0,1,0.0,0,0,0.0,0,0,0.0,0,4,4,4,0,0,0,1,0,0,0,-2,10.8,0,0,8.0,1,11623,11623,11623,17703,19893,20551,19893,12591,17891,12591,12008,12752,12008,11150,6156,8731,3751,14317,10665,7210,15321,1,16020,20448,12607,16796,1849,143,17996,1,14:35,
1431,1431,2020-21,1629658,Jaylen Hoard,Jaylen,1610612760,OKC,Oklahoma City Thunder,22001025,2021-05-09T00:00:00,OKC @ SAC,L,22.05,6,8,0.75,0,0,0.0,4,5,0.8,1,4,5,1,0,2,0,2,0,3,16,-1,29.5,0,0,26.0,1,11623,11623,11623,12652,4526,9686,1826,12591,17891,12591,2293,2536,6837,5246,6156,6466,11678,14317,1208,7210,20949,1,3793,5102,11703,6050,1849,143,6966,1,22:03,
1547,1547,2020-21,1629658,Jaylen Hoard,Jaylen,1610612760,OKC,Oklahoma City Thunder,22001017,2021-05-08T00:00:00,OKC @ GSW,L,24.3,5,11,0.455,0,3,0.0,3,4,0.75,1,1,2,3,0,1,0,1,0,2,13,-12,22.9,0,0,20.0,1,11623,11623,11623,10946,6152,6027,11074,12591,9118,12591,3646,3346,7245,5246,15987,14385,5509,14317,4032,7210,15321,1,6289,7127,19709,9325,1849,143,10341,1,24:18,
1868,1868,2020-21,1629658,Jaylen Hoard,Jaylen,1610612760,OKC,Oklahoma City Thunder,22001001,2021-05-06T00:00:00,OKC @ GSW,L,2.1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0.0,1,11623,11623,11623,22373,19893,21894,19893,12591,17891,12591,12008,12752,12008,11150,19725,20503,16819,14317,10665,7210,1,1,16020,20448,11703,22167,1849,143,22207,1,2:06,
2277,2277,2020-21,1629658,Jaylen Hoard,Jaylen,1610612760,OKC,Oklahoma City Thunder,22000988,2021-05-04T00:00:00,OKC vs. SAC,L,18.406666666666663,4,6,0.667,0,0,0.0,1,2,0.5,1,6,7,2,0,0,1,1,1,2,9,0,23.4,0,0,20.0,1,11623,11623,11623,15337,8251,12753,2900,12591,17891,12591,9085,6645,9461,5246,2732,3435,7995,14317,10665,2271,15321,4919,6289,10740,10797,9041,1849,143,10341,1,18:24,
2711,2711,2020-21,1629658,Jaylen Hoard,Jaylen,1610612760,OKC,Oklahoma City Thunder,22000963,2021-05-01T00:00:00,OKC vs. IND,L,12.961666666666666,1,3,0.333,0,0,0.0,0,2,0.0,1,1,2,1,1,1,0,1,0,1,2,-2,7.9,0,0,7.0,1,11623,11623,11623,18491,16702,17566,15094,12591,17891,12591,12008,6645,12008,5246,15987,14385,11678,7632,4032,7210,15321,1,10308,18664,12607,18449,1849,143,18556,1,12:58,
3648,3648,2020-21,1629658,Jaylen Hoard,Jaylen,1610612760,OKC,Oklahoma City Thunder,22000918,2021-04-26T00:00:00,OKC @ PHI,L,15.83,1,5,0.2,0,1,0.0,1,4,0.25,3,1,4,1,0,1,0,3,2,2,3,-2,12.3,0,0,10.0,1,11623,11623,11623,16982,16702,14368,18781,12591,14655,12591,9085,3346,11895,1214,15987,8731,11678,14317,4032,7210,22522,10833,6289,17485,12607,15921,1849,143,16754,1,15:50,
4170,4170,2020-21,1629658,Jaylen Hoard,Jaylen,1610612760,OKC,Oklahoma City Thunder,22000902,2021-04-23T00:00:00,OKC vs. WAS,L,1.3533333333333333,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,-5,1.2,0,0,1.0,1,11623,11623,11623,22696,19893,20551,19893,12591,17891,12591,12008,12752,12008,11150,15987,17542,16819,14317,10665,7210,1,1,16020,20448,15340,21714,1849,143,21671,1,1:21,
4572,4572,2020-21,1629658,Jaylen Hoard,Jaylen,1610612760,OKC,Oklahoma City Thunder,22000882,2021-04-21T00:00:00,OKC @ IND,L,13.338333333333331,4,5,0.8,0,0,0.0,0,0,0.0,1,3,4,0,1,1,0,0,2,0,8,5,14.8,0,0,14.0,1,11623,11623,11623,18318,8251,14368,1469,12591,17891,12591,12008,12752,12008,5246,8835,8731,16819,7632,4032,7210,1,10833,16020,11759,6667,14356,1849,143,14223,1,13:20,
4788,4788,2020-21,1629658,Jaylen Hoard,Jaylen,1610612760,OKC,Oklahoma City Thunder,22000872,2021-04-19T00:00:00,OKC @ WAS,L,15.215,2,2,1.0,0,0,0.0,2,2,1.0,1,5,6,1,1,0,1,0,2,1,6,2,16.7,0,0,15.0,1,11623,11623,11623,17363,13638,19102,1,12591,17891,12591,5395,6645,1,5246,4091,4746,11678,7632,10665,2271,1,10833,10308,13920,8969,13164,1849,143,13541,1,15:13,
5285,5285,2020-21,1629658,Jaylen Hoard,Jaylen,1610612760,OKC,Oklahoma City Thunder,22000845,2021-04-16T00:00:00,OKC @ DET,L,10.088333333333331,0,1,0.0,0,0,0.0,1,2,0.5,3,2,5,3,2,1,0,0,1,1,1,2,12.5,0,0,11.0,1,11623,11623,11623,19586,19893,20551,19893,12591,17891,12591,9085,6645,9461,1214,12139,6466,5509,3645,4032,7210,1,4919,10308,20270,8969,15808,1849,143,16119,1,10:05,
