,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
122,122,2020-21,1628969,Mikal Bridges,Mikal,1610612756,PHX,Phoenix Suns,22001078,2021-05-16T00:00:00,PHX @ SAS,W,5.383333333333334,3,3,1.0,1,1,1.0,0,0,0.0,0,1,1,1,0,0,0,0,1,0,7,8,9.7,0,0,10.0,1,1,1,1,21033,10694,17566,1,7373,14655,1,12008,12752,12008,11150,15987,17542,11678,14317,10665,7210,1,4919,16020,12975,4875,17407,1849,143,16754,1,5:23,
332,332,2020-21,1628969,Mikal Bridges,Mikal,1610612756,PHX,Phoenix Suns,22001065,2021-05-15T00:00:00,PHX @ SAS,W,26.401666666666667,7,9,0.778,2,3,0.667,2,2,1.0,1,3,4,0,0,3,0,0,1,1,18,32,31.8,0,0,30.0,1,1,1,1,9321,3206,8309,1717,3957,9118,1828,5395,6645,1,5246,8835,8731,16819,14317,347,7210,1,4919,10308,3974,84,5128,1849,143,5266,1,26:24,
777,777,2020-21,1628969,Mikal Bridges,Mikal,1610612756,PHX,Phoenix Suns,22001053,2021-05-13T00:00:00,PHX vs. POR,W,40.61666666666667,6,9,0.667,3,5,0.6,6,6,1.0,1,10,11,2,2,1,0,0,3,5,21,5,38.2,1,0,39.0,1,1,1,1,361,4526,8309,2900,1926,4922,2762,990,1600,1,5246,470,897,7995,3645,4032,7210,1,16132,1350,2727,6667,3072,1,143,2395,1,40:37,
1084,1084,2020-21,1628969,Mikal Bridges,Mikal,1610612756,PHX,Phoenix Suns,22001039,2021-05-11T00:00:00,PHX @ GSW,L,37.78333333333333,3,8,0.375,0,3,0.0,0,0,0.0,0,2,2,2,1,1,1,0,3,1,6,-4,16.4,0,0,14.0,1,11623,11623,11623,1203,10694,9686,14155,12591,9118,12591,12008,12752,12008,11150,12139,14385,7995,7632,4032,2271,1,16132,10308,13920,14475,13350,1849,143,14223,1,37:47,
1301,1301,2020-21,1628969,Mikal Bridges,Mikal,1610612756,PHX,Phoenix Suns,22001024,2021-05-09T00:00:00,PHX @ LAL,L,38.27166666666667,6,8,0.75,2,3,0.667,1,1,1.0,0,2,2,4,1,1,2,0,0,1,15,0,31.4,0,0,29.0,1,11623,11623,11623,980,4526,9686,1826,3957,9118,1828,9085,11390,1,11150,12139,14385,3751,7632,4032,697,1,1,10308,5723,10797,5278,1849,143,5681,1,38:16,
1696,1696,2020-21,1628969,Mikal Bridges,Mikal,1610612756,PHX,Phoenix Suns,22001009,2021-05-07T00:00:00,PHX vs. NYK,W,36.016666666666666,5,10,0.5,4,6,0.667,2,2,1.0,0,4,4,0,2,1,1,0,1,1,16,13,24.8,0,0,28.0,1,1,1,1,2224,6152,7133,7582,910,3460,1828,5395,6645,1,11150,6156,8731,16819,3645,4032,2271,1,4919,10308,5102,2707,8314,1849,143,6101,1,36:01,
2129,2129,2020-21,1628969,Mikal Bridges,Mikal,1610612756,PHX,Phoenix Suns,22000992,2021-05-05T00:00:00,PHX @ ATL,L,28.866666666666667,6,9,0.667,2,3,0.667,4,4,1.0,2,1,3,0,0,1,1,1,2,2,18,-8,27.6,0,0,27.0,1,11623,11623,11623,7431,4526,8309,2900,3957,9118,1828,2293,3346,1,2547,15987,11352,16819,14317,4032,2271,15321,10833,6289,3974,17520,6879,1849,143,6522,1,28:52,
2307,2307,2020-21,1628969,Mikal Bridges,Mikal,1610612756,PHX,Phoenix Suns,22000983,2021-05-04T00:00:00,PHX @ CLE,W,39.983333333333334,9,15,0.6,4,6,0.667,0,0,0.0,3,2,5,4,0,3,3,1,2,1,22,16,52.0,0,0,47.0,1,1,1,1,468,1450,2946,4810,910,3460,1828,12008,12752,12008,1214,12139,6466,3751,14317,347,231,15321,10833,10308,2373,1834,743,1849,143,1033,1,39:59,
2482,2482,2020-21,1628969,Mikal Bridges,Mikal,1610612756,PHX,Phoenix Suns,22000972,2021-05-02T00:00:00,PHX @ OKC,W,37.1,6,12,0.5,3,8,0.375,2,2,1.0,1,0,1,2,0,1,0,1,2,3,17,-5,24.2,0,0,25.0,1,1,1,1,1536,4526,5097,7582,1926,1505,7570,5395,6645,1,5246,19725,17542,7995,14317,4032,7210,15321,10833,3793,4514,15340,8624,1849,143,7461,1,37:06,
2859,2859,2020-21,1628969,Mikal Bridges,Mikal,1610612756,PHX,Phoenix Suns,22000955,2021-04-30T00:00:00,PHX vs. UTA,W,26.266666666666666,7,8,0.875,4,5,0.8,0,1,0.0,0,1,1,2,0,3,2,0,1,1,18,14,37.2,0,0,35.0,1,1,1,1,9423,3206,9686,1164,910,4922,1350,12008,11390,12008,11150,15987,17542,7995,14317,347,697,1,4919,10308,3974,2360,3356,1849,143,3483,1,26:16,
