,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
303,303,2020-21,1628978,Donte DiVincenzo,Donte,1610612749,MIL,Milwaukee Bucks,22001062,2021-05-15T00:00:00,MIL vs. MIA,W,27.6,3,10,0.3,3,8,0.375,2,4,0.5,0,9,9,4,1,1,0,0,3,2,11,11,29.8,0,0,29.0,1,1,1,1,8435,10694,7133,16897,1926,1505,7570,5395,3346,9461,11150,746,1852,3751,7632,4032,7210,1,16132,6289,8773,3454,5927,1849,143,5681,1,27:36,
712,712,2020-21,1628978,Donte DiVincenzo,Donte,1610612749,MIL,Milwaukee Bucks,22001048,2021-05-13T00:00:00,MIL @ IND,W,32.35,2,5,0.4,2,5,0.4,2,2,1.0,1,8,9,2,1,1,1,0,0,1,8,5,26.8,0,0,25.0,1,1,1,1,4821,13638,14368,12966,3957,4922,6751,5395,6645,1,5246,1175,1852,7995,7632,4032,2271,1,1,10308,11759,6667,7291,1849,143,7461,1,32:21,
1151,1151,2020-21,1628978,Donte DiVincenzo,Donte,1610612749,MIL,Milwaukee Bucks,22001038,2021-05-11T00:00:00,MIL vs. ORL,W,28.718333333333337,7,12,0.583,3,7,0.429,2,2,1.0,0,2,2,2,1,1,0,0,1,3,19,5,26.4,0,0,28.0,1,1,1,1,7543,3206,5097,5615,1926,2331,6364,5395,6645,1,11150,12139,14385,7995,7632,4032,7210,1,4919,3793,3538,6667,7501,1849,143,6101,1,28:43,
1266,1266,2020-21,1628978,Donte DiVincenzo,Donte,1610612749,MIL,Milwaukee Bucks,22001029,2021-05-10T00:00:00,MIL @ SAS,L,25.783333333333335,4,9,0.444,3,8,0.375,1,2,0.5,0,6,6,6,0,0,1,0,1,1,12,-20,31.2,0,0,29.0,1,11623,11623,11623,9820,8251,8309,11399,1926,1505,7570,9085,6645,9461,11150,2732,4746,1788,14317,10665,2271,1,4919,10308,7920,22072,5345,1849,143,5681,1,25:47,
1629,1629,2020-21,1628978,Donte DiVincenzo,Donte,1610612749,MIL,Milwaukee Bucks,22001006,2021-05-07T00:00:00,MIL vs. HOU,W,33.531666666666666,7,14,0.5,4,10,0.4,0,0,0.0,2,5,7,4,3,2,0,1,3,1,18,0,35.4,0,0,37.0,1,1,1,1,3981,3206,3568,7582,910,556,6751,12008,12752,12008,2547,4091,3435,3751,1707,1208,7210,15321,16132,10308,3974,10797,3881,1849,143,2922,1,33:32,
1994,1994,2020-21,1628978,Donte DiVincenzo,Donte,1610612749,MIL,Milwaukee Bucks,22000235,2021-05-05T00:00:00,MIL vs. WAS,W,20.166666666666668,6,8,0.75,5,7,0.714,2,3,0.667,1,2,3,4,2,1,0,0,6,1,19,-7,29.6,0,0,33.0,1,1,1,1,14065,4526,9686,1826,414,2331,1734,5395,5327,8322,5246,12139,11352,3751,3645,4032,7210,1,22854,10308,3538,16841,6011,1849,143,4133,1,20:10,
2282,2282,2020-21,1628978,Donte DiVincenzo,Donte,1610612749,MIL,Milwaukee Bucks,22000985,2021-05-04T00:00:00,MIL vs. BKN,W,29.183333333333337,5,10,0.5,0,3,0.0,0,1,0.0,6,9,15,2,1,0,0,0,3,1,10,2,30.0,1,0,27.0,1,1,1,1,7195,6152,7133,7582,12591,9118,12591,12008,11390,12008,133,746,201,7995,7632,10665,7210,1,16132,10308,9732,8969,5838,1,143,6522,1,29:11,
2555,2555,2020-21,1628978,Donte DiVincenzo,Donte,1610612749,MIL,Milwaukee Bucks,22000967,2021-05-02T00:00:00,MIL vs. BKN,W,30.166666666666668,0,5,0.0,0,2,0.0,0,0,0.0,0,8,8,1,0,0,1,0,2,0,0,9,14.1,0,0,11.0,1,1,1,1,6452,19893,14368,19893,12591,11825,12591,12008,12752,12008,11150,1175,2498,11678,14317,10665,2271,1,10833,16020,20448,4365,14775,1849,143,16119,1,30:10,
3099,3099,2020-21,1628978,Donte DiVincenzo,Donte,1610612749,MIL,Milwaukee Bucks,22000945,2021-04-29T00:00:00,MIL @ HOU,L,21.298333333333332,1,5,0.2,1,4,0.25,0,0,0.0,0,5,5,2,0,0,0,0,1,1,3,-14,12.0,0,0,11.0,1,11623,11623,11623,13228,16702,14368,18781,7373,6909,10244,12008,12752,12008,11150,4091,6466,7995,14317,10665,7210,1,4919,10308,17485,20507,16072,1849,143,16119,1,21:18,
3414,3414,2020-21,1628978,Donte DiVincenzo,Donte,1610612749,MIL,Milwaukee Bucks,22000928,2021-04-27T00:00:00,MIL @ CHA,W,28.54,4,9,0.444,1,4,0.25,0,0,0.0,1,2,3,3,2,3,1,1,1,2,9,-1,27.1,0,0,24.0,1,1,1,1,7698,8251,8309,11399,7373,6909,10244,12008,12752,12008,5246,12139,11352,5509,3645,347,2271,15321,4919,6289,10740,11703,7141,1849,143,8016,1,28:32,
