,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
698,698,2020-21,203992,Bogdan Bogdanovic,Bogdan,1610612737,ATL,Atlanta Hawks,22001049,2021-05-13T00:00:00,ATL vs. ORL,W,26.366666666666667,9,12,0.75,4,7,0.571,5,5,1.0,0,3,3,5,1,2,0,0,1,3,27,23,43.1,0,0,43.0,1,1,1,1,9345,1450,5097,1826,910,2331,3225,1513,2536,1,11150,8835,11352,2585,7632,1208,7210,1,4919,3793,1108,597,1936,1849,143,1612,1,26:22,
835,835,2020-21,203992,Bogdan Bogdanovic,Bogdan,1610612737,ATL,Atlanta Hawks,22001042,2021-05-12T00:00:00,ATL vs. WAS,W,40.13333333333333,8,15,0.533,4,10,0.4,0,0,0.0,0,2,2,3,1,3,1,0,4,0,20,12,37.9,0,0,37.0,1,1,1,1,440,2196,2946,7229,910,556,6751,12008,12752,12008,11150,12139,14385,5509,7632,347,2271,1,19926,16020,3090,3055,3151,1849,143,2922,1,40:08,
1226,1226,2020-21,203992,Bogdan Bogdanovic,Bogdan,1610612737,ATL,Atlanta Hawks,22001026,2021-05-10T00:00:00,ATL vs. WAS,W,35.675,8,17,0.471,7,12,0.583,2,2,1.0,1,4,5,4,0,2,0,1,3,2,25,5,43.0,0,0,45.0,1,1,1,1,2462,2196,1960,10674,63,173,3209,5395,6645,1,5246,6156,6466,3751,14317,1208,7210,15321,16132,6289,1512,6667,1961,1849,143,1314,1,35:41,
1854,1854,2020-21,203992,Bogdan Bogdanovic,Bogdan,1610612737,ATL,Atlanta Hawks,22001000,2021-05-06T00:00:00,ATL @ IND,L,38.95,11,18,0.611,6,10,0.6,0,0,0.0,1,1,2,2,1,1,0,1,3,2,28,1,35.4,0,0,40.0,1,11623,11623,11623,731,575,1562,4761,160,556,2762,12008,12752,12008,5246,15987,14385,7995,7632,4032,7210,15321,16132,6289,931,9911,3881,1849,143,2161,1,38:57,
1975,1975,2020-21,203992,Bogdan Bogdanovic,Bogdan,1610612737,ATL,Atlanta Hawks,22000992,2021-05-05T00:00:00,ATL vs. PHX,W,23.916666666666668,6,11,0.545,4,6,0.667,0,0,0.0,0,1,1,6,2,2,2,1,1,0,16,-5,36.2,0,0,35.0,1,1,1,1,11243,4526,6027,6794,910,3460,1828,12008,12752,12008,11150,15987,17542,1788,3645,1208,697,15321,4919,16020,5102,15340,3646,1849,143,3483,1,23:55,
2364,2364,2020-21,203992,Bogdan Bogdanovic,Bogdan,1610612737,ATL,Atlanta Hawks,22000978,2021-05-03T00:00:00,ATL vs. POR,W,32.11666666666667,9,17,0.529,7,14,0.5,0,0,0.0,0,3,3,3,0,2,0,0,2,0,25,-4,39.1,0,0,42.0,1,1,1,1,4997,1450,1960,7342,63,59,3573,12008,12752,12008,11150,8835,11352,5509,14317,1208,7210,1,10833,16020,1512,14475,2834,1849,143,1788,1,32:07,
2653,2653,2020-21,203992,Bogdan Bogdanovic,Bogdan,1610612737,ATL,Atlanta Hawks,22000959,2021-05-01T00:00:00,ATL vs. CHI,W,35.75,6,15,0.4,3,9,0.333,0,0,0.0,1,5,6,5,1,1,1,0,3,2,15,17,34.7,0,0,33.0,1,1,1,1,2410,4526,2946,12966,1926,930,7875,12008,12752,12008,5246,4091,4746,2585,7632,4032,2271,1,16132,6289,5723,1579,4096,1849,143,4133,1,35:45,
3540,3540,2020-21,203992,Bogdan Bogdanovic,Bogdan,1610612737,ATL,Atlanta Hawks,22000916,2021-04-26T00:00:00,ATL @ DET,L,35.873333333333335,7,19,0.368,3,10,0.3,0,0,0.0,0,7,7,5,5,1,0,1,2,2,17,-22,30.9,0,0,34.0,1,11623,11623,11623,2333,3206,1220,14634,1926,556,9784,12008,12752,12008,11150,1742,3435,2585,321,4032,7210,15321,10833,6289,4514,22369,5459,1849,143,3790,1,35:52,
3873,3873,2020-21,203992,Bogdan Bogdanovic,Bogdan,1610612737,ATL,Atlanta Hawks,22000913,2021-04-25T00:00:00,ATL vs. MIL,W,36.705,12,21,0.571,6,11,0.545,2,3,0.667,0,1,1,3,2,3,0,1,2,4,32,7,44.7,0,0,48.0,1,1,1,1,1763,346,691,5826,160,324,3508,5395,5327,8322,11150,15987,17542,5509,3645,347,7210,15321,10833,2281,469,5432,1652,1849,143,898,1,36:42,
4209,4209,2020-21,203992,Bogdan Bogdanovic,Bogdan,1610612737,ATL,Atlanta Hawks,22000898,2021-04-23T00:00:00,ATL vs. MIA,W,33.05,7,13,0.538,5,9,0.556,2,2,1.0,0,3,3,8,1,1,0,2,4,1,21,1,38.6,0,0,39.0,1,1,1,1,4308,3206,4300,7057,414,930,3417,5395,6645,1,11150,8835,11352,803,7632,4032,7210,20949,19926,10308,2727,9911,2950,1849,143,2395,1,33:03,
4414,4414,2020-21,203992,Bogdan Bogdanovic,Bogdan,1610612737,ATL,Atlanta Hawks,22000886,2021-04-21T00:00:00,ATL @ NYK,L,42.14666666666667,8,19,0.421,4,10,0.4,0,0,0.0,0,6,6,4,4,3,0,1,3,2,20,-13,38.2,0,0,40.0,1,11623,11623,11623,168,2196,1220,12562,910,556,6751,12008,12752,12008,11150,2732,4746,3751,764,347,7210,15321,16132,6289,3090,20143,3072,1849,143,2161,1,42:09,
4691,4691,2020-21,203992,Bogdan Bogdanovic,Bogdan,1610612737,ATL,Atlanta Hawks,22000876,2021-04-20T00:00:00,ATL vs. ORL,W,31.45,6,16,0.375,2,7,0.286,0,0,0.0,0,4,4,2,2,0,0,1,3,2,14,8,19.8,0,0,22.0,1,1,1,1,5465,4526,2412,14155,3957,2331,9877,12008,12752,12008,11150,6156,8731,7995,3645,10665,7210,15321,16132,6289,6406,4875,11215,1849,143,9111,1,31:27,
