,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
181,181,2020-21,200752,Rudy Gay,Rudy,1610612759,SAS,San Antonio Spurs,22001078,2021-05-16T00:00:00,SAS vs. PHX,L,19.983333333333334,4,9,0.444,2,5,0.4,2,2,1.0,0,6,6,3,0,1,1,0,0,1,12,-1,29.7,0,0,27.0,1,11623,11623,11623,14192,8251,8309,11399,3957,4922,6751,5395,6645,1,11150,2732,4746,5509,14317,4032,2271,1,1,10308,7920,11703,5977,1849,143,6522,1,19:59,
608,608,2020-21,200752,Rudy Gay,Rudy,1610612759,SAS,San Antonio Spurs,22000458,2021-05-13T00:00:00,SAS @ NYK,L,19.128333333333337,2,10,0.2,1,5,0.2,3,3,1.0,0,3,3,1,0,0,0,0,1,1,8,-14,13.1,0,0,13.0,1,11623,11623,11623,14833,13638,7133,18781,7373,4922,11380,3646,5327,1,11150,8835,11352,11678,14317,10665,7210,1,4919,10308,11759,20507,15414,1849,143,14865,1,19:08,
898,898,2020-21,200752,Rudy Gay,Rudy,1610612759,SAS,San Antonio Spurs,22001043,2021-05-12T00:00:00,SAS @ BKN,L,19.65,3,11,0.273,2,7,0.286,2,2,1.0,0,5,5,0,1,1,1,0,2,1,10,-1,21.0,0,0,21.0,1,11623,11623,11623,14463,10694,6027,17532,3957,2331,9877,5395,6645,1,11150,4091,6466,16819,7632,4032,2271,1,10833,10308,9732,11703,10475,1849,143,9724,1,19:39,
1244,1244,2020-21,200752,Rudy Gay,Rudy,1610612759,SAS,San Antonio Spurs,22001029,2021-05-10T00:00:00,SAS vs. MIL,W,21.783333333333335,8,13,0.615,3,6,0.5,0,0,0.0,1,4,5,0,0,1,1,0,2,0,19,21,31.0,0,0,31.0,1,1,1,1,12821,2196,4300,4658,1926,3460,3573,12008,12752,12008,5246,6156,6466,16819,14317,4032,2271,1,10833,16020,3538,844,5417,1849,143,4847,1,21:47,
1565,1565,2020-21,200752,Rudy Gay,Rudy,1610612759,SAS,San Antonio Spurs,22001018,2021-05-08T00:00:00,SAS @ POR,L,21.116666666666667,3,11,0.273,2,8,0.25,3,4,0.75,1,3,4,2,0,1,2,0,2,2,11,-13,27.8,0,0,25.0,1,11623,11623,11623,13347,10694,6027,17532,3957,1505,10244,3646,3346,7245,5246,8835,8731,7995,14317,4032,697,1,10833,6289,8773,20143,6794,1849,143,7461,1,21:07,
1711,1711,2020-21,200752,Rudy Gay,Rudy,1610612759,SAS,San Antonio Spurs,22001011,2021-05-07T00:00:00,SAS @ SAC,W,23.5,6,11,0.545,2,5,0.4,0,0,0.0,0,5,5,1,2,1,2,0,1,2,14,12,28.5,0,0,28.0,1,1,1,1,11555,4526,6027,6794,3957,4922,6751,12008,12752,12008,11150,4091,6466,11678,3645,4032,697,1,4919,6289,6406,3055,6482,1849,143,6101,1,23:30,
2020,2020,2020-21,200752,Rudy Gay,Rudy,1610612759,SAS,San Antonio Spurs,22000996,2021-05-05T00:00:00,SAS @ UTA,L,6.75,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,-14,1.2,0,0,1.0,1,11623,11623,11623,20556,19893,20551,19893,12591,14655,12591,12008,12752,12008,11150,15987,17542,16819,14317,10665,7210,1,1,16020,20448,20507,21714,1849,143,21671,1,6:45,
2412,2412,2020-21,200752,Rudy Gay,Rudy,1610612759,SAS,San Antonio Spurs,22000981,2021-05-03T00:00:00,SAS @ UTA,L,22.816666666666663,7,13,0.538,3,6,0.5,0,0,0.0,1,6,7,1,3,2,2,0,2,0,17,-1,35.9,0,0,36.0,1,11623,11623,11623,12108,3206,4300,7057,1926,3460,3573,12008,12752,12008,5246,2732,3435,11678,1707,1208,697,1,10833,16020,4514,11703,3739,1849,143,3205,1,22:49,
2601,2601,2020-21,200752,Rudy Gay,Rudy,1610612759,SAS,San Antonio Spurs,22000973,2021-05-02T00:00:00,SAS vs. PHI,L,36.266666666666666,7,17,0.412,2,6,0.333,2,2,1.0,2,8,10,2,4,2,0,0,5,3,18,-3,35.0,1,0,36.0,1,11623,11623,11623,2060,3206,1960,12852,3957,3460,7875,5395,6645,1,2547,1175,1298,7995,764,1208,7210,1,21997,3793,3974,13536,3987,1,143,3205,1,36:16,
2851,2851,2020-21,200752,Rudy Gay,Rudy,1610612759,SAS,San Antonio Spurs,22000950,2021-04-30T00:00:00,SAS @ BOS,L,17.775,6,9,0.667,3,3,1.0,1,2,0.5,0,1,1,1,2,0,0,1,2,1,16,-3,16.7,0,0,21.0,1,11623,11623,11623,15753,4526,8309,2900,1926,9118,1,9085,6645,9461,11150,15987,17542,11678,3645,10665,7210,15321,10833,10308,5102,13536,13164,1849,143,9724,1,17:47,
3376,3376,2020-21,200752,Rudy Gay,Rudy,1610612759,SAS,San Antonio Spurs,22000938,2021-04-28T00:00:00,SAS @ MIA,L,22.4,5,11,0.455,3,7,0.429,0,1,0.0,1,1,2,1,1,0,0,1,0,2,13,9,15.9,0,0,19.0,1,11623,11623,11623,12381,6152,6027,11074,1926,2331,6364,12008,11390,12008,5246,15987,14385,11678,7632,10665,7210,15321,1,6289,7127,4365,13665,1849,143,10964,1,22:24,
3536,3536,2020-21,200752,Rudy Gay,Rudy,1610612759,SAS,San Antonio Spurs,22000919,2021-04-26T00:00:00,SAS @ WAS,W,20.208333333333332,6,11,0.545,2,3,0.667,3,4,0.75,0,4,4,1,1,0,1,0,2,1,17,9,25.3,0,0,26.0,1,1,1,1,14038,4526,6027,6794,3957,9118,1828,3646,3346,7245,11150,6156,8731,11678,7632,10665,2271,1,10833,10308,4514,4365,8044,1849,143,6966,1,20:13,
4260,4260,2020-21,200752,Rudy Gay,Rudy,1610612759,SAS,San Antonio Spurs,22000895,2021-04-22T00:00:00,SAS vs. DET,W,24.066666666666663,5,13,0.385,2,4,0.5,2,2,1.0,0,4,4,1,1,1,0,0,2,2,14,-3,22.3,0,0,23.0,1,1,1,1,11120,6152,4300,13990,3957,6909,3573,5395,6645,1,11150,6156,8731,11678,7632,4032,7210,1,10833,6289,6406,13536,9687,1849,143,8568,1,24:04,
4409,4409,2020-21,200752,Rudy Gay,Rudy,1610612759,SAS,San Antonio Spurs,22000888,2021-04-21T00:00:00,SAS vs. MIA,L,18.645,2,9,0.222,0,4,0.0,2,2,1.0,0,1,1,0,1,0,0,0,2,1,6,-5,6.2,0,0,7.0,1,11623,11623,11623,15183,13638,8309,18584,12591,6909,12591,5395,6645,1,11150,15987,17542,16819,7632,10665,7210,1,10833,10308,13920,15340,19314,1849,143,18556,1,18:39,
4721,4721,2020-21,200752,Rudy Gay,Rudy,1610612759,SAS,San Antonio Spurs,22000473,2021-04-19T00:00:00,SAS @ IND,W,21.183333333333337,3,7,0.429,0,3,0.0,2,2,1.0,0,7,7,2,0,0,1,0,3,2,8,11,22.4,0,0,19.0,1,1,1,1,13315,10694,11165,11933,12591,9118,12591,5395,6645,1,11150,1742,3435,7995,14317,10665,2271,1,16132,6289,11759,3454,9641,1849,143,10964,1,21:11,
5104,5104,2020-21,200752,Rudy Gay,Rudy,1610612759,SAS,San Antonio Spurs,22000860,2021-04-17T00:00:00,SAS @ PHX,W,23.333333333333332,8,14,0.571,2,5,0.4,1,1,1.0,0,5,5,1,0,0,2,0,1,2,19,21,32.5,0,0,31.0,1,1,1,1,11685,2196,3568,5826,3957,4922,6751,9085,11390,1,11150,4091,6466,11678,14317,10665,697,1,4919,6289,3538,844,4891,1849,143,4847,1,23:20,
5239,5239,2020-21,200752,Rudy Gay,Rudy,1610612759,SAS,San Antonio Spurs,22000853,2021-04-16T00:00:00,SAS vs. POR,L,21.746666666666663,4,9,0.444,1,4,0.25,0,0,0.0,0,5,5,1,0,0,2,0,0,0,9,-7,22.5,0,0,20.0,1,11623,11623,11623,12861,8251,8309,11399,7373,6909,10244,12008,12752,12008,11150,4091,6466,11678,14317,10665,697,1,1,16020,10740,16841,9581,1849,143,10341,1,21:45,
5669,5669,2020-21,200752,Rudy Gay,Rudy,1610612759,SAS,San Antonio Spurs,22000831,2021-04-14T00:00:00,SAS @ TOR,L,19.35,2,6,0.333,1,4,0.25,0,0,0.0,1,2,3,3,0,1,1,0,3,0,5,-2,19.1,0,0,16.0,1,11623,11623,11623,14674,13638,12753,15094,7373,6909,10244,12008,12752,12008,5246,12139,11352,5509,14317,4032,2271,1,16132,16020,15263,12607,11636,1849,143,12891,1,19:21,
6073,6073,2020-21,200752,Rudy Gay,Rudy,1610612759,SAS,San Antonio Spurs,22000816,2021-04-12T00:00:00,SAS @ ORL,W,17.833333333333332,5,10,0.5,2,5,0.4,0,0,0.0,0,6,6,1,0,0,0,0,2,1,12,23,20.7,0,0,21.0,1,1,1,1,15716,6152,7133,7582,3957,4922,6751,12008,12752,12008,11150,2732,4746,11678,14317,10665,7210,1,10833,10308,7920,597,10659,1849,143,9724,1,17:50,
6265,6265,2020-21,200752,Rudy Gay,Rudy,1610612759,SAS,San Antonio Spurs,22000810,2021-04-11T00:00:00,SAS @ DAL,W,22.373333333333335,2,5,0.4,0,1,0.0,3,4,0.75,0,3,3,0,4,2,0,0,0,2,7,-5,12.6,0,0,14.0,1,1,1,1,12406,13638,14368,12966,12591,14655,12591,3646,3346,7245,11150,8835,11352,16819,764,1208,7210,1,1,6289,12975,15340,15734,1849,143,14223,1,22:22,
6614,6614,2020-21,200752,Rudy Gay,Rudy,1610612759,SAS,San Antonio Spurs,22000797,2021-04-09T00:00:00,SAS @ DEN,L,19.4,5,12,0.417,3,7,0.429,2,2,1.0,0,6,6,1,1,0,0,1,3,1,15,-11,22.7,0,0,25.0,1,11623,11623,11623,14632,6152,5097,12627,1926,2331,6364,5395,6645,1,11150,2732,4746,11678,7632,10665,7210,15321,16132,10308,5723,19248,9463,1849,143,7461,1,19:24,
6916,6916,2020-21,200752,Rudy Gay,Rudy,1610612759,SAS,San Antonio Spurs,22000782,2021-04-07T00:00:00,SAS @ DEN,L,21.533333333333335,2,10,0.2,0,3,0.0,0,0,0.0,1,7,8,1,2,1,0,1,4,0,4,-22,16.1,0,0,15.0,1,11623,11623,11623,13029,13638,7133,18781,12591,9118,12591,12008,12752,12008,5246,1742,2498,11678,3645,4032,7210,15321,19926,16020,16353,22369,13538,1849,143,13541,1,21:32,
7364,7364,2020-21,200752,Rudy Gay,Rudy,1610612759,SAS,San Antonio Spurs,22000767,2021-04-05T00:00:00,SAS vs. CLE,L,24.016666666666666,5,8,0.625,3,5,0.6,0,0,0.0,0,2,2,1,1,0,0,0,2,0,13,-18,15.9,0,0,19.0,1,11623,11623,11623,11158,6152,9686,4319,1926,4922,2762,12008,12752,12008,11150,12139,14385,11678,7632,10665,7210,1,10833,16020,7127,21655,13665,1849,143,10964,1,24:01,
7673,7673,2020-21,200752,Rudy Gay,Rudy,1610612759,SAS,San Antonio Spurs,22000751,2021-04-03T00:00:00,SAS vs. IND,L,24.086666666666662,6,12,0.5,1,3,0.333,2,3,0.667,2,1,3,3,1,0,1,1,4,3,15,-16,25.1,0,0,24.0,1,11623,11623,11623,11104,4526,5097,7582,7373,9118,7875,5395,5327,8322,2547,15987,11352,5509,7632,10665,2271,15321,19926,3793,5723,21158,8146,1849,143,8016,1,24:05,
