,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
182,182,2020-21,1629117,Wenyen Gabriel,Wenyen,1610612740,NOP,New Orleans Pelicans,22001072,2021-05-16T00:00:00,NOP vs. LAL,L,20.091666666666665,1,4,0.25,0,2,0.0,2,2,1.0,0,4,4,0,0,0,1,0,6,0,4,6,11.8,0,0,10.0,1,11623,11623,11623,14135,16702,15987,17720,12591,11825,12591,5395,6645,1,11150,6156,8731,16819,14317,10665,2271,1,22854,16020,16353,6032,16196,1849,143,16754,1,20:06,
483,483,2020-21,1629117,Wenyen Gabriel,Wenyen,1610612740,NOP,New Orleans Pelicans,22001059,2021-05-14T00:00:00,NOP @ GSW,L,30.683333333333337,5,11,0.455,3,7,0.429,1,2,0.5,4,2,6,2,1,1,1,0,2,2,14,3,29.2,0,0,29.0,1,11623,11623,11623,6050,6152,6027,11074,1926,2331,6364,9085,6645,9461,564,12139,4746,7995,7632,4032,2271,1,10833,6289,6406,8138,6173,1849,143,5681,1,30:41,
887,887,2020-21,1629117,Wenyen Gabriel,Wenyen,1610612740,NOP,New Orleans Pelicans,22000154,2021-05-12T00:00:00,NOP @ DAL,L,26.078333333333333,3,5,0.6,1,3,0.333,0,0,0.0,1,4,5,1,1,0,1,0,1,2,7,-8,16.5,0,0,16.0,1,11623,11623,11623,9589,10694,14368,4810,7373,9118,7875,12008,12752,12008,5246,6156,6466,11678,7632,10665,2271,1,4919,6289,12975,17520,13307,1849,143,12891,1,26:05,
1196,1196,2020-21,1629117,Wenyen Gabriel,Wenyen,1610612740,NOP,New Orleans Pelicans,22001028,2021-05-10T00:00:00,NOP @ MEM,L,19.65,3,6,0.5,2,2,1.0,0,0,0.0,1,4,5,0,0,0,0,2,0,0,8,-6,14.0,0,0,15.0,1,11623,11623,11623,14463,10694,12753,7582,3957,11825,1,12008,12752,12008,5246,6156,6466,16819,14317,10665,7210,20949,1,16020,11759,16140,14839,1849,143,13541,1,19:39,
1296,1296,2020-21,1629117,Wenyen Gabriel,Wenyen,1610612740,NOP,New Orleans Pelicans,22001020,2021-05-09T00:00:00,NOP @ CHA,W,17.183333333333334,1,3,0.333,0,2,0.0,0,0,0.0,3,3,6,0,2,1,2,0,5,0,2,-8,16.2,0,0,14.0,1,1,1,1,16151,16702,17566,15094,12591,11825,12591,12008,12752,12008,1214,8835,4746,16819,3645,4032,697,1,21997,16020,18664,17520,13471,1849,143,14223,1,17:11,
1728,1728,2020-21,1629117,Wenyen Gabriel,Wenyen,1610612740,NOP,New Orleans Pelicans,22001003,2021-05-07T00:00:00,NOP @ PHI,L,21.488333333333333,3,7,0.429,3,5,0.6,3,4,0.75,2,3,5,0,0,2,0,0,5,3,12,13,24.0,0,0,24.0,1,11623,11623,11623,13076,10694,11165,11933,1926,4922,2762,3646,3346,7245,2547,8835,6466,16819,14317,1208,7210,1,21997,3793,7920,2707,8736,1849,143,8016,1,21:29,
2368,2368,2020-21,1629117,Wenyen Gabriel,Wenyen,1610612740,NOP,New Orleans Pelicans,22000977,2021-05-03T00:00:00,NOP vs. GSW,L,2.4833333333333334,0,2,0.0,0,1,0.0,1,2,0.5,1,0,1,0,0,1,0,1,0,1,1,4,5.2,0,0,4.0,1,11623,11623,11623,22203,19893,19102,19893,12591,14655,12591,9085,6645,9461,5246,19725,17542,16819,14317,4032,7210,15321,1,10308,20270,7366,19826,1849,143,20179,1,2:29,
2739,2739,2020-21,1629117,Wenyen Gabriel,Wenyen,1610612740,NOP,New Orleans Pelicans,22000962,2021-05-01T00:00:00,NOP @ MIN,W,2.933333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,-9,-1.0,0,0,0.0,1,1,1,1,22026,19893,21894,19893,12591,17891,12591,12008,12752,12008,11150,19725,20503,16819,7632,10665,7210,1,4919,16020,20448,18135,22953,1849,143,22207,1,2:56,
3053,3053,2020-21,1629117,Wenyen Gabriel,Wenyen,1610612740,NOP,New Orleans Pelicans,22000947,2021-04-29T00:00:00,NOP @ OKC,W,3.5,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,1,0,1,0,1,0,0,-3,4.4,0,0,4.0,1,1,1,1,21767,19893,21894,19893,12591,17891,12591,12008,12752,12008,11150,12139,14385,16819,7632,10665,2271,1,4919,16020,20448,13536,20215,1849,143,20179,1,3:30,
3242,3242,2020-21,1629117,Wenyen Gabriel,Wenyen,1610612740,NOP,New Orleans Pelicans,22000940,2021-04-28T00:00:00,NOP @ DEN,L,17.6,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,2,0,0,5,0,0,1,7.2,0,0,5.0,1,11623,11623,11623,15872,19893,20551,19893,12591,17891,12591,12008,12752,12008,11150,15987,17542,16819,14317,1208,7210,1,21997,16020,20448,9911,18793,1849,143,19629,1,17:36,
3714,3714,2020-21,1629117,Wenyen Gabriel,Wenyen,1610612740,NOP,New Orleans Pelicans,22000924,2021-04-26T00:00:00,NOP vs. LAC,W,17.733333333333334,4,7,0.571,2,3,0.667,0,0,0.0,0,1,1,2,1,1,1,0,1,0,10,6,19.2,0,0,19.0,1,1,1,1,15780,8251,11165,5826,3957,9118,1828,12008,12752,12008,11150,15987,17542,7995,7632,4032,2271,1,4919,16020,9732,6032,11562,1849,143,10964,1,17:44,
4266,4266,2020-21,1629117,Wenyen Gabriel,Wenyen,1610612740,NOP,New Orleans Pelicans,22000893,2021-04-22T00:00:00,NOP @ ORL,W,18.95,2,3,0.667,1,2,0.5,2,3,0.667,1,3,4,1,1,0,1,0,3,2,7,6,15.3,0,0,15.0,1,1,1,1,14964,13638,17566,2900,7373,11825,3573,5395,5327,8322,5246,8835,8731,11678,7632,10665,2271,1,16132,6289,12975,6032,14061,1849,143,13541,1,18:57,
6962,6962,2020-21,1629117,Wenyen Gabriel,Wenyen,1610612740,NOP,New Orleans Pelicans,22000779,2021-04-07T00:00:00,NOP @ BKN,L,7.35,1,4,0.25,0,2,0.0,1,2,0.5,2,1,3,0,1,1,0,0,0,1,3,4,8.6,0,0,8.0,1,11623,11623,11623,20372,16702,15987,17720,12591,11825,12591,9085,6645,9461,2547,15987,11352,16819,7632,4032,7210,1,1,10308,17485,7366,18056,1849,143,17996,1,7:21,
7144,7144,2020-21,1629117,Wenyen Gabriel,Wenyen,1610612740,NOP,New Orleans Pelicans,22000770,2021-04-06T00:00:00,NOP @ ATL,L,4.05,1,2,0.5,1,2,0.5,0,0,0.0,1,0,1,0,2,0,0,0,0,0,3,3,2.2,0,0,5.0,1,11623,11623,11623,21542,16702,19102,7582,7373,11825,3573,12008,12752,12008,5246,19725,17542,16819,3645,10665,7210,1,1,16020,17485,8138,21279,1849,143,19629,1,4:03,
7731,7731,2020-21,1629117,Wenyen Gabriel,Wenyen,1610612740,NOP,New Orleans Pelicans,22000742,2021-04-02T00:00:00,NOP vs. ATL,L,11.55,0,1,0.0,0,0,0.0,0,0,0.0,2,1,3,3,1,0,0,0,1,0,0,-6,7.1,0,0,6.0,1,11623,11623,11623,19104,19893,20551,19893,12591,17891,12591,12008,12752,12008,2547,15987,11352,5509,7632,10665,7210,1,4919,16020,20448,16140,18891,1849,143,19107,1,11:33,
9461,9461,2020-21,1629117,Wenyen Gabriel,Wenyen,1610612740,NOP,New Orleans Pelicans,22000663,2021-03-23T00:00:00,NOP vs. LAL,W,2.4833333333333334,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1,2,0,0,0,1,0,0,-7,0.7,0,0,2.0,1,1,1,1,22203,19893,21894,19893,12591,17891,12591,12008,12752,12008,5246,19725,17542,11678,3645,10665,7210,1,4919,16020,20448,16841,22062,1849,143,21139,1,2:29,
