,Unnamed: 0.1,Unnamed: 0_left,SEASON_YEAR,PLAYER_ID_left,PLAYER_NAME_left,NICKNAME_left,TEAM_ID_left,TEAM_ABBREVIATION_left,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN_left,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
0,82,82,2010-11,201161,Daequan Cook,Daequan,1610612760,OKC,Oklahoma City Thunder,21001225,2011-04-13T00:00:00,OKC vs. MIL,L,29.0,4,6,0.667,3,4,0.75,0,0,0.0,1,2,3,3,1,1,0,0,2,0,11,-22,21.1,0,0,22.0,1,12551,12551,12551,9083,8488,13551,2848,750,3278,1369,14187,15157,14187,6688,12039,11636,5151,9152,4411,7858,1,10314,18434,8987,24740,10645,2133,38,9081,,29:00,,1610612760,OKC,Oklahoma City,201161,Daequan Cook,Daequan,,,29.000000:00,90.1,91.5,130.8,128.8,-40.7,-37.3,0.176,3.0,30.0,0.033,0.087,0.057,10.0,0.917,0.917,0.103,0.105,97.72,97.66,81.38,59,0.115,21.0
1,487,487,2010-11,201161,Daequan Cook,Daequan,1610612760,OKC,Oklahoma City Thunder,21001212,2011-04-11T00:00:00,OKC @ SAC,W,8.1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0.0,1,1,1,1,22320,21564,22313,21564,8666,10294,8666,14187,15157,14187,13200,21028,22216,17183,16494,11571,7858,1,1,18434,22308,15016,24268,2133,38,24328,,8:06,,1610612760,OKC,Oklahoma City,201161,Daequan Cook,Daequan,,,8.000000:06,123.5,125.0,141.3,143.8,-17.8,-18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.055,96.24,94.81,79.01,16,-0.028,9.0
2,751,751,2010-11,201161,Daequan Cook,Daequan,1610612760,OKC,Oklahoma City Thunder,21001201,2011-04-10T00:00:00,OKC @ LAL,W,13.398333333333332,2,4,0.5,2,4,0.5,0,0,0.0,0,2,2,0,0,1,0,0,1,0,6,11,11.4,0,0,12.0,1,1,1,1,19801,14343,17103,7819,1830,3278,2796,14187,15157,14187,13200,12039,14958,17183,16494,4411,7858,1,4451,18434,14454,3146,17129,2133,38,15898,,13:24,,1610612760,OKC,Oklahoma City,201161,Daequan Cook,Daequan,,,13.000000:24,143.7,137.5,101.7,95.7,42.1,41.8,0.0,0.0,0.0,0.0,0.222,0.105,0.0,0.75,0.75,0.154,0.16,79.89,84.19,70.16,24,0.109,9.0
3,915,915,2010-11,201161,Daequan Cook,Daequan,1610612760,OKC,Oklahoma City Thunder,21001185,2011-04-08T00:00:00,OKC vs. DEN,W,11.593333333333334,3,4,0.75,2,3,0.667,0,0,0.0,0,0,0,0,0,1,0,0,1,0,8,18,11.0,0,0,12.0,1,1,1,1,20839,11210,17103,1788,1830,5173,1646,14187,15157,14187,13200,21028,22216,17183,16494,4411,7858,1,4451,18434,12071,1044,17397,2133,38,15898,,11:36,,1610612760,OKC,Oklahoma City,201161,Daequan Cook,Daequan,,,11.000000:36,181.4,168.4,69.3,70.0,112.1,98.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.16,0.169,78.33,80.74,67.28,19,0.212,20.0
4,1179,1179,2010-11,201161,Daequan Cook,Daequan,1610612760,OKC,Oklahoma City Thunder,21001170,2011-04-06T00:00:00,OKC vs. LAC,W,9.983333333333333,2,4,0.5,2,3,0.667,3,3,1.0,0,0,0,1,0,0,0,0,0,1,9,4,10.5,0,0,12.0,1,1,1,1,21541,14343,17103,7819,1830,5173,1646,4822,6990,1,13200,21028,22216,11552,16494,11571,7858,1,1,12408,11061,7663,17767,2133,38,15898,,9:59,,1610612760,OKC,Oklahoma City,201161,Daequan Cook,Daequan,,,9.000000:59,123.3,123.8,112.7,104.8,10.6,19.0,0.143,0.0,16.7,0.0,0.0,0.0,0.0,0.75,0.846,0.238,0.237,97.6,100.97,84.14,21,0.193,21.0
5,1513,1513,2010-11,201161,Daequan Cook,Daequan,1610612760,OKC,Oklahoma City Thunder,21001159,2011-04-05T00:00:00,OKC @ DEN,W,4.776666666666666,0,1,0.0,0,1,0.0,2,2,1.0,0,0,0,0,0,0,0,0,0,1,2,-2,2.0,0,0,2.0,1,1,1,1,23636,21564,22313,21564,8666,10294,8666,6796,8399,1,13200,21028,22216,17183,16494,11571,7858,1,1,12408,19760,13874,23277,2133,38,23089,,4:47,,1610612760,OKC,Oklahoma City,201161,Daequan Cook,Daequan,,,4.000000:47,112.8,108.3,137.9,115.4,-25.0,-7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532,0.167,0.174,112.55,125.61,104.68,12,0.043,9.0
6,1927,1927,2010-11,201161,Daequan Cook,Daequan,1610612760,OKC,Oklahoma City Thunder,21001137,2011-04-02T00:00:00,OKC @ LAC,L,7.783333333333333,2,3,0.667,2,2,1.0,0,0,0.0,0,1,1,0,2,0,0,0,3,0,6,3,5.2,0,0,9.0,1,12551,12551,12551,22439,14343,18895,2848,1830,7554,1,14187,15157,14187,13200,16337,18587,17183,4475,11571,7858,1,16166,18434,14454,8532,21295,2133,38,18150,,7:47,,1610612760,OKC,Oklahoma City,201161,Daequan Cook,Daequan,,,7.000000:47,123.5,121.4,97.2,93.3,26.3,28.1,0.0,0.0,0.0,0.0,0.111,0.077,40.0,1.0,1.0,0.313,0.317,86.83,89.42,74.52,14,0.051,9.0
7,2110,2110,2010-11,201161,Daequan Cook,Daequan,1610612760,OKC,Oklahoma City Thunder,21001130,2011-04-01T00:00:00,OKC @ POR,L,10.41,2,3,0.667,2,2,1.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,6,-6,6.0,0,0,8.0,1,12551,12551,12551,21358,14343,18895,2848,1830,7554,1,14187,15157,14187,13200,21028,22216,17183,16494,11571,7858,1,4451,18434,14454,18011,20790,2133,38,18861,,10:25,,1610612760,OKC,Oklahoma City,201161,Daequan Cook,Daequan,,,10.000000:25,106.6,110.0,139.4,140.0,-32.9,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.13,0.133,93.88,92.22,76.85,20,0.105,9.0
8,2441,2441,2010-11,201161,Daequan Cook,Daequan,1610612760,OKC,Oklahoma City Thunder,21001116,2011-03-30T00:00:00,OKC @ PHX,W,14.666666666666666,2,4,0.5,1,2,0.5,0,0,0.0,0,2,2,1,0,0,0,0,0,0,5,-1,8.9,0,0,9.0,1,1,1,1,19055,14343,17103,7819,4260,7554,2796,14187,15157,14187,13200,12039,14958,11552,16494,11571,7858,1,1,18434,16077,12741,18848,2133,38,18150,,14:40,,1610612760,OKC,Oklahoma City,201161,Daequan Cook,Daequan,,,14.000000:40,110.9,110.7,117.3,118.5,-6.4,-7.8,0.111,0.0,20.0,0.0,0.167,0.08,0.0,0.625,0.625,0.125,0.134,90.39,90.0,75.0,28,0.12,9.0
9,2614,2614,2010-11,201161,Daequan Cook,Daequan,1610612760,OKC,Oklahoma City Thunder,21001103,2011-03-29T00:00:00,OKC vs. GSW,W,20.843333333333337,2,8,0.25,2,8,0.25,3,3,1.0,0,2,2,0,1,1,0,0,2,1,9,6,13.4,0,0,15.0,1,1,1,1,14945,14343,10315,19035,1830,289,7210,4822,6990,1,13200,12039,14958,17183,9152,4411,7858,1,10314,12408,11061,6115,15695,2133,38,13715,,20:51,,1610612760,OKC,Oklahoma City,201161,Daequan Cook,Daequan,,,20.000000:51,120.1,123.9,107.6,110.9,12.5,13.0,0.0,0.0,0.0,0.0,0.1,0.051,10.0,0.375,0.483,0.208,0.202,109.25,105.93,88.28,46,0.031,20.0
