PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Win,MATCHUP_Away
202354,1610612748,21001221,2011-04-13,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,2,9,0,0,1,1,1,1,21967,17785,20651,7819,8666,13752,8666,14187,15157,14187,6688,21028,18587,17183,16494,11571,7858,1,4451,18434,19760,4153,2133,38,,8:59,,1610612748,Miami,202354,,,8.000000:59,158.8,158.8,111.1,100.0,47.7,58.8,0.0,0.0,0.0,0.143,0.0,0.063,0.0,0.5,0.5,0.1,0.1,88.7,93.51,77.92,17,0.01,1.0,1.0
202354,1610612748,21001126,2011-04-01,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,2,0,0,0,1,0,0,-1,0,0,1,1,1,1,24565,21564,22313,21564,8666,13752,8666,14187,15157,14187,13200,12039,14958,17183,4475,11571,7858,1,4451,18434,22308,12741,2133,38,,2:15,,1610612748,Miami,202354,,,2.000000:15,75.0,60.0,80.0,80.0,-5.0,-20.0,0.0,0.0,0.0,0.0,0.667,0.5,66.7,0.0,0.0,0.6,0.75,96.0,106.67,88.89,5,-0.333,1.0,1.0
