GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
21000230,1610612746,LAC,Los Angeles,201599,DeAndre Jordan,DeAndre,C,,15.000000:13,81.6,84.8,121.4,121.2,-39.8,-36.4,0.1,1.0,33.3,0.0,0.125,0.067,33.3,1.0,1.0,0.056,0.055,106.12,104.1,86.75,33,0.043,2.0
21000754,1610612746,LAC,Los Angeles,201599,DeAndre Jordan,DeAndre,C,,21.000000:19,80.6,80.5,108.4,112.5,-27.8,-32.0,0.0,0.0,0.0,0.053,0.238,0.15,33.3,0.333,0.387,0.128,0.133,92.86,91.2,76.0,41,0.0,2.0
21000386,1610612746,LAC,Los Angeles,201599,DeAndre Jordan,DeAndre,C,,23.000000:51,123.0,133.3,93.9,97.6,29.1,35.8,0.053,0.5,12.5,0.167,0.148,0.156,25.0,0.8,0.8,0.137,0.136,88.67,83.52,69.6,42,0.127,2.0
21000190,1610612746,LAC,Los Angeles,201599,DeAndre Jordan,DeAndre,C,,25.000000:35,109.9,107.0,116.9,117.9,-7.1,-10.8,0.0,0.0,0.0,0.118,0.111,0.114,40.0,0.5,0.694,0.081,0.084,105.03,106.01,88.34,57,0.037,14.0
21000596,1610612746,LAC,Los Angeles,201599,DeAndre Jordan,DeAndre,C,,37.000000:45,98.2,100.0,98.0,97.1,0.2,2.9,0.08,1.0,15.4,0.163,0.216,0.188,15.4,0.444,0.424,0.129,0.131,89.43,89.02,74.19,70,0.113,14.0
21000150,1610612746,LAC,Los Angeles,201599,DeAndre Jordan,DeAndre,C,,26.000000:04,107.0,117.4,149.5,150.0,-42.5,-32.6,0.0,0.0,0.0,0.172,0.3,0.205,16.7,0.5,0.615,0.098,0.096,88.98,84.71,70.59,46,0.044,14.0
21000791,1610612746,LAC,Los Angeles,201599,DeAndre Jordan,DeAndre,C,,32.000000:10,123.4,121.7,118.0,126.2,5.4,-4.6,0.0,0.0,0.0,0.08,0.207,0.148,33.3,1.0,0.902,0.09,0.091,92.84,90.28,75.23,60,0.053,2.0
21000168,1610612746,LAC,Los Angeles,201599,DeAndre Jordan,DeAndre,C,,23.000000:22,80.6,81.3,92.7,97.8,-12.1,-16.6,0.0,0.0,0.0,0.091,0.083,0.088,12.5,0.0,0.0,0.14,0.139,99.51,96.55,80.46,48,-0.159,2.0
21000815,1610612746,LAC,Los Angeles,201599,DeAndre Jordan,DeAndre,C,,36.000000:46,87.7,93.7,123.3,122.2,-35.6,-28.6,0.0,0.0,0.0,0.125,0.179,0.15,22.2,0.4,0.444,0.12,0.12,84.64,82.23,68.53,63,0.011,2.0
21000395,1610612746,LAC,Los Angeles,201599,DeAndre Jordan,DeAndre,C,,31.000000:40,103.4,101.6,109.5,113.1,-6.0,-11.5,0.0,0.0,0.0,0.037,0.125,0.085,20.0,0.667,0.515,0.074,0.075,93.97,93.24,77.7,62,0.03,2.0
21000545,1610612746,LAC,Los Angeles,201599,DeAndre Jordan,DeAndre,C,,31.000000:08,113.4,113.2,88.3,88.1,25.1,25.2,0.0,0.0,0.0,0.129,0.265,0.2,22.2,0.6,0.625,0.114,0.114,103.82,104.07,86.72,68,0.109,14.0
21001129,1610612746,LAC,Los Angeles,201599,DeAndre Jordan,DeAndre,C,,21.000000:58,93.5,97.8,109.8,104.3,-16.3,-6.6,0.188,3.0,42.9,0.13,0.19,0.159,14.3,0.5,0.521,0.077,0.075,99.2,99.42,82.85,45,0.069,2.0
