GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
21100352,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,,DND - Right Hamstring Strain,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,11.0
21100971,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,G,,39.000000:43,108.9,106.4,100.3,98.7,8.7,7.7,0.136,0.0,20.0,0.0,0.109,0.066,0.0,0.556,0.704,0.15,0.153,91.85,93.66,78.05,78,0.145,3.0
21100024,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,G,,42.000000:29,97.5,95.4,95.1,95.3,2.4,0.1,0.167,1.0,14.8,0.024,0.07,0.047,14.8,0.553,0.553,0.221,0.23,96.83,97.73,81.44,87,0.12,16.0
21100232,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,F,,33.000000:26,94.1,94.0,116.2,116.9,-22.1,-22.9,0.067,0.33,4.2,0.069,0.206,0.143,12.5,0.529,0.56,0.315,0.32,94.99,94.76,78.96,67,0.126,0.0
21100791,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,G,,34.000000:32,91.4,93.7,107.2,101.6,-15.8,-7.9,0.111,2.0,16.7,0.051,0.034,0.044,8.3,0.286,0.457,0.128,0.129,86.37,87.57,72.97,63,0.043,3.0
21100154,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,G,,33.000000:16,90.9,90.6,130.3,132.3,-39.5,-41.6,0.118,1.0,11.1,0.032,0.091,0.063,11.1,0.538,0.576,0.239,0.243,91.45,90.9,75.75,64,0.108,3.0
21100632,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,G,,25.000000:49,72.9,72.2,126.4,129.6,-53.5,-57.4,0.273,0.0,20.0,0.033,0.158,0.082,0.0,0.364,0.421,0.211,0.216,101.26,100.4,83.67,54,0.084,3.0
21100960,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,G,,31.000000:45,85.0,86.6,103.2,102.9,-18.2,-16.4,0.071,0.25,4.5,0.091,0.071,0.082,18.2,0.417,0.564,0.273,0.272,102.86,102.05,85.04,67,0.112,3.0
21100745,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,G,,40.000000:55,91.9,94.7,89.9,87.2,2.0,7.5,0.095,0.67,9.1,0.049,0.085,0.068,13.6,0.357,0.451,0.238,0.24,89.65,89.74,74.79,75,0.065,16.0
21100802,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,G,,29.000000:25,90.5,91.5,132.2,127.6,-41.7,-36.1,0.118,0.0,12.5,0.1,0.167,0.13,0.0,0.5,0.519,0.219,0.217,94.34,95.48,79.57,59,0.108,3.0
21100368,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,12.0
21100195,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,F,,38.000000:33,94.4,96.2,93.3,94.8,1.1,1.4,0.13,3.0,17.6,0.031,0.07,0.053,5.9,0.7,0.764,0.167,0.166,98.81,97.12,80.93,79,0.187,0.0
21100585,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,G,,33.000000:21,84.2,91.9,95.3,98.4,-11.1,-6.5,0.048,0.0,6.7,0.023,0.057,0.038,0.0,0.192,0.252,0.182,0.182,96.31,90.67,75.56,62,-0.028,16.0
21100535,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,G,,27.000000:55,75.3,75.0,101.6,101.8,-26.3,-26.8,0.214,3.0,18.8,0.0,0.207,0.098,6.3,0.333,0.333,0.21,0.21,97.01,97.15,80.96,56,0.078,3.0
21100252,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,G,,26.000000:43,79.1,78.8,100.8,100.0,-21.7,-21.2,0.0,0.0,0.0,0.0,0.115,0.057,0.0,0.429,0.476,0.268,0.274,93.82,94.32,78.6,52,0.068,16.0
21100085,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,G,,37.000000:50,106.3,106.2,110.7,109.8,-4.5,-3.6,0.0,0.0,0.0,0.0,0.114,0.058,11.8,0.808,0.813,0.193,0.198,102.89,103.4,86.17,81,0.151,4.0
21100324,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,G,,20.000000:33,77.1,85.0,129.7,130.0,-52.6,-45.0,0.143,0.2,5.0,0.08,0.083,0.081,25.0,0.538,0.576,0.373,0.379,98.29,93.43,77.86,40,0.092,3.0
21100655,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,G,,40.000000:21,125.7,124.1,97.7,97.6,28.0,26.5,0.087,1.0,10.5,0.0,0.088,0.05,10.5,0.786,0.806,0.191,0.193,98.66,99.33,82.78,83,0.17,16.0
21100286,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,,DND - Lower Back Contusion,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,23.0
21100903,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,G,,34.000000:31,82.9,86.2,80.7,84.4,2.2,1.8,0.182,0.67,6.9,0.024,0.075,0.049,10.3,0.474,0.566,0.351,0.357,93.51,89.7,74.75,65,0.261,16.0
21100134,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,G,,31.000000:30,66.3,66.1,84.6,85.7,-18.3,-19.6,0.154,2.0,11.8,0.0,0.094,0.042,5.9,0.429,0.429,0.211,0.215,95.79,95.24,79.37,62,0.091,16.0
21100272,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,G,,30.000000:51,60.6,59.3,111.0,117.0,-50.5,-57.7,0.2,0.67,11.8,0.033,0.063,0.048,17.6,0.2,0.298,0.254,0.264,84.57,83.26,69.39,54,-0.035,3.0
21100919,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,G,,30.000000:46,91.6,90.9,143.1,141.5,-51.6,-50.6,0.167,2.0,13.3,0.0,0.045,0.018,6.7,0.5,0.523,0.206,0.208,83.47,84.25,70.21,55,0.041,16.0
21100879,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,G,,30.000000:36,88.3,89.1,123.3,121.1,-35.0,-32.0,0.133,1.0,11.8,0.038,0.125,0.08,11.8,0.545,0.549,0.246,0.248,87.44,87.84,73.2,55,0.08,3.0
21100313,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,G,,30.000000:05,91.3,93.0,103.4,101.7,-12.1,-8.7,0.125,0.0,11.1,0.028,0.083,0.05,0.0,0.438,0.426,0.246,0.246,91.87,91.75,76.45,57,0.063,3.0
