,id,full_name,first_name,last_name,is_active
1279,203954,Joel Embiid,Joel,Embiid,True
1280,76668,Wayne Embry,Wayne,Embry,False
1281,2765,Andre Emmett,Andre,Emmett,False
1282,1642400,Tristan Enaruna,Tristan,Enaruna,False
1283,76669,Ned Endress,Ned,Endress,False
1284,76670,Chris Engler,Chris,Engler,False
1285,76671,Wayne Englestad,Wayne,Englestad,False
1286,76672,A.J. English,A.J.,English,False
1287,76673,Alex English,Alex,English,False
1288,76674,Claude English,Claude,English,False
1289,76676,Jojo English,Jojo,English,False
1290,203119,Kim English,Kim,English,False
1291,76675,Scott English,Scott,English,False
1292,76677,Gene Englund,Gene,Englund,False
1293,203898,Tyler Ennis,Tyler,Ennis,False
1294,203516,James Ennis III,James,Ennis III,False
1295,76678,Ray Epps,Ray,Epps,False
1296,201623,Semih Erden,Semih,Erden,False
1297,76679,Bo Erias,Bo,Erias,False
1298,76680,Keith Erickson,Keith,Erickson,False
1299,76681,Julius Erving,Julius,Erving,False
1300,1915,Evan Eschmeyer,Evan,Eschmeyer,False
1301,76682,Jack Eskridge,Jack,Eskridge,False
1302,76683,Vincenzo Esposito,Vincenzo,Esposito,False
1303,1629234,Drew Eubanks,Drew,Eubanks,True
1304,76687,Bob Evans,Bob,Evans,False
1305,967,Brian Evans,Brian,Evans,False
1306,76685,Earl Evans,Earl,Evans,False
1307,1628980,Jacob Evans,Jacob,Evans,False
1308,1628393,Jawun Evans,Jawun,Evans,False
1309,202379,Jeremy Evans,Jeremy,Evans,False
1310,2230,Maurice Evans,Maurice,Evans,False
1311,76686,Mike Evans,Mike,Evans,False
1312,2501,Reggie Evans,Reggie,Evans,False
1313,201936,Tyreke Evans,Tyreke,Evans,False
1314,1641787,Tosan Evbuomwan,Tosan,Evbuomwan,True
1315,101137,Daniel Ewing,Daniel,Ewing,False
1316,121,Patrick Ewing,Patrick,Ewing,False
1317,201607,Patrick Ewing,Patrick,Ewing,False
1318,203957,Dante Exum,Dante,Exum,True
1319,201963,Christian Eyenga,Christian,Eyenga,False
1320,203105,Festus Ezeli,Festus,Ezeli,False
1321,76689,Johnny Ezersky,Johnny,Ezersky,False
1322,76690,Joe Fabel,Joe,Fabel,False
1323,76691,John Fairchild,John,Fairchild,False
1324,1629605,Tacko Fall,Tacko,Fall,False
1325,76692,Phil Farbman,Phil,Farbman,False
1326,202702,Kenneth Faried,Kenneth,Faried,False
1327,76693,Dick Farley,Dick,Farley,False
1328,200770,Jordan Farmar,Jordan,Farmar,False
1329,2824,Desmon Farmer,Desmon,Farmer,False
1330,76695,Jim Farmer,Jim,Farmer,False
1331,76694,Mike Farmer,Mike,Farmer,False
1332,1108,Tony Farmer,Tony,Farmer,False
1333,76696,Bob Faught,Bob,Faught,False
1334,203543,Vitor Faverani,Vitor,Faverani,False
1335,202324,Derrick Favors,Derrick,Favors,False
1336,201174,Nick Fazekas,Nick,Fazekas,False
1337,76697,Dave Fedor,Dave,Fedor,False
1338,76698,Bob Feerick,Bob,Feerick,False
1339,76699,Butch Feher,Butch,Feher,False
1340,994,Jamie Feick,Jamie,Feick,False
1341,76701,Ron Feiereisel,Ron,Feiereisel,False
1342,76702,George Feigenbaum,George,Feigenbaum,False
1343,76703,Dave Feitl,Dave,Feitl,False
1344,1627770,Kay Felder,Kay,Felder,False
1345,1626245,Cristiano Felicio,Cristiano,Felicio,False
1346,203467,Carrick Felix,Carrick,Felix,False
1347,101230,Noel Felix,Noel,Felix,False
1348,76704,Ray Felix,Ray,Felix,False
1349,101109,Raymond Felton,Raymond,Felton,False
1350,76705,Jake Fendley,Jake,Fendley,False
1351,76706,Bill Fenley,Bill,Fenley,False
1352,2724,Desmond Ferguson,Desmond,Ferguson,False
1353,1628390,Terrance Ferguson,Terrance,Ferguson,False
1354,201164,Rudy Fernandez,Rudy,Fernandez,False
1355,1628981,Bruno Fernando,Bruno,Fernando,True
1356,76707,Eric Fernsten,Eric,Fernsten,False
1357,76708,Al Ferrari,Al,Ferrari,False
1358,76709,Rolando Ferreira,Rolando,Ferreira,False
1359,273,Duane Ferrell,Duane,Ferrell,False
1360,1627812,Yogi Ferrell,Yogi,Ferrell,False
1361,76711,Arnie Ferrin,Arnie,Ferrin,False
1362,76712,Bob Ferry,Bob,Ferry,False
1363,198,Danny Ferry,Danny,Ferry,False
1364,201178,Kyrylo Fesenko,Kyrylo,Fesenko,False
1365,76713,Kenny Fields,Kenny,Fields,False
1366,202361,Landry Fields,Landry,Fields,False
1367,76714,Ron Filipek,Ron,Filipek,False
1368,1642271,Kyle Filipowski,Kyle,Filipowski,False
1369,76715,Greg Fillmore,Greg,Fillmore,False
1370,76716,Hank Finkel,Hank,Finkel,False
1371,714,Michael Finley,Michael,Finley,False
1372,76717,Danny Finn,Danny,Finn,False
1373,1627827,Dorian Finney-Smith,Dorian,Finney-Smith,True
1374,900,Matt Fish,Matt,Fish,False
1375,965,Derek Fisher,Derek,Fisher,False
1376,2809,Gerald Fitch,Gerald,Fitch,False
1377,1630238,Malik Fitts,Malik,Fitts,False
1378,76720,Bob Fitzgerald,Bob,Fitzgerald,False
1379,76719,Dick Fitzgerald,Dick,Fitzgerald,False
1380,2033,Marcus Fizer,Marcus,Fizer,False
1381,1641745,Adam Flagler,Adam,Flagler,True
1382,76721,Jerry Fleishman,Jerry,Fleishman,False
1383,76722,Al Fleming,Al,Fleming,False
1384,76723,Ed Fleming,Ed,Fleming,False
1385,313,Vern Fleming,Vern,Fleming,False
1386,2784,Luis Flores,Luis,Flores,False
1387,76725,Bruce Flowers,Bruce,Flowers,False
1388,1642280,Trentyn Flowers,Trentyn,Flowers,False
1389,76726,Sleepy Floyd,Sleepy,Floyd,False
1390,201938,Jonny Flynn,Jonny,Flynn,False
1391,1630201,Malachi Flynn,Malachi,Flynn,True
1392,76727,Mike Flynn,Mike,Flynn,False
1393,76728,Larry Fogle,Larry,Fogle,False
1394,76729,Jack Foley,Jack,Foley,False
1395,1829,Ike Fontaine,Ike,Fontaine,False
1396,76731,Levi Fontaine,Levi,Fontaine,False
1397,1631323,Simone Fontecchio,Simone,Fontecchio,True
1398,202880,Jeff Foote,Jeff,Foote,False
1399,1627854,Bryn Forbes,Bryn,Forbes,False
1400,201814,Gary Forbes,Gary,Forbes,False
1401,1630758,Aleem Ford,Aleem,Ford,False
1402,76732,Alphonso Ford,Alphonso,Ford,False
1403,2228,Alton Ford,Alton,Ford,False
1404,76733,Chris Ford,Chris,Ford,False
1405,76734,Don Ford,Don,Ford,False
1406,76735,Jake Ford,Jake,Ford,False
1407,1630259,Jordan Ford,Jordan,Ford,True
1408,76736,Phil Ford,Phil,Ford,False
1409,101213,Sharrod Ford,Sharrod,Ford,False
1410,726,Sherell Ford,Sherell,Ford,False
1411,2551,T.J. Ford,T.J.,Ford,False
1412,76738,Donnie Forman,Donnie,Forman,False
1413,76739,Bayard Forrest,Bayard,Forrest,False
1414,1630235,Trent Forrest,Trent,Forrest,True
1415,2218,Joseph Forte,Joseph,Forte,False
1416,202622,Courtney Fortson,Courtney,Fortson,False
1417,1504,Danny Fortson,Danny,Fortson,False
1418,76740,Fred Foster,Fred,Foster,False
1419,323,Greg Foster,Greg,Foster,False
1420,1902,Jeff Foster,Jeff,Foster,False
1421,76742,Rod Foster,Rod,Foster,False
1422,1630701,Michael Foster Jr.,Michael,Foster Jr.,False
1423,2238,Antonis Fotsis,Antonis,Fotsis,False
1424,203095,Evan Fournier,Evan,Fournier,True
1425,76744,Larry Foust,Larry,Foust,False
1426,76745,Jerry Fowler,Jerry,Fowler,False
1427,1762,Tremaine Fowlkes,Tremaine,Fowlkes,False
1428,1628368,De'Aaron Fox,De'Aaron,Fox,True
1429,76746,Harold Fox,Harold,Fox,False
1430,76747,Jim Fox,Jim,Fox,False
1431,296,Rick Fox,Rick,Fox,False
1432,200751,Randy Foye,Randy,Foye,False
1433,1502,Adonal Foyle,Adonal,Foyle,False
1434,2499,Richie Frahm,Richie,Frahm,False
1435,1883,Steve Francis,Steve,Francis,False
1436,76748,Tellis Frank,Tellis,Frank,False
1437,76749,Nat Frankel,Nat,Frankel,False
1438,203479,Jamaal Franklin,Jamaal,Franklin,False
1439,1629606,Robert Franks,Robert,Franks,False
1440,204025,Tim Frazier,Tim,Frazier,False
1441,76750,Walt Frazier,Walt,Frazier,False
1442,76751,Will Frazier,Will,Frazier,False
1443,1626187,Michael Frazier II,Michael,Frazier II,False
1444,1628982,Melvin Frazier Jr.,Melvin,Frazier Jr.,False
1445,76752,Anthony Frederick,Anthony,Frederick,False
1446,202690,Jimmer Fredette,Jimmer,Fredette,False
1447,76753,World Free,World,Free,False
1448,202683,Enes Freedom,Enes,Freedom,False
1449,200777,Joel Freeland,Joel,Freeland,False
1450,76754,Donnie Freeman,Donnie,Freeman,False
1451,1642402,Enrique Freeman,Enrique,Freeman,False
1452,76755,Gary Freeman,Gary,Freeman,False
1453,76756,Rod Freeman,Rod,Freeman,False
1454,1631241,Javon Freeman-Liberty,Javon,Freeman-Liberty,True
1455,2782,Matt Freije,Matt,Freije,False
1456,76757,Frido Frey,Frido,Frey,False
1457,76758,Larry Friend,Larry,Friend,False
1458,76759,Pat Frink,Pat,Frink,False
1459,76760,Jim Fritsche,Jim,Fritsche,False
1460,101112,Channing Frye,Channing,Frye,False
1461,76761,Bernie Fryer,Bernie,Fryer,False
1462,76762,Frank Fucarino,Frank,Fucarino,False
1463,1641788,Alex Fudge,Alex,Fudge,True
1464,76763,Herm Fuetsch,Herm,Fuetsch,False
1465,76764,Joe Fulks,Joe,Fulks,False
1466,2673,Hiram Fuller,Hiram,Fuller,False
1467,957,Todd Fuller,Todd,Fuller,False
1468,76765,Tony Fuller,Tony,Fuller,False
1469,1628365,Markelle Fultz,Markelle,Fultz,True
1470,1444,Lawrence Funderburke,Lawrence,Funderburke,False
1471,1641847,Andrew Funk,Andrew,Funk,True
1472,76767,Terry Furlow,Terry,Furlow,False
1473,1642277,Johnny Furphy,Johnny,Furphy,False
1474,76768,Billy Gabor,Billy,Gabor,False
1475,1629117,Wenyen Gabriel,Wenyen,Gabriel,True
1476,2429,Dan Gadzuric,Dan,Gadzuric,False
1477,202070,Tony Gaffney,Tony,Gaffney,False
1478,1629655,Daniel Gafford,Daniel,Gafford,True
1479,101184,Deng Gai,Deng,Gai,False
1480,76769,Elmer R. Gainer,Elmer R.,Gainer,False
1481,76770,Corey Gaines,Corey,Gaines,False
1482,2558,Reece Gaines,Reece,Gaines,False
1483,202178,Sundiata Gaines,Sundiata,Gaines,False
1484,76771,Mike Gale,Mike,Gale,False
1485,76772,Chad Gallagher,Chad,Gallagher,False
1486,76773,Harry Gallatin,Harry,Gallatin,False
1487,201568,Danilo Gallinari,Danilo,Gallinari,True
1488,1641945,Jaylin Galloway,Jaylin,Galloway,True
1489,204038,Langston Galloway,Langston,Galloway,False
1490,76774,Dave Gambee,Dave,Gambee,False
1491,333,Kevin Gamble,Kevin,Gamble,False
1492,76776,Bob Gantt,Bob,Gantt,False
1493,200816,Jorge Garbajosa,Jorge,Garbajosa,False
1494,2092,Ruben Garces,Ruben,Garces,False
1495,2682,Alex Garcia,Alex,Garcia,False
1496,101128,Francisco Garcia,Francisco,Garcia,False
1497,76778,Earl Gardner,Earl,Gardner,False
1498,201242,Thomas Gardner,Thomas,Gardner,False
1499,76779,Vern Gardner,Vern,Gardner,False
1500,76780,Jack Garfinkel,Jack,Garfinkel,False
1501,1627868,Patricio Garino,Patricio,Garino,False
1502,1629636,Darius Garland,Darius,Garland,True
1503,76781,Gary Garland,Gary,Garland,False
1504,76782,Winston Garland,Winston,Garland,False
1505,76783,Dick Garmaker,Dick,Garmaker,False
1506,1612,Chris Garner,Chris,Garner,False
1507,76785,Bill Garnett,Bill,Garnett,False
1508,708,Kevin Garnett,Kevin,Garnett,False
1509,1831,Marlon Garnett,Marlon,Garnett,False
1510,1628656,Billy Garrett,Billy,Garrett,False
1511,76786,Calvin Garrett,Calvin,Garrett,False
1512,1051,Dean Garrett,Dean,Garrett,False
1513,203197,Diante Garrett,Diante,Garrett,False
1514,76788,Eldo Garrett,Eldo,Garrett,False
1515,1630585,Marcus Garrett,Marcus,Garrett,False
1516,76789,Rowland Garrett,Rowland,Garrett,False
1517,76790,Tom Garrick,Tom,Garrick,False
1518,76791,John Garris,John,Garris,False
1519,1619,Kiwane Garris,Kiwane,Garris,False
1520,1727,Pat Garrity,Pat,Garrity,False
1521,1630586,Usman Garuba,Usman,Garuba,True
1522,76793,Jim Garvin,Jim,Garvin,False
1523,1630568,Luka Garza,Luka,Garza,True
1524,201188,Marc Gasol,Marc,Gasol,False
1525,2200,Pau Gasol,Pau,Gasol,False
1526,76794,Frank Gates,Frank,Gates,False
1527,1629232,Kaiser Gates,Kaiser,Gates,True
1528,423,Chris Gatling,Chris,Gatling,False
1529,930,Kenny Gattison,Kenny,Gattison,False
1530,200752,Rudy Gay,Rudy,Gay,False
1531,76797,Ed Gayda,Ed,Gayda,False
1532,1845,Andrew Gaze,Andrew,Gaze,False
1533,1627771,Michael Gbinije,Michael,Gbinije,False
1534,1002,Reggie Geary,Reggie,Geary,False
1535,202087,Alonzo Gee,Alonzo,Gee,False
1536,761,Matt Geiger,Matt,Geiger,False
1537,101153,Mickael Gelabale,Mickael,Gelabale,False
1538,1904,Devean George,Devean,George,False
1539,76800,Jack George,Jack,George,False
1540,1641718,Keyonte George,Keyonte,George,True
1541,1642273,Kyshawn George,Kyshawn,George,False
1542,202331,Paul George,Paul,George,True
1543,76801,Tate George,Tate,George,False
1544,1627875,Marcus Georges-Hunt,Marcus,Georges-Hunt,False
1545,76802,Gus Gerard,Gus,Gerard,False
1546,76803,Derrick Gervin,Derrick,Gervin,False
1547,76804,George Gervin,George,Gervin,False
1548,76805,Gorham Getchell,Gorham,Getchell,False
1549,76806,John Gianelli,John,Gianelli,False
1550,76807,Dick Gibbs,Dick,Gibbs,False
1551,200789,Daniel Gibson,Daniel,Gibson,False
1552,76808,Dee Gibson,Dee,Gibson,False
1553,1626780,Jonathan Gibson,Jonathan,Gibson,False
1554,76809,Mel Gibson,Mel,Gibson,False
1555,76810,Mike Gibson,Mike,Gibson,False
1556,201959,Taj Gibson,Taj,Gibson,True
1557,76811,Ward Gibson,Ward,Gibson,False
1558,201592,J.R. Giddens,J.R.,Giddens,False
1559,1630581,Josh Giddey,Josh,Giddey,True
1560,201821,Trey Gilder,Trey,Gilder,False
1561,1628385,Harry Giles III,Harry,Giles III,True
1562,1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,True
1563,1630264,Anthony Gill,Anthony,Gill,True
1564,2109,Eddie Gill,Eddie,Gill,False
1565,383,Kendall Gill,Kendall,Gill,False
1566,76812,Ben Gillery,Ben,Gillery,False
1567,1631221,Collin Gillespie,Collin,Gillespie,True
1568,1630273,Freddie Gillespie,Freddie,Gillespie,False
1569,76813,Gene Gillette,Gene,Gillette,False
1570,288,Armen Gilliam,Armen,Gilliam,False
1571,76815,Herm Gilliam,Herm,Gilliam,False
1572,600014,Artis Gilmore,Artis,Gilmore,False
1573,76817,Walt Gilmore,Walt,Gilmore,False
1574,76818,Chuck Gilmur,Chuck,Gilmur,False
1575,1631367,Jacob Gilyard,Jacob,Gilyard,True
1576,1938,Manu Ginobili,Manu,Ginobili,False
1577,1921,Gordan Giricek,Gordan,Giricek,False
1578,76819,Jack Givens,Jack,Givens,False
1579,202148,Mickell Gladness,Mickell,Gladness,False
1580,76820,George Glamack,George,Glamack,False
1581,76821,Gerald Glass,Gerald,Glass,False
1582,76822,Mike Glenn,Mike,Glenn,False
1583,76823,Norman Glick,Norman,Glick,False
1584,76824,Georgi Glouchkov,Georgi,Glouchkov,False
1585,76825,Clarence Glover,Clarence,Glover,False
1586,1901,Dion Glover,Dion,Glover,False
1587,2601,Andreas Glyniadakis,Andreas,Glyniadakis,False
1588,76826,Mike Gminski,Mike,Gminski,False
1589,203497,Rudy Gobert,Rudy,Gobert,True
1590,76827,Dan Godfread,Dan,Godfread,False
1591,76828,Tom Gola,Tom,Gola,False
1592,76829,Ben Goldfaden,Ben,Goldfaden,False
1593,924,Anthony Goldwire,Anthony,Goldwire,False
1594,101155,Ryan Gomes,Ryan,Gomes,False
1595,76830,Glen Gondrezick,Glen,Gondrezick,False
1596,76831,Grant Gondrezick,Grant,Gondrezick,False
1597,2400,Drew Gooden,Drew,Gooden,False
1598,76832,Gail Goodrich,Gail,Goodrich,False
1599,1864,Steve Goodrich,Steve,Goodrich,False
1600,203462,Archie Goodwin,Archie,Goodwin,False
1601,1629164,Brandon Goodwin,Brandon,Goodwin,False
1602,1630692,Jordan Goodwin,Jordan,Goodwin,True
1603,76833,Wilfred Goodwin,Wilfred,Goodwin,False
1604,203932,Aaron Gordon,Aaron,Gordon,True
1605,2732,Ben Gordon,Ben,Gordon,False
1606,204079,Drew Gordon,Drew,Gordon,False
1607,201569,Eric Gordon,Eric,Gordon,True
1608,76834,Lancaster Gordon,Lancaster,Gordon,False
1609,76835,Paul Gordon,Paul,Gordon,False
1610,101162,Marcin Gortat,Marcin,Gortat,False
1611,1641789,Jazian Gortman,Jazian,Gortman,False
1612,76836,Leo Gottlieb,Leo,Gottlieb,False
1613,202726,Andrew Goudelock,Andrew,Goudelock,False
1614,76837,Bato Govedarica,Bato,Govedarica,False
1615,76838,Joe Graboski,Joe,Graboski,False
1616,76839,Ricky Grace,Ricky,Grace,False
1617,1628984,Devonte' Graham,Devonte',Graham,True
1618,37,Greg Graham,Greg,Graham,False
1619,101121,Joey Graham,Joey,Graham,False
1620,76843,Mal Graham,Mal,Graham,False
1621,76841,Orlando Graham,Orlando,Graham,False
1622,76842,Paul Graham,Paul,Graham,False
1623,101211,Stephen Graham,Stephen,Graham,False
1624,1626203,Treveon Graham,Treveon,Graham,False
1625,76844,Jim Grandholm,Jim,Grandholm,False
1626,97,Ronnie Grandison,Ronnie,Grandison,False
1627,101122,Danny Granger,Danny,Granger,False
1628,76847,Stewart Granger,Stewart,Granger,False
1629,258,Brian Grant,Brian,Grant,False
1630,76850,Bud Grant,Bud,Grant,False
1631,202,Gary Grant,Gary,Grant,False
1632,285,Greg Grant,Greg,Grant,False
1633,265,Harvey Grant,Harvey,Grant,False
1634,270,Horace Grant,Horace,Grant,False
1635,203924,Jerami Grant,Jerami,Grant,True
1636,1626170,Jerian Grant,Jerian,Grant,False
1637,76852,Josh Grant,Josh,Grant,False
1638,1514,Paul Grant,Paul,Grant,False
1639,76853,Travis Grant,Travis,Grant,False
1640,1629055,Donte Grantham,Donte,Grantham,False
1641,76854,Don Grate,Don,Grate,False
1642,76855,Butch Graves,Butch,Graves,False
1643,1629755,Hassani Gravett,Hassani,Gravett,False
1644,201189,Aaron Gray,Aaron,Gray,False
1645,1070,Devin Gray,Devin,Gray,False
1646,1516,Ed Gray,Ed,Gray,False
1647,1026,Evric Gray,Evric,Gray,False
1648,76859,Gary Gray,Gary,Gray,False
1649,1627982,Josh Gray,Josh,Gray,False
1650,76860,Leonard Gray,Leonard,Gray,False
1651,1630564,RaiQuan Gray,RaiQuan,Gray,True
1652,76861,Stuart Gray,Stuart,Gray,False
1653,76862,Sylvester Gray,Sylvester,Gray,False
1654,76863,Wyndol Gray,Wyndol,Gray,False
1655,81,Jeff Grayer,Jeff,Grayer,False
1656,76865,Bob Greacen,Bob,Greacen,False
1657,920,A.C. Green,A.C.,Green,False
1658,1631260,AJ Green,AJ,Green,True
1659,201980,Danny Green,Danny,Green,True
1660,101209,Devin Green,Devin,Green,False
1661,203110,Draymond Green,Draymond,Green,True
1662,203475,Erick Green,Erick,Green,False
1663,101123,Gerald Green,Gerald,Green,False
1664,203210,JaMychal Green,JaMychal,Green,False
1665,1630224,Jalen Green,Jalen,Green,True
1666,1629750,Javonte Green,Javonte,Green,True
1667,201145,Jeff Green,Jeff,Green,True
1668,76867,Johnny Green,Johnny,Green,False
1669,1630182,Josh Green,Josh,Green,True
1670,76868,Ken Green,Ken,Green,False
1671,76869,Kenny Green,Kenny,Green,False
1672,600011,Lamar Green,Lamar,Green,False
1673,1036,Litterial Green,Litterial,Green,False
1674,76872,Luther Green,Luther,Green,False
1675,76873,Mike Green,Mike,Green,False
1676,76874,Rickey Green,Rickey,Green,False
1677,76875,Sean Green,Sean,Green,False
1678,76877,Si Green,Si,Green,False
1679,76876,Sidney Green,Sidney,Green,False
1680,76878,Steve Green,Steve,Green,False
1681,201192,Taurean Green,Taurean,Green,False
1682,76879,Tommy Green,Tommy,Green,False
1683,2584,Willie Green,Willie,Green,False
1684,201590,Donte Greene,Donte,Greene,False
1685,101158,Orien Greene,Orien,Greene,False
1686,76880,Jerry Greenspan,Jerry,Greenspan,False
1687,76881,David Greenwood,David,Greenwood,False
1688,76882,Hal Greer,Hal,Greer,False
1689,2696,Lynn Greer,Lynn,Greer,False
1690,76883,Gary Gregor,Gary,Gregor,False
1691,76884,Claude Gregory,Claude,Gregory,False
1692,76885,John Greig,John,Greig,False
1693,76886,Norm Grekin,Norm,Grekin,False
1694,76887,Kevin Grevey,Kevin,Grevey,False
1695,1631100,AJ Griffin,AJ,Griffin,True
1696,1559,Adrian Griffin,Adrian,Griffin,False
1697,201933,Blake Griffin,Blake,Griffin,False
1698,2204,Eddie Griffin,Eddie,Griffin,False
1699,76888,Greg Griffin,Greg,Griffin,False
1700,76889,Paul Griffin,Paul,Griffin,False
1701,201981,Taylor Griffin,Taylor,Griffin,False
1702,76890,Darrell Griffith,Darrell,Griffith,False
1703,76891,Chuck Grigsby,Chuck,Grigsby,False
1704,1629656,Quentin Grimes,Quentin,Grimes,True
1705,1575,Derek Grimm,Derek,Grimm,False
1706,76893,George Grimshaw,George,Grimshaw,False
1707,76894,Dick Groat,Dick,Groat,False
1708,76895,Bob Gross,Bob,Gross,False
1709,76896,Jerry Grote,Jerry,Grote,False
1710,76897,Alex Groza,Alex,Groza,False
1711,101219,Anthony Grundy,Anthony,Grundy,False
1712,76899,Ernie Grunfeld,Ernie,Grunfeld,False
1713,76900,Gene Guarilia,Gene,Guarilia,False
1714,76901,Petur Gudmundsson,Petur,Gudmundsson,False
1715,1629741,Marko Guduric,Marko,Guduric,False
1716,76902,Richie Guerin,Richie,Guerin,False
1717,1631338,Mouhamadou Gueye,Mouhamadou,Gueye,True
1718,1631243,Mouhamed Gueye,Mouhamed,Gueye,True
1719,339,Tom Gugliotta,Tom,Gugliotta,False
1720,76903,Andres Guibert,Andres,Guibert,False
1721,76904,Jay Guidinger,Jay,Guidinger,False
1722,76905,Coulby Gunther,Coulby,Gunther,False
1723,76906,Dave Gunther,Dave,Gunther,False
1724,76907,Al Guokas,Al,Guokas,False
1725,76908,Matt Guokas,Matt,Guokas,False
1726,76909,Matt Guokas,Matt,Guokas,False
1727,203268,Jorge Gutierrez,Jorge,Gutierrez,False
1728,1629657,Kyle Guy,Kyle,Guy,False
1729,2062,A.J. Guyton,A.J.,Guyton,False
1730,2775,Ha Seung-jin,,Ha Seung-jin,False
1731,1629060,Rui Hachimura,Rui,Hachimura,True
1732,76910,Rudy Hackett,Rudy,Hackett,False
1733,201632,Hamed Haddadi,Hamed,Haddadi,False
1734,76911,Scott Haffner,Scott,Haffner,False
1735,76912,Cliff Hagan,Cliff,Hagan,False
1736,76913,Glenn Hagan,Glenn,Hagan,False
1737,1630204,Ashton Hagans,Ashton,Hagans,True
1738,76914,Bob Hahn,Bob,Hahn,False
1739,76915,Al Hairston,Al,Hairston,False
1740,76916,Happy Hairston,Happy,Hairston,False
1741,76917,Lindsay Hairston,Lindsay,Hairston,False
1742,201612,Malik Hairston,Malik,Hairston,False
1743,203798,PJ Hairston,PJ,Hairston,False
1744,2409,Marcus Haislip,Marcus,Haislip,False
1745,76918,Chuck Halbert,Chuck,Halbert,False
1746,76919,Harvey Halbrook,Harvey,Halbrook,False
1747,76920,Bruce Hale,Bruce,Hale,False
1748,917,Jack Haley,Jack,Haley,False
1749,1630169,Tyrese Haliburton,Tyrese,Haliburton,True
1750,76922,Shaler Halimon,Shaler,Halimon,False
1751,1628985,Devon Hall,Devon,Hall,False
1752,1629743,Donta Hall,Donta,Hall,False
1753,1631160,Jordan Hall,Jordan,Hall,False
1754,1630221,Josh Hall,Josh,Hall,False
1755,200837,Mike Hall,Mike,Hall,False
1756,1641790,PJ Hall,PJ,Hall,False
1757,1629788,Tyler Hall,Tyler,Hall,False
1758,76923,Jeff Halliburton,Jeff,Halliburton,False
1759,1032,Darvin Ham,Darvin,Ham,False
1760,984,Steve Hamer,Steve,Hamer,False
1761,76925,Dale Hamilton,Dale,Hamilton,False
1762,1627772,Daniel Hamilton,Daniel,Hamilton,False
1763,76926,Dennis Hamilton,Dennis,Hamilton,False
1764,202706,Jordan Hamilton,Jordan,Hamilton,False
1765,203120,Justin Hamilton,Justin,Hamilton,False
1766,76927,Ralph Hamilton,Ralph,Hamilton,False
1767,1888,Richard Hamilton,Richard,Hamilton,False
1768,76928,Roylee Hamilton,Roylee,Hamilton,False
1769,76929,Steve Hamilton,Steve,Hamilton,False
1770,2347,Tang Hamilton,Tang,Hamilton,False
1771,676,Thomas Hamilton,Thomas,Hamilton,False
1772,1985,Zendon Hamilton,Zendon,Hamilton,False
1773,903,Geert Hammink,Geert,Hammink,False
1774,67,Tom Hammonds,Tom,Hammonds,False
1775,1627773,AJ Hammons,AJ,Hammons,False
1776,1630181,R.J. Hampton,R.J.,Hampton,True
1777,241,Darrin Hancock,Darrin,Hancock,False
1778,1052,Ben Handlogten,Ben,Handlogten,False
1779,76935,Cecil Hankins,Cecil,Hankins,False
1780,76936,Phil Hankinson,Phil,Hankinson,False
1781,1628605,Dusty Hannahs,Dusty,Hannahs,False
1782,76937,Alex Hannum,Alex,Hannum,False
1783,76938,Don Hanrahan,Don,Hanrahan,False
1784,76939,Rollen Hans,Rollen,Hans,False
1785,203162,Ben Hansbrough,Ben,Hansbrough,False
1786,201946,Tyler Hansbrough,Tyler,Hansbrough,False
1787,76942,Bob Hansen,Bob,Hansen,False
1788,76940,Glenn Hansen,Glenn,Hansen,False
1789,76941,Lars Hansen,Lars,Hansen,False
1790,2580,Travis Hansen,Travis,Hansen,False
1791,1682,Reggie Hanson,Reggie,Hanson,False
1792,76944,Bill Hanzlik,Bill,Hanzlik,False
1793,202376,Luke Harangody,Luke,Harangody,False
1794,358,Anfernee Hardaway,Anfernee,Hardaway,False
1795,896,Tim Hardaway,Tim,Hardaway,False
1796,203501,Tim Hardaway Jr.,Tim,Hardaway Jr.,True
1797,201935,James Harden,James,Harden,True
1798,76945,Reggie Harding,Reggie,Harding,False
1799,76946,Charlie Hardnett,Charlie,Hardnett,False
1800,76947,Alan Hardy,Alan,Hardy,False
1801,1630702,Jaden Hardy,Jaden,Hardy,True
1802,76948,James Hardy,James,Hardy,False
1803,76949,John Hargis,John,Hargis,False
1804,203090,Maurice Harkless,Maurice,Harkless,False
1805,76950,Jerry Harkness,Jerry,Harkness,False
1806,76951,Skip Harlicka,Skip,Harlicka,False
1807,76952,Jerome Harmon,Jerome,Harmon,False
1808,157,Derek Harper,Derek,Harper,False
1809,1629607,Jared Harper,Jared,Harper,False
1810,202712,Justin Harper,Justin,Harper,False
1811,76954,Mike Harper,Mike,Harper,False
1812,166,Ron Harper,Ron,Harper,False
1813,1631199,Ron Harper Jr.,Ron,Harper Jr.,True
1814,1723,Matt Harpring,Matt,Harpring,False
1815,1626149,Montrezl Harrell,Montrezl,Harrell,False
1816,202725,Josh Harrellson,Josh,Harrellson,False
1817,2492,Adam Harrington,Adam,Harrington,False
1818,1733,Al Harrington,Al,Harrington,False
1819,2454,Junior Harrington,Junior,Harrington,False
1820,970,Othella Harrington,Othella,Harrington,False
1821,76956,Art Harris,Art,Harris,False
