,PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Loss,MATCHUP_Away,MATCHUP_Home,player_name
0,1631303,1610612757,22201230,2023-04-09,1,8,0.125,0,3,0.0,0,1,0.0,0,4,4,1,1,0,1,0,1,1,2,-31,0,0,1,12947,12947,12947,13057,18953,10854,22399,14184,10172,14184,13851,13074,13851,13272,6530,9590,13459,8897,11790,2381,1,5181,11862,21044,25803,2163,120,1,23:47,,1610612757,Portland,1631303,,,23.000000:47,93.5,92.3,158.1,154.9,-64.7,-62.6,0.067,1.0,10.0,0.0,0.222,0.083,10.0,0.125,0.118,0.158,0.166,102.24,103.94,86.62,52,-0.02,1.0,0.0,1.0,Justin Minaya
1,1631303,1610612757,22201215,2023-04-08,0,1,0.0,0,1,0.0,0,0,0.0,0,4,4,0,1,1,1,0,3,0,0,-2,0,0,1,12947,12947,12947,15832,22559,23078,22559,14184,16669,14184,13851,14660,13851,13272,6530,9590,19186,8897,4306,2381,1,17563,17928,23116,14174,2163,120,1,20:09,,1610612757,Portland,1631303,,,20.000000:09,119.5,120.9,120.2,120.0,-0.7,0.9,0.0,0.0,0.0,0.0,0.211,0.108,50.0,0.0,0.0,0.044,0.044,105.34,104.81,87.34,43,0.005,1.0,1.0,0.0,Justin Minaya
2,1631303,1610612757,22201199,2023-04-06,3,8,0.375,1,3,0.333,0,0,0.0,1,2,3,1,1,1,3,0,2,0,7,9,0,0,1,12947,12947,12947,9965,12366,10854,16626,8083,10172,8680,13851,14660,13851,6448,13188,12567,13459,8897,4306,252,1,11553,17928,14745,4755,2163,120,1,27:44,,1610612757,Portland,1631303,,,27.000000:44,111.1,117.5,104.6,106.6,6.5,10.9,0.042,1.0,10.0,0.032,0.059,0.046,10.0,0.438,0.438,0.125,0.126,111.43,107.31,89.42,63,0.04,1.0,1.0,0.0,Justin Minaya
3,1631303,1610612757,22201184,2023-04-04,3,6,0.5,2,5,0.4,0,0,0.0,2,2,4,2,1,0,0,0,3,0,8,4,0,0,1,12947,12947,12947,18003,12366,14189,9075,4226,5510,7498,13851,14660,13851,3077,13188,9590,9342,8897,11790,7930,1,17563,17928,13462,8218,2163,120,1,17:11,,1610612757,Portland,1631303,,,17.000000:11,105.3,100.0,94.5,94.4,10.8,5.6,0.167,2.0,22.2,0.1,0.111,0.105,11.1,0.667,0.667,0.156,0.166,100.62,103.36,86.13,38,0.093,1.0,1.0,0.0,Justin Minaya
