,PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Win,MATCHUP_Home,player_name
0,1631211,1610612752,22201124,2023-03-27,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-11,0,0,1,1,1,1,24276,22559,23078,22559,14184,16669,14184,13851,14660,13851,13272,22091,23082,19186,16367,11790,7930,1,1,17928,23116,21730,2163,120,1,4:09,,1610612752,New York,1631211,,,4.000000:09,62.5,55.6,180.2,177.8,-117.7,-122.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.125,97.62,104.1,86.75,9,-0.044,1.0,1.0,Trevor Keels
1,1631211,1610612752,22200937,2023-03-01,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0,3,-5,0,0,1,1,1,1,24835,18953,21404,9075,8083,13286,3861,13851,14660,13851,13272,17626,19709,19186,16367,11790,7930,1,1,17928,19811,17295,2163,120,1,2:56,,1610612752,New York,1631211,,,2.000000:56,50.0,42.9,114.3,114.3,-64.3,-71.4,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.75,0.75,0.286,0.333,106.36,114.55,95.45,7,0.25,1.0,1.0,Trevor Keels
2,1631211,1610612752,22200023,2022-10-21,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,-2,0,0,1,1,1,1,25709,22559,23078,22559,14184,16669,14184,13851,14660,13851,13272,17626,19709,19186,16367,11790,7930,1,1,17928,23116,14174,2163,120,1,0:57,,1610612752,New York,1631211,,,0.000000:57,0.0,0.0,106.4,66.7,-106.4,-66.7,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.333,0.532,94.33,150.52,125.44,3,0.0,1.0,1.0,Trevor Keels
