,Unnamed: 0.1,Unnamed: 0_left,SEASON_YEAR,PLAYER_ID_left,PLAYER_NAME_left,NICKNAME_left,TEAM_ID_left,TEAM_ABBREVIATION_left,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN_left,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
0,263,263,2022-23,1628966,Keita Bates-Diop,Keita,1610612759,SAS,San Antonio Spurs,22201224,2023-04-09T00:00:00,SAS @ DAL,W,24.166666666666668,7,14,0.5,1,2,0.5,2,4,0.5,0,6,6,2,1,1,0,2,0,3,17,16,29.2,0,0,28.0,1,1,1,1,12748,3877,4330,9075,8083,13286,3861,6620,4303,10976,13272,2868,5308,9342,8897,4306,7930,23619,1,4788,5476,1910,7294,2163,120,7166,1,24:10,,1610612759,SAS,San Antonio,1628966,Keita Bates-Diop,Keita,F,,24.000000:10,123.6,125.9,100.2,98.3,23.4,27.6,0.095,2.0,11.1,0.0,0.162,0.097,5.6,0.536,0.539,0.25,0.25,115.12,115.2,96.0,58,0.119,1.0
1,313,313,2022-23,1628966,Keita Bates-Diop,Keita,1610612759,SAS,San Antonio Spurs,22201214,2023-04-08T00:00:00,SAS vs. MIN,L,25.183333333333337,8,15,0.533,2,5,0.4,4,5,0.8,2,1,3,5,2,0,1,0,0,3,22,-15,34.1,0,0,34.0,1,12947,12947,12947,11971,2711,3608,8674,4226,5510,7498,3075,3311,7793,3077,17626,12567,3151,4399,11790,2381,1,1,4788,3023,23654,5149,2163,120,4558,1,25:11,,1610612759,SAS,San Antonio,1628966,Keita Bates-Diop,Keita,F,,25.000000:11,123.8,125.5,149.3,150.0,-25.4,-24.5,0.263,2.5,20.8,0.077,0.043,0.061,8.3,0.6,0.64,0.302,0.303,106.74,105.78,88.15,55,0.12,15.0
2,629,629,2022-23,1628966,Keita Bates-Diop,Keita,1610612759,SAS,San Antonio Spurs,22201199,2023-04-06T00:00:00,SAS vs. POR,W,26.266666666666666,7,11,0.636,2,4,0.5,9,10,0.9,1,5,6,4,0,1,0,1,1,6,25,4,41.2,0,0,39.0,1,1,1,1,11128,3877,7093,5046,4226,7558,3861,452,576,6745,6448,4379,5308,4531,16367,4306,7930,17468,5181,993,2009,8218,2830,2163,120,2989,1,26:16,,1610612759,SAS,San Antonio,1628966,Keita Bates-Diop,Keita,F,,26.000000:16,124.6,130.5,120.2,125.9,4.4,4.6,0.2,0.0,21.1,0.03,0.227,0.109,0.0,0.727,0.812,0.214,0.215,111.95,106.9,89.09,59,0.199,12.0
3,1087,1087,2022-23,1628966,Keita Bates-Diop,Keita,1610612759,SAS,San Antonio Spurs,22201188,2023-04-04T00:00:00,SAS @ PHX,L,25.983333333333334,5,13,0.385,3,7,0.429,0,0,0.0,0,4,4,3,1,1,1,2,2,0,13,-19,27.3,0,0,27.0,1,12947,12947,12947,11347,7306,5108,16407,2120,2551,7089,13851,14660,13851,13272,6530,9590,6516,8897,4306,2381,23619,11553,17928,8465,24752,8283,2163,120,7676,1,25:59,,1610612759,SAS,San Antonio,1628966,Keita Bates-Diop,Keita,F,,25.000000:59,85.5,88.2,118.2,123.1,-32.7,-34.8,0.25,3.0,17.6,0.0,0.167,0.07,5.9,0.5,0.5,0.241,0.243,98.65,95.14,79.28,51,0.103,1.0
4,1305,1305,2022-23,1628966,Keita Bates-Diop,Keita,1610612759,SAS,San Antonio Spurs,22201170,2023-04-02T00:00:00,SAS @ SAC,W,32.0,4,5,0.8,1,1,1.0,4,4,1.0,1,4,5,2,0,0,0,0,2,2,13,13,22.0,0,0,21.0,1,1,1,1,6384,9586,16006,1839,8083,16669,1,3075,4303,1,6448,6530,7186,9342,16367,11790,7930,1,11553,7612,8465,2916,11345,2163,120,11203,1,32:00,,1610612759,SAS,San Antonio,1628966,Keita Bates-Diop,Keita,F,,32.000000:00,132.0,129.9,106.9,108.8,25.1,21.0,0.071,0.0,22.2,0.038,0.129,0.088,0.0,0.9,0.962,0.092,0.095,101.37,101.25,84.38,67,0.123,1.0
5,1546,1546,2022-23,1628966,Keita Bates-Diop,Keita,1610612759,SAS,San Antonio Spurs,22201158,2023-03-31T00:00:00,SAS @ GSW,L,27.633333333333333,5,7,0.714,1,3,0.333,3,4,0.75,1,6,7,1,4,1,1,0,1,2,14,-22,25.9,0,0,27.0,1,12947,12947,12947,10066,7306,12420,2995,8083,10172,8680,4622,4303,8358,6448,2868,3911,13459,842,4306,2381,1,5181,7612,7583,25239,9061,2163,120,7676,1,27:38,,1610612759,SAS,San Antonio,1628966,Keita Bates-Diop,Keita,F,,27.000000:38,95.9,93.5,126.7,133.3,-30.8,-39.8,0.067,0.25,7.1,0.031,0.231,0.121,28.6,0.786,0.799,0.186,0.193,107.38,105.96,88.3,62,0.122,0.0
6,1828,1828,2022-23,1628966,Keita Bates-Diop,Keita,1610612759,SAS,San Antonio Spurs,22201143,2023-03-29T00:00:00,SAS vs. UTA,L,26.1,5,12,0.417,1,5,0.2,4,4,1.0,0,3,3,2,1,1,1,1,1,2,15,-6,26.6,0,0,25.0,1,12947,12947,12947,11248,7306,6023,14849,8083,5510,12795,3075,4303,1,13272,9404,12567,9342,8897,4306,2381,17468,5181,7612,6803,18185,8660,2163,120,8774,1,26:06,,1610612759,SAS,San Antonio,1628966,Keita Bates-Diop,Keita,F,,26.000000:06,107.3,105.0,122.6,121.1,-15.3,-16.1,0.105,2.0,11.8,0.0,0.143,0.059,5.9,0.458,0.545,0.221,0.232,105.75,107.59,89.66,60,0.094,11.0
7,2318,2318,2022-23,1628966,Keita Bates-Diop,Keita,1610612759,SAS,San Antonio Spurs,22201116,2023-03-26T00:00:00,SAS @ BOS,L,19.083333333333332,1,6,0.167,0,2,0.0,0,0,0.0,1,4,5,1,0,0,0,2,0,0,2,-3,9.5,0,0,8.0,1,12947,12947,12947,16638,18953,14189,21973,14184,13286,14184,13851,14660,13851,6448,6530,7186,13459,16367,11790,7930,23619,1,17928,21044,15240,19668,2163,120,20094,1,19:05,,1610612759,SAS,San Antonio,1628966,Keita Bates-Diop,Keita,F,,19.000000:05,99.3,100.0,112.6,111.6,-13.3,-11.6,0.056,0.0,14.3,0.04,0.19,0.109,0.0,0.167,0.167,0.12,0.124,110.62,110.67,92.23,45,0.026,1.0
8,2632,2632,2022-23,1628966,Keita Bates-Diop,Keita,1610612759,SAS,San Antonio Spurs,22201098,2023-03-24T00:00:00,SAS @ WAS,L,27.566666666666663,8,13,0.615,4,5,0.8,0,2,0.0,1,6,7,0,0,0,0,1,0,1,20,-4,28.4,0,0,31.0,1,12947,12947,12947,10119,2711,5108,5625,1024,5510,1457,13851,8080,13851,6448,2868,3911,19186,16367,11790,7930,17468,1,11862,3852,16280,7666,2163,120,5759,1,27:34,,1610612759,SAS,San Antonio,1628966,Keita Bates-Diop,Keita,F,,27.000000:34,123.4,124.6,130.9,133.9,-7.5,-9.4,0.0,0.0,0.0,0.031,0.261,0.127,0.0,0.769,0.72,0.212,0.217,99.95,98.38,81.98,57,0.128,1.0
9,2951,2951,2022-23,1628966,Keita Bates-Diop,Keita,1610612759,SAS,San Antonio Spurs,22201089,2023-03-22T00:00:00,SAS @ MIL,L,26.55,4,9,0.444,1,4,0.25,5,5,1.0,0,3,3,3,3,2,0,1,0,4,14,-13,25.1,0,0,25.0,1,12947,12947,12947,10926,9586,9460,13498,8083,7558,11411,2152,3311,1,13272,9404,12567,6516,2046,1343,7930,17468,1,2943,7583,22762,9506,2163,120,8774,1,26:33,,1610612759,SAS,San Antonio,1628966,Keita Bates-Diop,Keita,F,,26.000000:33,89.3,91.9,112.6,109.4,-23.3,-17.4,0.167,1.0,18.8,0.0,0.103,0.049,18.8,0.5,0.625,0.194,0.194,113.9,113.9,94.92,62,0.118,1.0
