,PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Loss,MATCHUP_Away,player_name
0,1631309,1610612745,22200901,2023-02-24,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,12947,12947,12947,25421,22559,24678,22559,14184,20319,14184,13851,14660,13851,13272,22091,23082,19186,16367,11790,7930,1,1,17928,23116,9989,2163,120,1,1:41,,1610612745,Houston,1631309,,,1.000000:41,100.0,66.7,0.0,0.0,100.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.29,85.54,71.29,3,0.0,1.0,1.0,Trevor Hudgins
1,1631309,1610612745,22200880,2023-02-15,1,8,0.125,1,7,0.143,0,0,0.0,0,0,0,0,0,0,0,0,1,0,3,-4,0,0,1,12947,12947,12947,20311,18953,10854,22399,8083,2551,13867,13851,14660,13851,13272,22091,23082,19186,16367,11790,7930,1,5181,17928,19811,16280,2163,120,1,13:31,,1610612745,Houston,1631309,,,13.000000:31,79.3,78.6,83.8,92.9,-4.5,-14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.188,0.258,0.269,104.4,99.43,82.86,28,-0.189,1.0,1.0,Trevor Hudgins
2,1631309,1610612745,22200860,2023-02-13,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,1,12947,12947,12947,24573,22559,24678,22559,14184,20319,14184,13851,14660,13851,13272,22091,23082,19186,8897,11790,7930,1,1,11862,23116,8218,2163,120,1,3:31,,1610612745,Houston,1631309,,,3.000000:31,177.6,185.7,128.6,112.5,49.0,73.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.125,0.12,97.73,102.37,85.31,7,-0.047,1.0,1.0,Trevor Hudgins
3,1631309,1610612745,22200799,2023-02-04,0,0,0.0,0,0,0.0,3,3,1.0,0,0,0,3,0,0,0,0,0,1,3,3,0,0,1,12947,12947,12947,23579,22559,24678,22559,14184,20319,14184,4622,6555,1,13272,22091,23082,6516,16367,11790,7930,1,1,11862,19811,9061,2163,120,1,5:50,,1610612745,Houston,1631309,,,5.000000:50,137.1,130.8,116.7,107.7,20.4,23.1,0.75,0.0,75.0,0.0,0.0,0.0,0.0,0.0,1.136,0.071,0.075,100.39,106.97,89.14,13,0.2,1.0,1.0,Trevor Hudgins
4,1631309,1610612745,22200033,2022-10-22,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,-2,0,0,1,12947,12947,12947,24464,18953,23078,1,8083,16669,1,13851,14660,13851,13272,22091,23082,19186,16367,11790,7930,1,1,17928,19811,14174,2163,120,1,3:47,,1610612745,Houston,1631309,,,3.000000:47,93.2,100.0,160.0,133.3,-66.8,-33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.167,0.155,72.57,76.12,63.44,6,0.188,1.0,1.0,Trevor Hudgins
