,PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Loss,MATCHUP_Home,player_name
0,1630564,1610612751,22201217,2023-04-09,6,12,0.5,2,5,0.4,2,2,1.0,3,6,9,7,4,0,1,0,5,1,16,-14,0,0,1,12947,12947,12947,3682,5438,6023,9075,4226,5510,7498,6620,8080,1,1492,2868,2052,1460,842,11790,2381,1,24422,11862,6103,23232,2163,120,1,35:05,,1610612751,Brooklyn,1630564,,,35.000000:05,107.2,108.2,121.6,125.7,-14.4,-17.5,0.35,1.75,29.2,0.075,0.176,0.122,16.7,0.583,0.621,0.205,0.206,102.72,100.56,83.8,73,0.107,1.0,1.0,RaiQuan Gray
